norad_id,cospar_id,sat_name,orbit_band,mass_kg,mass_class,platform_class,propulsion_class,propulsion_description,mission_type,mass_source,propulsion_source,mass_confidence,propulsion_confidence,mass_note,propulsion_note
54039,2022-132E,CZ-2C R/B,LEO_300_450,3800.0,>1000kg,Small/Medium,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 3800 kg,No propulsion info found across queried sources
54042,2022-133A,YAOGAN-36 02A,LEO_450_800,300.0,200_1000kg,Small/Medium,,No propulsion reported,EO,UCS,,High,Low,UCS launch mass: 300.0 kg,No propulsion info found across queried sources
54043,2022-133B,YAOGAN-36 02B,LEO_450_800,300.0,200_1000kg,Small/Medium,,No propulsion reported,EO,UCS,,High,Low,UCS launch mass: 300.0 kg,No propulsion info found across queried sources
54045,2022-133D,YAOGAN-36 02C,LEO_300_450,300.0,200_1000kg,Small/Medium,,No propulsion reported,EO,UCS,,High,Low,UCS launch mass: 300.0 kg,No propulsion info found across queried sources
54109,2022-137A,COSMOS 2561,LEO_300_450,500.0,200_1000kg,Small/Medium,,No propulsion reported,EO,UCS,,High,Low,UCS launch mass: 500.0 kg,No propulsion info found across queried sources
54149,2022-138AN,GSLV R/B,LEO_450_800,4400.0,>1000kg,Small/Medium,,No propulsion reported,Other,KeepTrack,KeepTrack,Medium,Medium,KeepTrack launch mass: 4400 kg,KeepTrack motor: CE-20
54214,2022-142A,SHIYAN 20C (SY-20C),LEO_800_1000,1300.0,>1000kg,Small/Medium,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 1300 kg,No propulsion info found across queried sources
54215,2022-142B,CZ-2D R/B,LEO_450_800,4006.0,>1000kg,Small/Medium,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 4006 kg,No propulsion info found across queried sources
54216,2022-143A,CSS (MENGTIAN),LEO_300_450,23000.0,>1000kg,Small/Medium,Chemical,Chemical bipropellant propulsion (CSS Mengtian experiment module),Other,ManualCorrection,ManualCorrection,Medium,High,CSS Mengtian module ~23000 kg,CSS MENGTIAN: Chinese Space Station experiment module. Chemical biprop propulsion for station orbit maintenance. da=4.12km = CSS station orbit maintenance burn.
54227,2022-147A,MATS,LEO_450_800,54.0,50_200kg,Micro,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 54 kg,No propulsion info found across queried sources
54228,2022-147B,ELECTRON KICK STAGE R/B,LEO_450_800,40.0,10_50kg,Cube/Nano,,No propulsion reported,Other,KeepTrack,KeepTrack,Medium,Medium,KeepTrack launch mass: 40 kg,KeepTrack motor: Curie
54234,2022-150A,NOAA-21 (JPSS-2),LEO_800_1000,2930.0,>1000kg,Small/Medium,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 2930 kg,No propulsion info found across queried sources
54235,2022-151A,YUNHAI 3,LEO_800_1000,1500.0,>1000kg,Small/Medium,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 1500 kg,No propulsion info found across queried sources
54236,2022-151B,CZ-6A R/B,LEO_800_1000,6000.0,>1000kg,Small/Medium,,No propulsion reported,Other,KeepTrack,KeepTrack,Medium,Medium,KeepTrack launch mass: 6000 kg,KeepTrack motor: YF-115
54251,2022-155A,OBJECT A,LEO_300_450,42.0,10_50kg,Cube/Nano,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 42 kg,No propulsion info found across queried sources
54252,2022-155B,OBJECT B,LEO_300_450,42.0,10_50kg,Cube/Nano,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 42 kg,No propulsion info found across queried sources
54253,2022-155C,OBJECT C,LEO_300_450,42.0,10_50kg,Cube/Nano,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 42 kg,No propulsion info found across queried sources
54254,2022-155D,OBJECT D,LEO_300_450,42.0,10_50kg,Cube/Nano,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 42 kg,No propulsion info found across queried sources
54255,2022-155E,OBJECT E,LEO_300_450,42.0,10_50kg,Cube/Nano,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 42 kg,No propulsion info found across queried sources
54361,2022-158A,EOS-6,LEO_450_800,1117.0,>1000kg,Small/Medium,,No propulsion reported,Other,KeepTrack,KeepTrack,Medium,Medium,KeepTrack launch mass: 1117 kg,KeepTrack motor: ?
54362,2022-158B,OBJECT B,LEO_300_450,920.0,200_1000kg,Small/Medium,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 920 kg,No propulsion info found across queried sources
54372,2022-160A,YAOGAN-36 03A,LEO_450_800,300.0,200_1000kg,Small/Medium,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 300 kg,No propulsion info found across queried sources
54374,2022-160C,YAOGAN-36 03B,LEO_450_800,300.0,200_1000kg,Small/Medium,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 300 kg,No propulsion info found across queried sources
54376,2022-160E,YAOGAN-36 03C,LEO_450_800,300.0,200_1000kg,Small/Medium,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 300 kg,No propulsion info found across queried sources
54381,2022-163A,COSMOS 2565,LEO_800_1000,6575.0,>1000kg,Small/Medium,,No propulsion reported,Other,KeepTrack,KeepTrack,Medium,Medium,KeepTrack launch mass: 6575 kg,KeepTrack motor: 11D428
54383,2022-163C,COSMOS 2566,LEO_800_1000,10.0,10_50kg,Cube/Nano,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 10 kg,No propulsion info found across queried sources
54588,2022-164A,JIAOTONG VDES,LEO_450_800,500.0,200_1000kg,Small/Medium,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 500 kg,No propulsion info found across queried sources
54640,2022-165A,GAOFEN 5 01A,LEO_450_800,2000.0,>1000kg,Small/Medium,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 2000 kg,No propulsion info found across queried sources
54641,2022-165B,CZ-2D R/B,LEO_450_800,4006.0,>1000kg,Small/Medium,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 4006 kg,No propulsion info found across queried sources
54685,2022-167D,OBJECT D,LEO_450_800,42.0,10_50kg,Cube/Nano,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 42 kg,No propulsion info found across queried sources
54686,2022-167E,OBJECT E,LEO_450_800,42.0,10_50kg,Cube/Nano,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 42 kg,No propulsion info found across queried sources
54687,2022-167F,OBJECT F,LEO_300_450,10.0,10_50kg,Cube/Nano,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 10 kg,No propulsion info found across queried sources
54689,2022-167H,OBJECT H,LEO_450_800,42.0,10_50kg,Cube/Nano,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 42 kg,No propulsion info found across queried sources
54690,2022-167J,OBJECT J,LEO_450_800,42.0,10_50kg,Cube/Nano,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 42 kg,No propulsion info found across queried sources
54691,2022-167K,OBJECT K,LEO_300_450,40.0,10_50kg,Cube/Nano,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 40 kg,No propulsion info found across queried sources
54692,2022-167L,OBJECT L,LEO_450_800,42.0,10_50kg,Cube/Nano,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 42 kg,No propulsion info found across queried sources
54694,2022-167N,OBJECT N,LEO_450_800,42.0,10_50kg,Cube/Nano,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 42 kg,No propulsion info found across queried sources
54695,2022-167P,OBJECT P,LEO_450_800,42.0,10_50kg,Cube/Nano,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 42 kg,No propulsion info found across queried sources
54699,2022-169A,SHIYAN 20A (SY-20A),LEO_800_1000,500.0,200_1000kg,Small/Medium,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 500 kg,No propulsion info found across queried sources
54700,2022-169B,SHIYAN 20B (SY-20B),LEO_800_1000,500.0,200_1000kg,Small/Medium,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 500 kg,No propulsion info found across queried sources
54701,2022-169C,CZ-4C R/B,LEO_450_800,1000.0,>1000kg,Small/Medium,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 1000 kg,No propulsion info found across queried sources
54746,2022-171A,YAOGAN-36 04A,LEO_450_800,300.0,200_1000kg,Small/Medium,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 300 kg,No propulsion info found across queried sources
54748,2022-171C,YAOGAN-36 04B,LEO_450_800,300.0,200_1000kg,Small/Medium,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 300 kg,No propulsion info found across queried sources
54750,2022-171E,YAOGAN-36 04C,LEO_450_800,300.0,200_1000kg,Small/Medium,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 300 kg,No propulsion info found across queried sources
54752,2022-172A,SHIYAN 21 (SY-21),LEO_450_800,100.0,50_200kg,Micro,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 100 kg,No propulsion info found across queried sources
54753,,,LEO_800_1000,0.0,<10kg,Cube/Nano,,No propulsion reported,Other,KeepTrack,,Low,Low,KeepTrack launch mass: 0 kg,No propulsion info found across queried sources
54754,2022-173A,SWOT,LEO_800_1000,2200.0,>1000kg,Small/Medium,Chemical,8 x 22 N hydrazine thrusters,Other,KeepTrack,KeepTrack,Medium,Medium,KeepTrack launch mass: 2200 kg,KeepTrack motor: 8 x 22 N hydrazine thrusters
54817,2022-163D,OBJECT D,LEO_800_1000,10.0,10_50kg,Cube/Nano,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 10 kg,No propulsion info found across queried sources
54818,2022-176A,GAOFEN 11 04,LEO_450_800,3000.0,>1000kg,Small/Medium,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 3000 kg,No propulsion info found across queried sources
54880,2022-179A,EROS C3,LEO_450_800,400.0,200_1000kg,Small/Medium,,No propulsion reported,Other,KeepTrack,KeepTrack,Medium,Medium,KeepTrack launch mass: 400 kg,KeepTrack motor: ?
55009,2023-001A,SAPLING-1,LEO_450_800,10.0,10_50kg,Cube/Nano,,No propulsion reported,TechDemo,UCS,,High,Low,UCS launch mass: 10.0 kg; dry mass: 10.0 kg,No propulsion info found across queried sources
55010,2023-001B,MENUT,LEO_300_450,10.0,10_50kg,Cube/Nano,,No propulsion reported,EO,UCS,,High,Low,UCS launch mass: 10.0 kg; dry mass: 10.0 kg,No propulsion info found across queried sources
55011,2023-001C,BRO-8,LEO_300_450,10.0,10_50kg,Cube/Nano,,No propulsion reported,EO,UCS,,High,Low,UCS launch mass: 10.0 kg; dry mass: 10.0 kg,No propulsion info found across queried sources
55012,2023-001D,CONNECTA T1.2,LEO_300_450,10.0,10_50kg,Cube/Nano,,No propulsion reported,COMM,UCS,,High,Low,UCS launch mass: 10.0 kg; dry mass: 10.0 kg,No propulsion info found across queried sources
55015,2023-001G,BIRKELAND,LEO_450_800,10.0,10_50kg,Cube/Nano,,No propulsion reported,EO,UCS,,High,Low,UCS launch mass: 10.0 kg; dry mass: 10.0 kg,No propulsion info found across queried sources
55016,2023-001H,OBJECT H,LEO_450_800,10.0,10_50kg,Cube/Nano,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 10 kg,No propulsion info found across queried sources
55034,2023-001AB,LYNK TOWER 4,LEO_450_800,80.0,50_200kg,Micro,,No propulsion reported,COMM,UCS,,High,Low,UCS launch mass: 80.0 kg; dry mass: 80.0 kg,No propulsion info found across queried sources
55041,2023-001AJ,SKYKRAFT-1,LEO_300_450,100.0,50_200kg,Micro,,No propulsion reported,TechDemo,UCS,,High,Low,UCS launch mass: 100.0 kg; dry mass: 100.0 kg,No propulsion info found across queried sources
55045,2023-001AN,NUSAT-34 (AMELIA EARHART,LEO_450_800,42.0,10_50kg,Cube/Nano,,No propulsion reported,EO,UCS,,High,Low,UCS launch mass: 42.0 kg,No propulsion info found across queried sources
55046,2023-001AP,LYNK TOWER 3,LEO_450_800,80.0,50_200kg,Micro,,No propulsion reported,COMM,UCS,,High,Low,UCS launch mass: 80.0 kg; dry mass: 80.0 kg,No propulsion info found across queried sources
55047,2023-001AQ,NUSAT-33 (ALBANIA-2),LEO_450_800,42.0,10_50kg,Cube/Nano,,No propulsion reported,EO,UCS,,High,Low,UCS launch mass: 42.0 kg,No propulsion info found across queried sources
55048,2023-001AR,NUSAT-35 (WILLIAMINA),LEO_450_800,42.0,10_50kg,Cube/Nano,,No propulsion reported,EO,UCS,,High,Low,UCS launch mass: 42.0 kg,No propulsion info found across queried sources
55049,2023-001AS,ICEYE-X21,LEO_300_450,80.0,50_200kg,Micro,Electric_EP,ENPULSION IFM Nano FEEP thruster (indium liquid metal),EO,UCS,ManualCorrection,High,High,UCS launch mass: 80.0 kg; dry mass: 80.0 kg,ICEYE-X21: ICEYE X-band SAR satellite. ENPULSION IFM Nano FEEP (Field Emission Electric Propulsion) for precision orbit maintenance.
55051,2023-001AU,ION SCV-008,LEO_450_800,150.0,50_200kg,Micro,,No propulsion reported,Other,KeepTrack,KeepTrack,Medium,Medium,KeepTrack launch mass: 150 kg,KeepTrack motor: PM200
55053,2023-001AW,EOSSAT-1,LEO_450_800,178.0,50_200kg,Micro,,No propulsion reported,EO,UCS,,High,Low,UCS launch mass: 178.0 kg; dry mass: 178.0 kg,No propulsion info found across queried sources
55054,2023-001AX,SKYKRAFT-1A,LEO_450_800,50.0,50_200kg,Micro,,No propulsion reported,TechDemo,UCS,,High,Low,UCS launch mass: 50.0 kg; dry mass: 50.0 kg,No propulsion info found across queried sources
55056,2023-001AZ,VIGORIDE 5,LEO_300_450,363.0,200_1000kg,Small/Medium,,No propulsion reported,TechDemo,UCS,,High,Low,UCS launch mass: 363.0 kg; dry mass: 292.0 kg,No propulsion info found across queried sources
55060,2023-001BD,ION SCV-007,LEO_450_800,150.0,50_200kg,Micro,,No propulsion reported,Other,KeepTrack,KeepTrack,Medium,Medium,KeepTrack launch mass: 150 kg,KeepTrack motor: PM200
55061,2023-001BE,SKYKRAFT-1C,LEO_450_800,50.0,50_200kg,Micro,,No propulsion reported,TechDemo,UCS,,High,Low,UCS launch mass: 50.0 kg; dry mass: 50.0 kg,No propulsion info found across queried sources
55076,2023-001BV,YAM-5,LEO_450_800,87.0,50_200kg,Micro,,No propulsion reported,TechDemo,UCS,,High,Low,UCS launch mass: 87.0 kg,No propulsion info found across queried sources
55093,2023-001CN,HUYGENS,LEO_450_800,10.0,10_50kg,Cube/Nano,,No propulsion reported,EO,UCS,,High,Low,UCS launch mass: 10.0 kg; dry mass: 10.0 kg,No propulsion info found across queried sources
55103,2023-001CY,KUWAITSAT-1,LEO_300_450,3.0,<10kg,Cube/Nano,,No propulsion reported,TechDemo,UCS,,High,Low,UCS launch mass: 3.0 kg; dry mass: 3.0 kg,No propulsion info found across queried sources
55104,2023-001CY,SHARJAHSAT-1,LEO_300_450,3.0,<10kg,Cube/Nano,,No propulsion reported,Other,NanosatDB,,Medium,Low,NanosatDB: 3U,No propulsion info found across queried sources
55107,2023-001DC,AAC-AIS-SAT-1,LEO_450_800,4.0,<10kg,Cube/Nano,,No propulsion reported,EO,UCS,,High,Low,UCS launch mass: 4.0 kg; dry mass: 4.0 kg,No propulsion info found across queried sources
55109,2023-001DE,ASTROCAST-0402,LEO_450_800,4.5,<10kg,Cube/Nano,,No propulsion reported,Other,KeepTrack,KeepTrack,Medium,Medium,KeepTrack launch mass: 4.5 kg,KeepTrack motor: ?
55110,2023-001DF,ASTROCAST-0401,LEO_450_800,4.5,<10kg,Cube/Nano,,No propulsion reported,Other,KeepTrack,KeepTrack,Medium,Medium,KeepTrack launch mass: 4.5 kg,KeepTrack motor: ?
55111,2023-001DG,ASTROCAST-0403,LEO_450_800,4.5,<10kg,Cube/Nano,,No propulsion reported,Other,KeepTrack,KeepTrack,Medium,Medium,KeepTrack launch mass: 4.5 kg,KeepTrack motor: ?
55112,2023-001DH,ASTROCAST-0404,LEO_450_800,4.5,<10kg,Cube/Nano,,No propulsion reported,Other,KeepTrack,KeepTrack,Medium,Medium,KeepTrack launch mass: 4.5 kg,KeepTrack motor: ?
55135,2023-003C,OBJECT C,LEO_300_450,50.0,50_200kg,Micro,,No propulsion reported,EO,UCS,,High,Low,UCS launch mass: 50.0 kg; dry mass: 50.0 kg,No propulsion info found across queried sources
55137,2023-003E,OBJECT E,LEO_300_450,10.0,10_50kg,Cube/Nano,,No propulsion reported,TechDemo,UCS,,High,Low,UCS launch mass: 10.0 kg; dry mass: 10.0 kg,No propulsion info found across queried sources
55159,2023-004V,ONEWEB-0618,LEO_450_800,148.0,50_200kg,Micro,Electric_EP,SPT-50 or BHT-350 Hall effect thrusters,COMM,UCS,KeepTrack,High,Medium,UCS launch mass: 148.0 kg; dry mass: 140.0 kg,KeepTrack motor: SPT-50 or BHT-350 Hall effect thrusters
55244,2023-006C,YAOGAN-37,LEO_450_800,1000.0,>1000kg,Small/Medium,,No propulsion reported,EO,UCS,,High,Low,UCS launch mass: 1000.0 kg; dry mass: 1000.0 kg,No propulsion info found across queried sources
55324,2023-011A,HAWK-6B,LEO_450_800,31.0,10_50kg,Cube/Nano,Hybrid/Other,Propulsion mentioned but type unclear: FEES or water thrusters (#2-6); water thrusters (#7-...),EO,UCS,KeepTrack,High,Medium,UCS launch mass: 31.0 kg; dry mass: 30.0 kg,KeepTrack motor: FEES or water thrusters (#2-6); water thrusters (#7-...)
55326,2023-011C,HAWK-6C,LEO_450_800,31.0,10_50kg,Cube/Nano,Hybrid/Other,Propulsion mentioned but type unclear: FEES or water thrusters (#2-6); water thrusters (#7-...),EO,UCS,KeepTrack,High,Medium,UCS launch mass: 31.0 kg; dry mass: 30.0 kg,KeepTrack motor: FEES or water thrusters (#2-6); water thrusters (#7-...)
55327,2023-011D,HAWK-6A,LEO_450_800,31.0,10_50kg,Cube/Nano,Hybrid/Other,Propulsion mentioned but type unclear: FEES or water thrusters (#2-6); water thrusters (#7-...),EO,UCS,KeepTrack,High,Medium,UCS launch mass: 31.0 kg; dry mass: 30.0 kg,KeepTrack motor: FEES or water thrusters (#2-6); water thrusters (#7-...)
55690,2023-025A,HORUS 1,LEO_450_800,330.0,200_1000kg,Small/Medium,,No propulsion reported,EO,UCS,,High,Low,UCS launch mass: 330.0 kg; dry mass: 330.0 kg,No propulsion info found across queried sources
55836,2023-030A,TIANHUI 6A,LEO_800_1000,1000.0,>1000kg,Small/Medium,,No propulsion reported,EO,UCS,,High,Low,UCS launch mass: 1000.0 kg; dry mass: 1000.0 kg,No propulsion info found across queried sources
55838,2023-030C,CZ-4C R/B,LEO_800_1000,1000.0,>1000kg,Small/Medium,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 1000 kg,No propulsion info found across queried sources
55839,2023-030D,TIANHUI 6B,LEO_800_1000,1000.0,>1000kg,Small/Medium,,No propulsion reported,EO,UCS,,High,Low,UCS launch mass: 1000.0 kg; dry mass: 1000.0 kg,No propulsion info found across queried sources
55844,2023-032A,HORUS 2,LEO_450_800,330.0,200_1000kg,Small/Medium,,No propulsion reported,EO,UCS,,High,Low,UCS launch mass: 330.0 kg; dry mass: 330.0 kg,No propulsion info found across queried sources
55846,2023-032C,CZ-2C R/B,LEO_450_800,3800.0,>1000kg,Small/Medium,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 3800 kg,No propulsion info found across queried sources
55861,2023-034A,SHIYAN 19 (SY-19),LEO_300_450,100.0,50_200kg,Micro,,No propulsion reported,TechDemo,UCS,,High,Low,UCS launch mass: 100.0 kg; dry mass: 100.0 kg,No propulsion info found across queried sources
55908,2023-035A,ELECTRON KICK STAGE R/B,LEO_450_800,40.0,10_50kg,Cube/Nano,,No propulsion reported,Other,KeepTrack,KeepTrack,Medium,Medium,KeepTrack launch mass: 40 kg,KeepTrack motor: Curie
55973,2023-039A,TIANMU-1 03,LEO_300_450,50.0,50_200kg,Micro,,No propulsion reported,EO,UCS,,High,Low,UCS launch mass: 50.0 kg; dry mass: 50.0 kg,No propulsion info found across queried sources
55974,2023-039B,TIANMU-1 04,LEO_300_450,50.0,50_200kg,Micro,,No propulsion reported,EO,UCS,,High,Low,UCS launch mass: 50.0 kg; dry mass: 50.0 kg,No propulsion info found across queried sources
55975,2023-039C,TIANMU-1 05,LEO_300_450,50.0,50_200kg,Micro,,No propulsion reported,EO,UCS,,High,Low,UCS launch mass: 50.0 kg; dry mass: 50.0 kg,No propulsion info found across queried sources
55976,2023-039D,TIANMU-1 06,LEO_300_450,50.0,50_200kg,Micro,,No propulsion reported,EO,UCS,,High,Low,UCS launch mass: 50.0 kg; dry mass: 50.0 kg,No propulsion info found across queried sources
55978,2023-040A,COSMOS 2567,LEO_450_800,3700.0,>1000kg,Small/Medium,,No propulsion reported,EO,UCS,,High,Low,UCS launch mass: 3700.0 kg; dry mass: 3500.0 kg,No propulsion info found across queried sources
55982,2023-041B,GLOBAL-19,LEO_450_800,55.0,50_200kg,Micro,,No propulsion reported,EO,UCS,KeepTrack,High,Medium,UCS launch mass: 55.0 kg; dry mass: 50.0 kg,KeepTrack motor: ?
55983,2023-041C,GLOBAL-5,LEO_450_800,55.0,50_200kg,Micro,,No propulsion reported,EO,KeepTrack,KeepTrack,Medium,Medium,KeepTrack launch mass: 55 kg,KeepTrack motor: ?
56153,2023-047A,OBJECT A,LEO_450_800,320.0,200_1000kg,Small/Medium,,No propulsion reported,EO,UCS,KeepTrack,High,Medium,UCS launch mass: 320.0 kg; dry mass: 320.0 kg,KeepTrack motor: ?
56154,2023-047B,OBJECT B,LEO_450_800,270.0,200_1000kg,Small/Medium,,No propulsion reported,EO,UCS,KeepTrack,High,Medium,UCS launch mass: 270.0 kg; dry mass: 270.0 kg,KeepTrack motor: ?
56155,2023-047C,OBJECT C,LEO_450_800,270.0,200_1000kg,Small/Medium,,No propulsion reported,EO,UCS,KeepTrack,High,Medium,UCS launch mass: 270.0 kg; dry mass: 270.0 kg,KeepTrack motor: ?
56156,2023-047D,OBJECT D,LEO_450_800,270.0,200_1000kg,Small/Medium,,No propulsion reported,EO,UCS,KeepTrack,High,Medium,UCS launch mass: 270.0 kg; dry mass: 270.0 kg,KeepTrack motor: ?
56162,2023-050A,CHECKMATE 8,LEO_800_1000,150.0,50_200kg,Micro,,No propulsion reported,TechDemo,UCS,,High,Low,UCS launch mass: 150.0 kg; dry mass: 150.0 kg,No propulsion info found across queried sources
56163,2023-050B,CHECKMATE 5,LEO_800_1000,150.0,50_200kg,Micro,,No propulsion reported,TechDemo,UCS,,High,Low,UCS launch mass: 150.0 kg; dry mass: 150.0 kg,No propulsion info found across queried sources
56164,2023-050C,CHECKMATE 4,LEO_800_1000,150.0,50_200kg,Micro,,No propulsion reported,TechDemo,UCS,,High,Low,UCS launch mass: 150.0 kg; dry mass: 150.0 kg,No propulsion info found across queried sources
56165,2023-050D,CHECKMATE 6,LEO_800_1000,150.0,50_200kg,Micro,,No propulsion reported,TechDemo,UCS,,High,Low,UCS launch mass: 150.0 kg; dry mass: 150.0 kg,No propulsion info found across queried sources
56166,2023-050E,CHECKMATE 7,LEO_800_1000,150.0,50_200kg,Micro,,No propulsion reported,TechDemo,UCS,,High,Low,UCS launch mass: 150.0 kg; dry mass: 150.0 kg,No propulsion info found across queried sources
56167,2023-050F,CHECKMATE 2,LEO_800_1000,150.0,50_200kg,Micro,,No propulsion reported,TechDemo,UCS,,High,Low,UCS launch mass: 150.0 kg; dry mass: 150.0 kg,No propulsion info found across queried sources
56168,2023-050G,CHECKMATE 1,LEO_800_1000,150.0,50_200kg,Micro,,No propulsion reported,TechDemo,UCS,,High,Low,UCS launch mass: 150.0 kg; dry mass: 150.0 kg,No propulsion info found across queried sources
56169,2023-050H,CHECKMATE 3,LEO_800_1000,150.0,50_200kg,Micro,,No propulsion reported,TechDemo,UCS,,High,Low,UCS launch mass: 150.0 kg; dry mass: 150.0 kg,No propulsion info found across queried sources
56170,2023-050J,BB 2,LEO_800_1000,300.0,200_1000kg,Small/Medium,Electric_EP,Krypton Hall-effect thruster (SpaceX Starlink bus),TechDemo,UCS,ManualCorrection,High,High,UCS launch mass: 300.0 kg; dry mass: 300.0 kg,"BB 2: SDA Tranche 0 Tracking Layer OPIR satellite on SpaceX Starlink bus. Krypton Hall-effect thruster for orbit raising, stationkeeping, deorbit."
56171,2023-050K,BB 1,LEO_800_1000,300.0,200_1000kg,Small/Medium,,No propulsion reported,TechDemo,UCS,KeepTrack,High,Medium,UCS launch mass: 300.0 kg; dry mass: 300.0 kg,KeepTrack motor: ?
56178,2023-054A,IMECE,LEO_450_800,800.0,200_1000kg,Small/Medium,,No propulsion reported,EO,UCS,,High,Low,UCS launch mass: 800.0 kg; dry mass: 780.0 kg,No propulsion info found across queried sources
56185,2023-054H,BRO-9,LEO_300_450,10.0,10_50kg,Cube/Nano,,,EO,UCS,ManualCorrection,High,High,UCS launch mass: 10.0 kg; dry mass: 10.0 kg,"BRO-9: 6U CubeSat, Unseenlabs/GomSpace France, maritime RF intelligence. No confirmed propulsion on BRO 1-11 series. da=1.04km from atmospheric drag."
56186,2023-054J,GHGSAT-C8,LEO_300_450,15.0,10_50kg,Cube/Nano,,No propulsion reported,Science,UCS,,High,Low,UCS launch mass: 15.0 kg; dry mass: 15.0 kg,No propulsion info found across queried sources
56191,2023-054P,HAWK-7A,LEO_450_800,31.0,10_50kg,Cube/Nano,Hybrid/Other,Propulsion mentioned but type unclear: FEES or water thrusters (#2-6); water thrusters (#7-...),EO,UCS,KeepTrack,High,Medium,UCS launch mass: 31.0 kg; dry mass: 30.0 kg,KeepTrack motor: FEES or water thrusters (#2-6); water thrusters (#7-...)
56192,2023-054Q,ION SCV-010,LEO_450_800,150.0,50_200kg,Micro,,No propulsion reported,Other,KeepTrack,KeepTrack,Medium,Medium,KeepTrack launch mass: 150 kg,KeepTrack motor: PM200
56193,2023-054R,HAWK-7B,LEO_450_800,31.0,10_50kg,Cube/Nano,Hybrid/Other,Propulsion mentioned but type unclear: FEES or water thrusters (#2-6); water thrusters (#7-...),EO,UCS,KeepTrack,High,Medium,UCS launch mass: 31.0 kg; dry mass: 30.0 kg,KeepTrack motor: FEES or water thrusters (#2-6); water thrusters (#7-...)
56195,2023-054T,GHOST-1,LEO_300_450,85.0,50_200kg,Micro,Hybrid/Other,"Propulsion likely (Orbital Sidekick Corvus-XL platform, 85kg)",EO,UCS,ManualCorrection,High,Low,UCS launch mass: 85.0 kg; dry mass: 85.0 kg,"GHOST-1 (Global Hyperspectral Observation Satellite), Orbital Sidekick; Corvus-XL 85kg platform typically includes propulsion; specific type unconfirmed; TLE shows pure drag decay 0 positive da"
56200,2023-054Y,HAWK-7C,LEO_450_800,31.0,10_50kg,Cube/Nano,Hybrid/Other,Propulsion mentioned but type unclear: FEES or water thrusters (#2-6); water thrusters (#7-...),EO,UCS,KeepTrack,High,Medium,UCS launch mass: 31.0 kg; dry mass: 30.0 kg,KeepTrack motor: FEES or water thrusters (#2-6); water thrusters (#7-...)
