norad_id,cospar_id,sat_name,orbit_band,mass_kg,mass_class,platform_class,propulsion_class,propulsion_description,mission_type,mass_source,propulsion_source,mass_confidence,propulsion_confidence,mass_note,propulsion_note
53280,2022-086AQ,STARLINK-4169,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.5_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
53282,2022-086AS,STARLINK-4164,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.5_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
53283,2022-086AT,STARLINK-4175,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.5_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
53285,2022-086AV,STARLINK-4173,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.5_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
53286,2022-086AW,STARLINK-4165,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.5_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
53287,2022-086AX,STARLINK-4107,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.5_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
53288,2022-086AY,STARLINK-4162,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.5_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
53289,2022-086AZ,STARLINK-4176,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.5_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
53290,2022-086BA,STARLINK-4149,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.5_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
53291,2022-086BB,STARLINK-4166,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.5_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
53292,2022-086BC,STARLINK-4159,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.5_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
53293,2022-086BD,STARLINK-4148,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.5_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
53294,2022-086BE,STARLINK-4146,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.5_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
53388,2022-097A,STARLINK-4522,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.5_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
53389,2022-097B,STARLINK-4523,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.5_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
53390,2022-097C,STARLINK-4517,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.5_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
53391,2022-097D,STARLINK-4521,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.5_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
53392,2022-097E,STARLINK-4535,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.5_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
53393,2022-097F,STARLINK-4530,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.5_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
53394,2022-097G,STARLINK-4544,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.5_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
53395,2022-097H,STARLINK-4534,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.5_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
53396,2022-097J,STARLINK-4524,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.5_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
53397,2022-097K,STARLINK-4515,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.5_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
53398,2022-097L,STARLINK-4512,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.5_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
53399,2022-097M,STARLINK-4528,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.5_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
53400,2022-097N,STARLINK-4520,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.5_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
53401,2022-097P,STARLINK-4525,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.5_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
53402,2022-097Q,STARLINK-4499,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.5_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
53403,2022-097R,STARLINK-4507,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.5_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
53404,2022-097S,STARLINK-4509,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.5_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
53405,2022-097T,STARLINK-4510,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.5_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
53406,2022-097U,STARLINK-4533,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.5_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
53408,2022-097W,STARLINK-4491,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.5_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
53409,2022-097X,STARLINK-4490,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.5_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
53410,2022-097Y,STARLINK-4492,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.5_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
53411,2022-097Z,STARLINK-4497,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.5_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
53412,2022-097AA,STARLINK-4496,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.5_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
53413,2022-097AB,STARLINK-4500,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.5_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
53414,2022-097AC,STARLINK-4304,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.5_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
53415,2022-097AD,STARLINK-4479,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.5_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
53416,2022-097AE,STARLINK-4480,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.5_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
53417,2022-097AF,STARLINK-4484,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.5_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
53418,2022-097AG,STARLINK-4481,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.5_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
53419,2022-097AH,STARLINK-4476,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.5_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
53420,2022-097AJ,STARLINK-4552,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.5_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
53421,2022-097AK,STARLINK-4545,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.5_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
53422,2022-097AL,STARLINK-4546,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.5_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
53423,2022-097AM,STARLINK-4539,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.5_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
53424,2022-097AN,STARLINK-4532,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.5_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
53425,2022-097AP,STARLINK-4531,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.5_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
53426,2022-097AQ,STARLINK-4558,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.5_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
53429,2022-097AT,STARLINK-4543,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.5_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
53430,2022-097AU,STARLINK-4538,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.5_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
53431,2022-097AV,STARLINK-4548,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.5_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
53432,2022-097AW,STARLINK-4557,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.5_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
53433,2022-097AX,STARLINK-4549,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.5_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
53434,2022-097AY,STARLINK-4498,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.5_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
53435,2022-097AZ,STARLINK-4542,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.5_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
53436,2022-097BA,STARLINK-4527,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.5_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
53438,2022-097BC,STARLINK-4526,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.5_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
53439,2022-097BD,STARLINK-4519,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.5_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
53465,2022-099A,STARLINK-4415,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.5_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
53466,2022-099B,STARLINK-4398,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.5_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
53467,2022-099C,STARLINK-4394,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.5_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
53468,2022-099D,STARLINK-4400,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.5_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
53469,2022-099E,STARLINK-4399,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.5_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
53470,2022-099F,STARLINK-4393,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.5_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
53471,2022-099G,STARLINK-4316,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.5_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
53472,2022-099H,STARLINK-4447,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.5_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
53473,2022-099J,STARLINK-4383,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.5_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
53474,2022-099K,STARLINK-4445,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.5_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
53475,2022-099L,STARLINK-4389,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.5_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
53476,2022-099M,STARLINK-4378,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.5_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
53477,2022-099N,STARLINK-4412,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.5_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
53478,2022-099P,STARLINK-4433,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.5_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
53479,2022-099Q,STARLINK-4436,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.5_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
53480,2022-099R,STARLINK-4442,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.5_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
53481,2022-099S,STARLINK-4302,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.5_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
53482,2022-099T,STARLINK-4360,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.5_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
53484,2022-099V,STARLINK-4426,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.5_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
53485,2022-099W,STARLINK-4430,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.5_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
53486,2022-099X,STARLINK-4431,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.5_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
53487,2022-099Y,STARLINK-4432,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.5_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
53488,2022-099Z,STARLINK-4421,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.5_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
53489,2022-099AA,STARLINK-4392,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.5_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
53490,2022-099AB,STARLINK-4387,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.5_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
53491,2022-099AC,STARLINK-4450,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.5_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
53492,2022-099AD,STARLINK-4451,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.5_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
53494,2022-099AF,STARLINK-4340,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.5_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
53495,2022-099AG,STARLINK-4429,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.5_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
53497,2022-099AJ,STARLINK-4453,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.5_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
53498,2022-099AK,STARLINK-4439,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.5_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
53499,2022-099AL,STARLINK-4454,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.5_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
53500,2022-099AM,STARLINK-4455,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.5_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
53501,2022-099AN,STARLINK-4434,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.5_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
53502,2022-099AP,STARLINK-4435,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.5_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
53504,2022-099AR,STARLINK-4448,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.5_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
53505,2022-099AS,STARLINK-4446,LEO_300_450,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.5_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
53506,2022-099AT,STARLINK-4437,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.5_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
53508,2022-099AV,STARLINK-4443,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.5_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
53509,2022-099AW,STARLINK-4402,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.5_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
53528,2022-101B,STARLINK-4503,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.5_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
53529,2022-101C,STARLINK-4478,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.5_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
53530,2022-101D,STARLINK-4482,LEO_450_800,260.0,200_1000kg,Small/Medium,Electric_EP,Krypton/Xenon Hall-effect thruster,COMM,UCS,Starlink_v1.5_table,High,High,UCS launch mass: 260.0 kg,SpaceX Starlink v1 uses Hall-effect EP
