sat_name,inc_family,maneuver_class,t_from,t_to,dt_h,a_km,alt_km,e,i_deg,raan_deg,u_deg,da_km,de,di_deg,draan_raw_deg,draan_j2_deg,draan_res_deg,du_deg,da_severity,dv_est_ms,flagged,flag_reason
STARLINK-34782,53deg,phasing,2026-05-05 18:17:42+00:00,2026-05-05 22:45:42+00:00,4.47,6857.724,479.59,0.001479,53.0254,262.3785,156.377,-9.5357,-0.000993,-0.03269,-0.8582,-0.8678,0.0096,-54.2697,medium,5.301,True,da=-9.54km[medium] | di=-0.0327deg
STARLINK-37066,53deg,mixed,2026-05-03 17:41:42+00:00,2026-05-04 09:32:42+00:00,15.85,6801.561,423.42,0.001478,53.0295,281.9395,22.2585,-9.405,-0.000882,-0.03389,-3.1957,-3.1691,-0.0266,85.7432,medium,5.293,True,da=-9.40km[medium] | di=-0.0339deg
STARLINK-35367,53deg,mixed,2026-05-05 18:01:42+00:00,2026-05-05 23:02:42+00:00,5.02,6837.296,459.16,0.000835,53.2925,105.4853,116.6599,9.4774,0.000164,0.026,-0.9505,-0.9734,0.0229,75.3253,medium,5.292,True,da=+9.48km[medium] | di=+0.0260deg
STARLINK-36702,SSO,mixed,2026-05-04 09:54:42+00:00,2026-05-04 21:04:42+00:00,11.17,6840.66,462.52,0.001636,97.1647,235.9482,225.3232,-9.4852,0.001402,0.00225,0.4616,0.4537,0.0078,46.7302,medium,5.292,True,da=-9.49km[medium] | de=+0.00140
STARLINK-5038,mid-inc,phasing,2026-05-05 21:29:42+00:00,2026-05-06 03:15:42+00:00,5.77,6944.265,566.13,0.000762,69.9447,339.9719,121.2835,9.6902,-0.000344,0.00894,-0.6056,-0.608,0.0025,-144.4268,medium,5.286,True,da=+9.69km[medium]
STARLINK-37405,SSO,mixed,2026-05-04 09:41:42+00:00,2026-05-04 21:24:42+00:00,11.72,6724.728,346.59,0.001076,97.205,329.6808,348.8738,-9.2208,0.001063,0.00885,0.5048,0.5085,-0.0037,-112.6452,medium,5.278,True,da=-9.22km[medium] | de=+0.00106
STARLINK-30913,53deg,mixed,2026-05-03 02:48:42+00:00,2026-05-03 10:54:42+00:00,8.1,6844.493,466.36,0.001475,53.3102,107.9145,28.5851,-9.4509,-0.001127,-0.03094,-1.5954,-1.5739,-0.0215,65.438,medium,5.269,True,da=-9.45km[medium] | di=-0.0309deg | de=-0.00113
STARLINK-34860,53deg,mixed,2026-05-02 18:05:42+00:00,2026-05-03 02:09:42+00:00,8.07,6850.008,471.87,0.001291,53.0021,276.7683,297.136,9.4519,-0.000216,0.0284,-1.5523,-1.5656,0.0133,52.5047,medium,5.263,True,da=+9.45km[medium] | di=+0.0284deg
STARLINK-35336,53deg,mixed,2026-05-02 10:00:42+00:00,2026-05-02 18:05:42+00:00,8.08,6850.038,471.9,0.000879,53.0685,213.5142,117.525,9.4485,0.000519,0.03132,-1.5484,-1.5663,0.018,56.5256,medium,5.261,True,da=+9.45km[medium] | di=+0.0313deg
STARLINK-11444,53deg,phasing,2026-05-05 11:06:42+00:00,2026-05-05 19:09:42+00:00,8.05,6731.988,353.85,0.000481,42.9689,185.2658,88.9384,9.2026,0.00054,0.04457,-2.0143,-2.0188,0.0045,99.1593,medium,5.259,True,da=+9.20km[medium] | di=+0.0446deg
STARLINK-34817,53deg,mixed,2026-05-05 22:46:42+00:00,2026-05-06 02:11:42+00:00,3.42,6844.518,466.38,0.000536,53.0241,262.0517,208.6706,-9.4316,0.001057,-0.02716,-0.6909,-0.6683,-0.0226,66.7117,medium,5.258,True,da=-9.43km[medium] | di=-0.0272deg | de=+0.00106
STARLINK-37051,53deg,raising,2026-05-06 01:39:42+00:00,2026-05-06 09:38:42+00:00,7.98,6837.476,459.34,0.0012,53.0103,269.8836,131.3908,9.4059,0.000199,0.01863,-1.5454,-1.5593,0.0139,38.8993,medium,5.252,True,da=+9.41km[medium]
STARLINK-34079,mid-inc,mixed,2026-05-04 20:36:42+00:00,2026-05-05 02:22:42+00:00,5.77,6951.711,573.57,0.000443,69.937,332.4007,212.3442,-9.6293,0.000296,-0.01824,-0.6107,-0.6093,-0.0014,-144.417,medium,5.244,True,da=-9.63km[medium]
STARLINK-35295,53deg,lowering,2026-05-02 18:03:42+00:00,2026-05-03 02:07:42+00:00,8.07,6857.232,479.1,0.001467,53.1534,354.2485,26.5322,-9.4231,-0.001013,-0.03361,-1.569,-1.563,-0.006,52.6783,medium,5.239,True,da=-9.42km[medium] | di=-0.0336deg | de=-0.00101
STARLINK-32883,53deg,mixed,2026-05-04 20:23:42+00:00,2026-05-05 02:18:42+00:00,5.92,6857.686,479.55,0.001499,53.2779,48.3734,155.5022,-9.4234,-0.000931,-0.0278,-1.1098,-1.1427,0.033,-81.3357,medium,5.238,True,da=-9.42km[medium] | di=-0.0278deg
STARLINK-32194,53deg,mixed,2026-05-05 18:48:42+00:00,2026-05-05 22:23:42+00:00,3.58,6848.078,469.94,0.001609,53.2177,31.6227,283.7028,9.3924,-0.000118,0.02999,-0.6622,-0.6927,0.0305,102.8175,medium,5.232,True,da=+9.39km[medium] | di=+0.0300deg
STARLINK-35295,53deg,lowering,2026-05-04 20:53:42+00:00,2026-05-05 02:06:42+00:00,5.22,6859.823,481.69,0.001259,53.1368,344.3901,181.0165,-9.4151,-3.8e-05,-0.0335,-1.0302,-1.0098,-0.0204,117.902,medium,5.231,True,da=-9.42km[medium] | di=-0.0335deg
STARLINK-37162,53deg,mixed,2026-05-04 09:37:42+00:00,2026-05-04 20:56:42+00:00,11.32,6812.848,434.71,0.000548,53.2682,60.4889,105.2136,9.3079,0.000143,0.0267,-2.1989,-2.2248,0.0259,99.3555,medium,5.225,True,da=+9.31km[medium] | di=+0.0267deg
STARLINK-11251,53deg,phasing,2026-05-05 03:17:42+00:00,2026-05-05 11:08:42+00:00,7.85,6741.701,363.56,0.000624,53.2989,62.6279,207.3155,-9.1467,0.000992,-0.0321,-1.6186,-1.6087,-0.0099,49.3605,medium,5.216,True,da=-9.15km[medium] | di=-0.0321deg
STARLINK-37442,SSO,mixed,2026-05-03 01:32:42+00:00,2026-05-03 09:27:42+00:00,7.92,6700.645,322.51,0.002076,97.204,328.2731,307.4171,9.0572,-0.000363,4e-05,0.3413,0.346,-0.0047,75.9389,medium,5.213,True,da=+9.06km[medium]
STARLINK-5873,mid-inc,phasing,2026-05-03 19:24:42+00:00,2026-05-04 11:15:42+00:00,15.85,6946.076,567.94,0.000854,69.9135,325.3492,51.9636,9.5577,0.00026,0.0081,-1.6719,-1.6723,0.0004,-38.7847,medium,5.212,True,da=+9.56km[medium]
STARLINK-30297,53deg,mixed,2026-05-05 10:58:42+00:00,2026-05-05 19:02:42+00:00,8.07,6850.361,472.22,0.000957,53.0245,303.0364,120.8937,9.3579,0.000428,0.02792,-1.5472,-1.5645,0.0174,52.6193,medium,5.21,True,da=+9.36km[medium] | di=+0.0279deg
STARLINK-5526,mid-inc,phasing,2026-05-03 11:05:42+00:00,2026-05-03 19:15:42+00:00,8.17,6952.695,574.56,0.000324,69.9221,325.9724,208.5007,-9.5564,0.001285,-0.01371,-0.86,-0.863,0.003,34.8934,medium,5.204,True,da=-9.56km[medium] | de=+0.00128
STARLINK-32190,53deg,mixed,2026-05-05 10:32:42+00:00,2026-05-05 18:46:42+00:00,8.23,6848.949,470.81,0.001476,53.2251,33.1204,249.2174,9.3366,-0.000668,0.02376,-1.6267,-1.5907,-0.036,90.7353,medium,5.2,True,da=+9.34km[medium] | di=+0.0238deg
STARLINK-30916,53deg,mixed,2026-05-02 18:48:42+00:00,2026-05-03 02:52:42+00:00,8.07,6837.994,459.86,0.00122,53.2898,109.4238,299.8402,9.3023,1.1e-05,0.02961,-1.5543,-1.5648,0.0104,57.5833,medium,5.193,True,da=+9.30km[medium] | di=+0.0296deg
STARLINK-32787,53deg,lowering,2026-05-03 10:22:42+00:00,2026-05-03 18:26:42+00:00,8.07,6847.983,469.85,0.001621,53.2594,54.9228,280.6846,9.3163,-0.000982,0.02599,-1.5702,-1.558,-0.0122,52.4922,medium,5.19,True,da=+9.32km[medium] | di=+0.0260deg
STARLINK-32259,53deg,mixed,2026-05-02 18:34:42+00:00,2026-05-03 02:37:42+00:00,8.05,6858.828,480.69,0.0009,53.0497,238.2359,196.9531,-9.3373,0.000443,-0.02457,-1.5543,-1.5621,0.0078,48.6755,medium,5.189,True,da=-9.34km[medium] | di=-0.0246deg
STARLINK-35196,53deg,mixed,2026-05-03 09:56:42+00:00,2026-05-03 18:13:42+00:00,8.28,6848.224,470.09,0.000517,53.0702,209.104,103.5436,9.2988,0.000168,0.0305,-1.5718,-1.6066,0.0348,102.3786,medium,5.18,True,da=+9.30km[medium] | di=+0.0305deg
STARLINK-34801,53deg,mixed,2026-05-06 02:06:42+00:00,2026-05-06 10:09:42+00:00,8.05,6849.65,471.51,0.000806,53.0899,338.5888,114.7707,9.3011,0.000678,0.02841,-1.5517,-1.5595,0.0078,48.7822,medium,5.179,True,da=+9.30km[medium] | di=+0.0284deg
STARLINK-31773,53deg,phasing,2026-05-02 10:30:42+00:00,2026-05-02 18:35:42+00:00,8.08,6850.386,472.25,0.001207,53.229,33.6447,298.7286,9.301,-2.9e-05,0.02379,-1.5495,-1.5604,0.0109,56.3372,medium,5.178,True,da=+9.30km[medium] | di=+0.0238deg
STARLINK-35301,53deg,mixed,2026-05-06 02:03:42+00:00,2026-05-06 10:08:42+00:00,8.08,6850.689,472.55,0.001141,53.1461,181.1994,301.2558,9.2726,7.7e-05,0.03463,-1.5458,-1.563,0.0172,56.3145,medium,5.162,True,da=+9.27km[medium] | di=+0.0346deg
STARLINK-34405,mid-inc,mixed,2026-05-06 01:41:42+00:00,2026-05-06 10:19:42+00:00,8.63,6949.829,571.69,0.000892,70.0301,169.3104,141.1944,-9.4605,0.001098,-0.00983,-0.8979,-0.9088,0.011,139.7186,medium,5.155,True,da=-9.46km[medium] | de=+0.00110
STARLINK-30303,53deg,mixed,2026-05-05 11:01:42+00:00,2026-05-05 19:05:42+00:00,8.07,6856.976,478.84,0.001445,53.0415,302.5288,28.1202,-9.2621,-0.001046,-0.02799,-1.5759,-1.5671,-0.0088,52.6529,medium,5.149,True,da=-9.26km[medium] | di=-0.0280deg | de=-0.00105
STARLINK-34405,mid-inc,mixed,2026-05-05 18:19:42+00:00,2026-05-05 22:49:42+00:00,4.5,6941.055,562.92,0.001896,70.016,170.0891,285.9306,9.4264,-0.001339,0.01686,-0.4506,-0.4736,0.0229,-68.8302,medium,5.146,True,da=+9.43km[medium] | de=-0.00134
STARLINK-37036,53deg,mixed,2026-05-06 01:20:42+00:00,2026-05-06 09:37:42+00:00,8.28,6794.007,415.87,0.000888,53.0019,270.7216,59.997,9.1125,0.000234,0.02698,-1.6721,-1.6547,-0.0174,126.2736,medium,5.137,True,da=+9.11km[medium] | di=+0.0270deg
STARLINK-35036,53deg,mixed,2026-05-05 10:10:42+00:00,2026-05-05 18:15:42+00:00,8.08,6856.761,478.62,0.00058,53.0901,328.6828,209.842,-9.221,0.001084,-0.03171,-1.5876,-1.5688,-0.0188,56.3152,medium,5.127,True,da=-9.22km[medium] | di=-0.0317deg | de=+0.00108
STARLINK-35418,53deg,mixed,2026-05-03 09:59:42+00:00,2026-05-03 18:02:42+00:00,8.05,6857.672,479.53,0.000669,53.2662,40.1068,204.5155,-9.2215,0.000857,-0.03399,-1.5626,-1.5552,-0.0073,48.6739,medium,5.126,True,da=-9.22km[medium] | di=-0.0340deg
STARLINK-36973,53deg,phasing,2026-05-05 17:53:42+00:00,2026-05-05 23:07:42+00:00,5.23,6849.859,471.72,0.001236,53.0328,273.1595,356.3454,-9.2041,-0.000248,-0.03059,-1.038,-1.0206,-0.0174,124.716,medium,5.125,True,da=-9.20km[medium] | di=-0.0306deg
STARLINK-36702,SSO,mixed,2026-05-03 17:41:42+00:00,2026-05-04 09:54:42+00:00,16.22,6831.494,453.36,0.000657,97.1693,235.2869,97.5916,9.1658,0.000979,-0.00457,0.6613,0.659,0.0024,127.7316,medium,5.124,True,da=+9.17km[medium]
STARLINK-32040,53deg,mixed,2026-05-05 02:35:42+00:00,2026-05-05 10:39:42+00:00,8.07,6857.011,478.87,0.000648,53.274,134.3153,208.3886,-9.2145,0.001002,-0.02363,-1.5681,-1.5585,-0.0095,52.4976,medium,5.123,True,da=-9.21km[medium] | di=-0.0236deg | de=+0.00100
STARLINK-34518,53deg,mixed,2026-05-06 02:05:42+00:00,2026-05-06 10:22:42+00:00,8.28,6859.198,481.06,0.000915,53.1039,209.5717,194.9173,-9.2193,0.000366,-0.02435,-1.6399,-1.605,-0.0349,102.163,medium,5.123,True,da=-9.22km[medium] | di=-0.0243deg
STARLINK-31773,53deg,phasing,2026-05-05 10:36:42+00:00,2026-05-05 18:39:42+00:00,8.05,6850.026,471.89,0.001274,53.1972,19.7038,297.0346,9.1996,-0.000364,0.02281,-1.553,-1.5555,0.0025,48.6914,medium,5.122,True,da=+9.20km[medium] | di=+0.0228deg
STARLINK-11206,53deg,phasing,2026-05-06 03:00:42+00:00,2026-05-06 11:01:42+00:00,8.02,6733.769,355.63,0.001498,53.044,223.0085,249.2104,8.9657,-0.000759,0.03283,-1.6871,-1.6504,-0.0367,88.4294,medium,5.122,True,da=+8.97km[medium] | di=+0.0328deg
STARLINK-35290,53deg,phasing,2026-05-04 10:08:42+00:00,2026-05-04 20:54:42+00:00,10.77,6858.077,479.94,0.001482,53.1507,188.8834,157.5106,-9.1691,-0.000782,-0.02418,-2.0803,-2.085,0.0047,-47.4402,medium,5.096,True,da=-9.17km[medium] | di=-0.0242deg
STARLINK-37042,53deg,phasing,2026-05-03 01:40:42+00:00,2026-05-03 09:44:42+00:00,8.07,6812.158,434.02,0.001651,53.2771,66.8044,263.1897,9.0746,-0.001047,0.02356,-1.6116,-1.5863,-0.0253,66.9656,medium,5.095,True,da=+9.07km[medium] | di=+0.0236deg | de=-0.00105
STARLINK-34823,53deg,mixed,2026-05-06 02:06:42+00:00,2026-05-06 10:10:42+00:00,8.07,6857.034,478.9,0.001468,53.0247,261.1429,29.1465,-9.157,-0.001049,-0.03076,-1.5817,-1.5677,-0.014,52.6194,medium,5.091,True,da=-9.16km[medium] | di=-0.0308deg | de=-0.00105
STARLINK-34826,53deg,mixed,2026-05-05 22:43:42+00:00,2026-05-06 02:08:42+00:00,3.42,6856.846,478.71,0.000615,53.0229,262.0397,210.2197,-9.1444,0.001066,-0.02631,-0.6867,-0.664,-0.0227,64.5328,medium,5.084,True,da=-9.14km[medium] | di=-0.0263deg | de=+0.00107
STARLINK-11204,53deg,phasing,2026-05-02 18:58:42+00:00,2026-05-03 03:02:42+00:00,8.07,6732.837,354.7,0.001531,53.2813,74.0834,287.184,8.8919,-4.4e-05,0.02916,-1.6205,-1.6524,0.0319,100.3558,medium,5.081,True,da=+8.89km[medium] | di=+0.0292deg
STARLINK-37156,53deg,mixed,2026-05-03 01:40:42+00:00,2026-05-03 09:46:42+00:00,8.1,6847.36,469.22,0.000299,53.2778,67.15,88.4674,9.1187,0.001157,0.02316,-1.5853,-1.5643,-0.021,60.3319,medium,5.08,True,da=+9.12km[medium] | di=+0.0232deg | de=+0.00116
STARLINK-32018,53deg,mixed,2026-05-03 18:34:42+00:00,2026-05-04 10:35:42+00:00,16.02,6857.439,479.3,0.000633,53.2644,140.9135,206.1595,-9.1385,0.00093,-0.02277,-3.1275,-3.0944,-0.0331,78.2172,medium,5.08,True,da=-9.14km[medium] | di=-0.0228deg
STARLINK-35299,53deg,phasing,2026-05-04 20:54:42+00:00,2026-05-05 02:07:42+00:00,5.22,6847.499,469.36,0.001614,53.0993,344.2159,271.9733,9.1161,-0.000207,0.02438,-0.986,-1.0116,0.0256,117.9595,medium,5.079,True,da=+9.12km[medium] | di=+0.0244deg
STARLINK-30297,53deg,mixed,2026-05-02 10:37:42+00:00,2026-05-02 18:53:42+00:00,8.27,6849.753,471.62,0.000785,53.0441,317.1024,64.9904,9.1169,0.000696,0.0268,-1.6358,-1.6032,-0.0325,98.6622,medium,5.077,True,da=+9.12km[medium] | di=+0.0268deg
STARLINK-31772,53deg,mixed,2026-05-05 22:10:42+00:00,2026-05-06 02:38:42+00:00,4.47,6850.756,472.62,0.000956,53.1888,15.3993,58.829,9.1164,0.000446,0.02469,-0.8794,-0.8629,-0.0165,-54.267,medium,5.075,True,da=+9.12km[medium] | di=+0.0247deg
STARLINK-32883,53deg,mixed,2026-05-02 18:24:42+00:00,2026-05-03 02:27:42+00:00,8.05,6858.78,480.64,0.000868,53.2984,58.066,196.4939,-9.1145,0.000463,-0.02893,-1.5507,-1.5531,0.0023,48.6759,medium,5.065,True,da=-9.11km[medium] | di=-0.0289deg
STARLINK-35462,53deg,mixed,2026-05-02 17:53:42+00:00,2026-05-03 02:08:42+00:00,8.25,6849.438,471.3,0.000726,53.2421,42.588,66.7984,9.0884,0.000736,0.02848,-1.6257,-1.5929,-0.0328,94.8303,medium,5.061,True,da=+9.09km[medium] | di=+0.0285deg
STARLINK-35295,53deg,lowering,2026-05-05 02:06:42+00:00,2026-05-05 10:10:42+00:00,8.07,6850.408,472.27,0.001221,53.1033,343.3598,298.9185,9.0853,-0.000117,0.02711,-1.5479,-1.5618,0.0139,52.5077,medium,5.058,True,da=+9.09km[medium] | di=+0.0271deg
STARLINK-32189,53deg,mixed,2026-05-03 18:33:42+00:00,2026-05-04 10:26:42+00:00,15.88,6859.176,481.04,0.001457,53.2703,40.949,14.2102,-9.1014,-0.000613,-0.03135,-3.0585,-3.0658,0.0073,47.6746,medium,5.058,True,da=-9.10km[medium] | di=-0.0313deg
STARLINK-35384,53deg,mixed,2026-05-03 18:11:42+00:00,2026-05-04 10:04:42+00:00,15.88,6857.592,479.45,0.001503,53.3054,115.2855,25.3952,-9.0898,-0.000882,-0.02721,-3.0751,-3.0656,-0.0095,47.7875,medium,5.053,True,da=-9.09km[medium] | di=-0.0272deg
STARLINK-35418,53deg,mixed,2026-05-04 10:08:42+00:00,2026-05-04 20:53:42+00:00,10.75,6859.551,481.41,0.00109,53.2624,35.4131,350.5109,-9.0814,0.000144,-0.03249,-2.0944,-2.075,-0.0195,-51.1222,medium,5.046,True,da=-9.08km[medium] | di=-0.0325deg
STARLINK-37446,SSO,phasing,2026-05-03 09:32:42+00:00,2026-05-03 17:45:42+00:00,8.22,6710.577,332.44,0.001602,97.2049,328.6119,29.9343,8.7831,-0.000149,-0.00244,0.3678,0.3573,0.0106,145.2294,medium,5.044,True,da=+8.78km[medium]
STARLINK-37447,SSO,mixed,2026-05-05 17:33:42+00:00,2026-05-05 23:21:42+00:00,5.8,6720.709,342.57,0.001324,97.2116,331.0802,319.8203,-8.8023,0.001422,0.00498,0.2436,0.2524,-0.0088,-70.3607,medium,5.043,True,da=-8.80km[medium] | de=+0.00142
STARLINK-32001,53deg,mixed,2026-05-06 02:33:42+00:00,2026-05-06 10:40:42+00:00,8.12,6847.569,469.43,0.001699,53.2532,129.7535,265.8879,9.0487,-0.001064,0.03306,-1.59,-1.5681,-0.0219,63.9321,medium,5.041,True,da=+9.05km[medium] | di=+0.0331deg | de=-0.00106
STARLINK-35384,53deg,mixed,2026-05-03 09:55:42+00:00,2026-05-03 18:11:42+00:00,8.27,6848.542,470.4,0.001536,53.2752,116.8495,286.9838,9.0501,-3.4e-05,0.03016,-1.564,-1.5956,0.0315,98.4114,medium,5.041,True,da=+9.05km[medium] | di=+0.0302deg
STARLINK-11444,53deg,phasing,2026-05-03 11:00:42+00:00,2026-05-03 19:01:42+00:00,8.02,6732.245,354.11,0.000694,42.9393,197.36,261.5201,8.816,0.000389,0.04224,-2.0299,-2.0114,-0.0185,91.2063,medium,5.038,True,da=+8.82km[medium] | di=+0.0422deg
STARLINK-31772,53deg,mixed,2026-05-05 18:45:42+00:00,2026-05-05 22:10:42+00:00,3.42,6859.819,481.68,0.001166,53.2159,16.0328,354.1408,-9.063,-0.00021,-0.02709,-0.6335,-0.6601,0.0266,64.6882,medium,5.036,True,da=-9.06km[medium] | di=-0.0271deg
STARLINK-37370,SSO,mixed,2026-05-02 09:42:42+00:00,2026-05-02 17:33:42+00:00,7.85,6702.738,324.6,0.001373,97.2058,327.567,134.3975,8.7528,-0.00045,-0.00466,0.3403,0.3427,-0.0024,60.1804,medium,5.035,True,da=+8.75km[medium]
STARLINK-11444,53deg,phasing,2026-05-05 19:09:42+00:00,2026-05-05 21:50:42+00:00,2.68,6741.191,363.05,0.001021,43.0134,183.2514,188.0976,-8.8123,-0.000485,-0.03616,-0.6935,-0.6728,-0.0206,-87.0288,medium,5.026,True,da=-8.81km[medium] | di=-0.0362deg
STARLINK-31954,53deg,mixed,2026-05-02 18:31:42+00:00,2026-05-03 02:34:42+00:00,8.05,6859.256,481.12,0.001463,53.2591,145.6941,12.8962,-9.0239,-0.000556,-0.02737,-1.5503,-1.554,0.0037,48.7855,medium,5.014,True,da=-9.02km[medium] | di=-0.0274deg
STARLINK-37026,53deg,mixed,2026-05-05 09:36:42+00:00,2026-05-05 17:52:42+00:00,8.27,6855.444,477.31,0.001416,53.0246,274.9538,158.1155,-9.0089,0.00017,-0.02976,-1.5763,-1.6078,0.0315,99.4002,medium,5.01,True,da=-9.01km[medium] | di=-0.0298deg
STARLINK-35298,53deg,mixed,2026-05-02 10:00:42+00:00,2026-05-02 18:04:42+00:00,8.07,6859.642,481.5,0.001129,53.1324,198.3771,187.7049,-9.0145,8.3e-05,-0.02778,-1.5455,-1.5616,0.0161,52.5073,medium,5.009,True,da=-9.01km[medium] | di=-0.0278deg
STARLINK-34019,mid-inc,mixed,2026-05-05 22:36:42+00:00,2026-05-06 02:23:42+00:00,3.78,6939.839,561.7,0.002201,69.9123,329.6816,271.5772,9.1724,-0.001218,0.01171,-0.386,-0.4005,0.0145,129.9982,medium,5.008,True,da=+9.17km[medium] | de=-0.00122
STARLINK-31422,53deg,lowering,2026-05-04 20:14:42+00:00,2026-05-05 02:53:42+00:00,6.65,6858.662,480.53,0.000476,42.8587,302.8666,94.9309,9.0075,0.000621,0.03731,-1.5632,-1.5654,0.0022,85.6052,medium,5.006,True,da=+9.01km[medium] | di=+0.0373deg
STARLINK-11444,53deg,phasing,2026-05-05 03:03:42+00:00,2026-05-05 11:06:42+00:00,8.05,6740.762,362.63,0.001005,43.0018,187.2736,349.7937,-8.7739,-0.000524,-0.03293,-2.0078,-2.0192,0.0114,99.1446,medium,5.005,True,da=-8.77km[medium] | di=-0.0329deg
STARLINK-37037,53deg,phasing,2026-05-05 17:52:42+00:00,2026-05-05 23:06:42+00:00,5.23,6847.367,469.23,0.001236,53.0323,273.1561,356.9832,-8.9771,-0.000229,-0.0299,-1.0403,-1.0218,-0.0185,125.3799,medium,5.001,True,da=-8.98km[medium] | di=-0.0299deg
STARLINK-35008,53deg,mixed,2026-05-06 02:05:42+00:00,2026-05-06 10:09:42+00:00,8.07,6850.652,472.52,0.001177,53.0621,325.4849,299.9885,8.9811,-7.1e-05,0.0281,-1.5472,-1.5631,0.0159,52.4863,medium,5.0,True,da=+8.98km[medium] | di=+0.0281deg
STARLINK-5873,mid-inc,phasing,2026-05-03 11:05:42+00:00,2026-05-03 19:24:42+00:00,8.32,6955.259,577.12,0.00055,69.9265,326.2047,343.3192,-9.1827,0.000304,-0.01297,-0.8555,-0.8775,0.0219,68.6444,medium,4.997,True,da=-9.18km[medium]
STARLINK-35336,53deg,mixed,2026-05-06 02:05:42+00:00,2026-05-06 10:09:42+00:00,8.07,6859.822,481.68,0.001139,53.1387,196.4828,186.6284,-8.9748,2.5e-05,-0.02373,-1.5491,-1.5611,0.012,52.4834,medium,4.987,True,da=-8.97km[medium] | di=-0.0237deg
STARLINK-30805,53deg,mixed,2026-05-02 10:37:42+00:00,2026-05-02 18:53:42+00:00,8.27,6867.692,489.55,0.001087,42.8812,249.9773,358.08,-8.9834,-0.000557,-0.0376,-1.9465,-1.9464,-0.0001,96.4807,medium,4.983,True,da=-8.98km[medium] | di=-0.0376deg
STARLINK-31723,53deg,mixed,2026-05-05 22:16:42+00:00,2026-05-06 02:36:42+00:00,4.33,6867.498,489.36,0.001245,43.0724,20.0517,174.3291,-8.9819,-0.000749,-0.04257,-1.0088,-1.0173,0.0085,-85.9638,medium,4.982,True,da=-8.98km[medium] | di=-0.0426deg
STARLINK-35274,53deg,mixed,2026-05-05 02:07:42+00:00,2026-05-05 10:10:42+00:00,8.05,6850.056,471.92,0.001283,53.1023,343.3732,296.9285,8.9476,-0.000325,0.02676,-1.5501,-1.5589,0.0088,48.6805,medium,4.982,True,da=+8.95km[medium] | di=+0.0268deg
STARLINK-30939,53deg,mixed,2026-05-03 18:49:42+00:00,2026-05-04 10:45:42+00:00,15.93,6844.265,466.13,0.000572,53.3132,104.6218,210.1808,-8.9254,0.001081,-0.02906,-3.1281,-3.0956,-0.0325,69.1379,medium,4.976,True,da=-8.93km[medium] | di=-0.0291deg | de=+0.00108
STARLINK-11444,53deg,phasing,2026-05-03 02:59:42+00:00,2026-05-03 11:00:42+00:00,8.02,6740.969,362.83,0.001209,42.9741,199.3562,170.3587,-8.7245,-0.000515,-0.0348,-1.9962,-2.0116,0.0154,91.1615,medium,4.976,True,da=-8.72km[medium] | di=-0.0348deg
STARLINK-34688,53deg,mixed,2026-05-03 02:11:42+00:00,2026-05-03 10:14:42+00:00,8.05,6857.17,479.03,0.000619,53.268,41.6303,207.3607,-8.9459,0.000951,-0.03167,-1.5642,-1.5554,-0.0088,48.6712,medium,4.973,True,da=-8.95km[medium] | di=-0.0317deg
STARLINK-5873,mid-inc,phasing,2026-05-05 21:38:42+00:00,2026-05-06 03:02:42+00:00,5.4,6956.496,578.36,0.00096,69.9168,320.0566,178.7512,-9.1387,0.00012,-0.01663,-0.5836,-0.5697,-0.0139,133.1512,medium,4.972,True,da=-9.14km[medium]
STARLINK-30916,53deg,mixed,2026-05-04 10:50:42+00:00,2026-05-05 02:51:42+00:00,16.02,6845.703,467.57,0.00151,53.3162,101.6438,159.1706,-8.9197,-0.000109,-0.02328,-3.0827,-3.1091,0.0264,88.3437,medium,4.971,True,da=-8.92km[medium] | di=-0.0233deg
STARLINK-30923,53deg,raising,2026-05-03 18:59:42+00:00,2026-05-04 10:50:42+00:00,15.85,6842.113,463.98,0.000818,53.2894,104.7755,113.3254,8.8953,0.000749,0.02651,-3.0733,-3.0685,-0.0048,45.8516,medium,4.961,True,da=+8.90km[medium] | di=+0.0265deg
STARLINK-35336,53deg,mixed,2026-05-03 18:09:42+00:00,2026-05-04 10:03:42+00:00,15.9,6850.74,472.6,0.001183,53.0823,207.2878,300.9863,8.9079,-8.3e-05,0.0382,-3.0675,-3.0791,0.0116,51.4723,medium,4.959,True,da=+8.91km[medium] | di=+0.0382deg
STARLINK-37213,SSO,raising,2026-05-02 09:47:42+00:00,2026-05-02 17:42:42+00:00,7.92,6752.74,374.6,0.000768,97.2722,353.5748,73.9342,8.7168,0.000443,-0.00501,0.3481,0.3398,0.0083,51.3655,medium,4.959,True,da=+8.72km[medium]
STARLINK-32182,53deg,mixed,2026-05-03 02:35:42+00:00,2026-05-03 10:39:42+00:00,8.07,6850.673,472.54,0.001133,53.2531,44.0168,301.6553,8.8993,5.1e-05,0.02402,-1.5416,-1.5562,0.0146,52.5772,medium,4.954,True,da=+8.90km[medium] | di=+0.0240deg
STARLINK-11253,53deg,phasing,2026-05-03 03:00:42+00:00,2026-05-03 11:13:42+00:00,8.22,6742.694,364.56,0.0015,53.313,72.8817,158.0166,-8.6868,-0.000116,-0.03215,-1.6847,-1.6822,-0.0025,135.6314,medium,4.953,True,da=-8.69km[medium] | di=-0.0321deg
