norad_id,sat_name,center_epoch,window_start,window_end,label_binary,label_severity,label_maneuver_class,inc_family,da_km_meme,label_source,model_version,alt_km,inc_deg,ecc,inc_family_enc,f107,da_1d_km,di_1d_deg,de_1d,draan_res_1d_deg,da_rate_1d_km_h,di_rate_1d_deg_h,draan_res_rate_1d_deg_h,da_3d_km,di_3d_deg,de_3d,draan_res_3d_deg,da_rate_3d_km_h,di_rate_3d_deg_h,draan_res_rate_3d_deg_h,da_7d_km,di_7d_deg,de_7d,draan_res_7d_deg,da_rate_7d_km_h,di_rate_7d_deg_h,draan_res_rate_7d_deg_h,da_std_7d,da_abs_max_7d,da_abs_mean_7d,n_tle_7d,dv_intrack_1d_ms,dv_crosstrack_1d_ms
62808,STARLINK-32848,2026-05-03T18:25:42+00:00,2026-04-26T18:25:42+00:00,2026-05-03T18:25:42+00:00,0,none,mixed,53deg,0.7274,meme_ephemeris,v1.0-meme-gt-plan-a,470.64,53.1599,0.000226,1,144.5,0.0094,-0.0014,8.7e-05,-1.2148,0.00068,-0.000101,-0.087338,-0.1019,-0.0009,8.8e-05,-1.2109,-0.00149,-1.3e-05,-0.017695,-4.57,0.0007,8.8e-05,-1.2107,-0.02892,4e-06,-0.007662,0.3597,1.4006,0.1948,29,0.005,129.451
62808,STARLINK-32848,2026-05-04T10:26:42+00:00,2026-04-27T10:26:42+00:00,2026-05-04T10:26:42+00:00,1,small,mixed,53deg,2.2386,meme_ephemeris,v1.0-meme-gt-plan-a,470.65,53.1617,0.000148,1,139.6,-0.0434,0.0006,-0.000106,-1.8202,-0.00196,2.7e-05,-0.082376,-0.1108,0.0012,1e-06,-1.8207,-0.00157,1.7e-05,-0.025846,-4.6052,0.0002,5e-05,-1.8198,-0.02937,1e-06,-0.011607,0.3582,1.4006,0.1953,29,0.024,193.967
62808,STARLINK-32848,2026-05-04T20:19:42+00:00,2026-04-27T20:19:42+00:00,2026-05-04T20:19:42+00:00,1,medium,mixed,53deg,-7.0991,meme_ephemeris,v1.0-meme-gt-plan-a,470.65,53.1601,0.000658,1,139.6,0.0089,0.0002,0.000433,-0.0003,0.00034,8e-06,-1.4e-05,-0.1569,-0.0006,0.000508,0.0035,-0.00217,-8e-06,4.9e-05,-4.6079,-0.0014,0.00056,0.004,-0.02765,-8e-06,2.4e-05,0.3485,1.4006,0.1826,31,0.005,0.042
62808,STARLINK-32848,2026-05-05T02:26:42+00:00,2026-04-28T02:26:42+00:00,2026-05-05T02:26:42+00:00,1,small,mixed,53deg,4.1698,meme_ephemeris,v1.0-meme-gt-plan-a,470.8,53.1594,0.000124,1,126.2,0.1508,-0.0005,1e-06,-1.9177,0.00628,-2.1e-05,-0.079898,0.0519,-0.0022,-2e-06,-1.9134,0.00073,-3.1e-05,-0.026956,-3.9372,-0.0002,-1.8e-05,-1.9122,-0.02364,-1e-06,-0.011484,0.3476,1.4006,0.1708,30,0.084,204.349
62808,STARLINK-32848,2026-05-05T10:21:42+00:00,2026-04-28T10:21:42+00:00,2026-05-05T10:21:42+00:00,1,small,mixed,53deg,4.5002,meme_ephemeris,v1.0-meme-gt-plan-a,470.68,53.1582,0.000114,1,126.2,0.0229,-0.0035,-3.4e-05,-1.0317,0.00102,-0.000155,-0.045807,-0.0704,-0.0034,-1.2e-05,-1.0284,-0.00089,-4.3e-05,-0.013034,-3.1337,-0.0016,-7e-05,-1.0267,-0.01881,-1e-05,-0.006163,0.318,1.4006,0.1443,30,0.013,109.937
62808,STARLINK-32848,2026-05-05T18:26:42+00:00,2026-04-28T18:26:42+00:00,2026-05-05T18:26:42+00:00,0,none,mixed,53deg,-0.7866,meme_ephemeris,v1.0-meme-gt-plan-a,470.62,53.1597,0.000192,1,126.2,-0.0275,-0.0004,-0.000466,-1.5181,-0.00113,-1.6e-05,-0.062362,-0.0092,-0.0016,5.4e-05,-1.518,-0.00015,-2.6e-05,-0.024513,-1.7862,0.0,-0.00019,-1.5115,-0.01071,0.0,-0.009059,0.203,0.7656,0.1006,30,0.015,161.77
62808,STARLINK-32848,2026-05-05T22:23:42+00:00,2026-04-28T22:23:42+00:00,2026-05-05T22:23:42+00:00,1,small,mixed,53deg,-2.204,meme_ephemeris,v1.0-meme-gt-plan-a,470.78,53.1595,0.00015,1,126.2,0.1256,-0.0006,-0.000508,-1.2134,0.00444,-2.1e-05,-0.042885,0.1439,-0.0018,1.1e-05,-1.2132,0.00218,-2.7e-05,-0.018417,-0.8728,-0.0007,3.4e-05,-1.2078,-0.00521,-4e-06,-0.007203,0.1515,0.7656,0.0737,31,0.07,129.299
62808,STARLINK-32848,2026-05-06T02:21:42+00:00,2026-04-29T02:21:42+00:00,2026-05-06T02:21:42+00:00,1,medium,mixed,53deg,-5.0257,meme_ephemeris,v1.0-meme-gt-plan-a,470.78,53.1595,0.00015,1,119.9,-0.0223,0.0001,2.6e-05,-0.001,-0.001,4e-06,-4.6e-05,0.1439,-0.0018,1.1e-05,0.0021,0.00206,-2.6e-05,3.1e-05,-0.1072,-0.0005,-2e-05,0.0062,-0.00064,-3e-06,3.7e-05,0.072,0.1953,0.0515,32,0.012,0.107
62806,STARLINK-32883,2026-05-02T10:22:42+00:00,2026-04-25T10:22:42+00:00,2026-05-02T10:22:42+00:00,1,small,mixed,53deg,1.7246,meme_ephemeris,v1.0-meme-gt-plan-a,475.23,53.1607,0.000126,1,163.0,0.0686,-0.0006,-1.3e-05,-1.5155,0.00238,-2.1e-05,-0.052485,0.0628,-0.0002,-8.4e-05,-1.5132,0.00079,-3e-06,-0.019145,0.015,0.0013,-6e-06,-1.5139,0.0001,9e-06,-0.010338,0.0298,0.0723,0.0193,23,0.038,161.441
62806,STARLINK-32883,2026-05-02T18:24:42+00:00,2026-04-25T18:24:42+00:00,2026-05-02T18:24:42+00:00,1,medium,mixed,53deg,-9.1145,meme_ephemeris,v1.0-meme-gt-plan-a,475.23,53.1607,0.000126,1,163.0,0.0822,0.0001,-7.5e-05,-0.0014,0.0036,4e-06,-6.3e-05,0.0403,0.001,-1.2e-05,0.0032,0.00058,1.4e-05,4.6e-05,0.015,0.0013,-6e-06,0.0033,0.0001,8e-06,2.1e-05,0.0285,0.0723,0.0177,25,0.046,0.15
62806,STARLINK-32883,2026-05-03T02:27:42+00:00,2026-04-26T02:27:42+00:00,2026-05-03T02:27:42+00:00,1,small,mixed,53deg,-1.3853,meme_ephemeris,v1.0-meme-gt-plan-a,475.15,53.1608,7.6e-05,1,144.5,-0.0696,0.0004,-5.5e-05,-3.0365,-0.00303,1.7e-05,-0.131948,-0.0432,-0.0001,-3.8e-05,-3.0324,-0.00062,-1e-06,-0.043296,-0.0645,0.0014,-5.6e-05,-3.0311,-0.0004,9e-06,-0.01865,0.0285,0.0723,0.0177,25,0.039,323.47
62806,STARLINK-32883,2026-05-03T10:20:42+00:00,2026-04-26T10:20:42+00:00,2026-05-03T10:20:42+00:00,1,small,mixed,53deg,3.8686,meme_ephemeris,v1.0-meme-gt-plan-a,475.2,53.1607,0.000155,1,144.5,-0.031,0.0,2.9e-05,-1.5173,-0.00144,0.0,-0.070601,0.0016,-0.0007,2.6e-05,-1.5134,2e-05,-1e-05,-0.022088,-0.0133,0.0016,2.9e-05,-1.5137,-9e-05,1.1e-05,-0.010089,0.0334,0.0795,0.0218,24,0.017,161.633
62806,STARLINK-32883,2026-05-03T18:24:42+00:00,2026-04-26T18:24:42+00:00,2026-05-03T18:24:42+00:00,0,none,mixed,53deg,0.5026,meme_ephemeris,v1.0-meme-gt-plan-a,475.2,53.1607,0.000155,1,144.5,-0.031,0.0,2.9e-05,-0.0001,-0.00105,0.0,-3e-06,0.0016,-0.0007,2.6e-05,0.0038,2e-05,-9e-06,4.9e-05,-0.0133,0.0016,2.9e-05,0.0035,-8e-05,1e-05,2.2e-05,0.0343,0.0795,0.0229,25,0.017,0.011
62806,STARLINK-32883,2026-05-04T10:31:42+00:00,2026-04-27T10:31:42+00:00,2026-05-04T10:31:42+00:00,1,medium,mixed,53deg,5.0347,meme_ephemeris,v1.0-meme-gt-plan-a,475.21,53.1606,0.000141,1,139.6,0.0135,-0.0001,-1.3e-05,-1.8193,0.00061,-5e-06,-0.082092,0.0511,-0.0007,2e-06,-1.8178,0.00066,-9e-06,-0.023599,-0.0028,0.0019,-3.7e-05,-1.8133,-2e-05,1.2e-05,-0.011108,0.0357,0.0795,0.0244,23,0.008,193.804
62806,STARLINK-32883,2026-05-04T20:23:42+00:00,2026-04-27T20:23:42+00:00,2026-05-04T20:23:42+00:00,1,medium,mixed,53deg,-9.4234,meme_ephemeris,v1.0-meme-gt-plan-a,475.17,53.158,0.000111,1,139.6,-0.0409,-0.0003,1.5e-05,-2.7322,-0.00228,-1.7e-05,-0.152466,0.0224,-0.0026,-9e-05,-2.7301,0.00031,-3.6e-05,-0.03751,0.0243,-0.0018,-0.000154,-2.7234,0.00015,-1.1e-05,-0.016961,0.0316,0.0795,0.0204,24,0.023,291.043
62806,STARLINK-32883,2026-05-05T02:18:42+00:00,2026-04-28T02:18:42+00:00,2026-05-05T02:18:42+00:00,1,small,mixed,53deg,4.4626,meme_ephemeris,v1.0-meme-gt-plan-a,475.17,53.158,0.000111,1,126.2,-0.0409,-0.0003,1.5e-05,-0.0012,-0.00171,-1.3e-05,-5e-05,-0.0499,-0.0024,-2e-05,0.0001,-0.0007,-3.4e-05,2e-06,0.0243,-0.0018,-0.000154,0.0076,0.00015,-1.1e-05,4.5e-05,0.0323,0.0795,0.0213,25,0.023,0.134
62806,STARLINK-32883,2026-05-05T10:23:42+00:00,2026-04-28T10:23:42+00:00,2026-05-05T10:23:42+00:00,1,medium,mixed,53deg,6.8677,meme_ephemeris,v1.0-meme-gt-plan-a,475.15,53.1572,0.000102,1,126.2,-0.0611,-0.0034,-4e-05,-1.8183,-0.00272,-0.000151,-0.080763,-0.0787,-0.0035,-2.4e-05,-1.817,-0.00113,-5e-05,-0.026129,-0.072,-0.0027,-0.000103,-1.8117,-0.00044,-1.7e-05,-0.011074,0.0322,0.0795,0.0206,22,0.034,193.69
62806,STARLINK-32883,2026-05-05T18:27:42+00:00,2026-04-28T18:27:42+00:00,2026-05-05T18:27:42+00:00,0,none,mixed,53deg,-0.3803,meme_ephemeris,v1.0-meme-gt-plan-a,475.16,53.1575,0.000138,1,126.2,-0.0534,-0.0031,-4e-06,-1.5157,-0.00175,-0.000101,-0.049563,-0.071,-0.0032,1.2e-05,-1.5144,-0.00091,-4.1e-05,-0.019514,-0.0082,-0.0034,-7.2e-05,-1.5104,-5e-05,-2.1e-05,-0.009492,0.0309,0.0795,0.0198,21,0.03,161.457
62806,STARLINK-32883,2026-05-05T22:25:42+00:00,2026-04-28T22:25:42+00:00,2026-05-05T22:25:42+00:00,1,small,mixed,53deg,-1.547,meme_ephemeris,v1.0-meme-gt-plan-a,475.29,53.1591,0.000135,1,126.2,0.1198,0.0011,2.4e-05,-1.2125,0.00586,5.4e-05,-0.059319,0.1396,-0.0017,5.9e-05,-1.2101,0.00212,-2.6e-05,-0.018363,0.1228,-0.0018,-7.5e-05,-1.2062,0.00075,-1.1e-05,-0.007396,0.0295,0.0795,0.0184,23,0.067,129.16
62806,STARLINK-32883,2026-05-06T02:23:42+00:00,2026-04-29T02:23:42+00:00,2026-05-06T02:23:42+00:00,1,small,mixed,53deg,-3.6404,meme_ephemeris,v1.0-meme-gt-plan-a,475.29,53.1591,0.000135,1,119.9,0.1198,0.0011,2.4e-05,0.0013,0.00491,4.5e-05,5.5e-05,0.1396,-0.0017,5.9e-05,0.0037,0.002,-2.4e-05,5.3e-05,0.1228,-0.0018,-7.5e-05,0.0076,0.00074,-1.1e-05,4.5e-05,0.0394,0.131,0.0233,24,0.067,0.202
62807,STARLINK-32886,2026-05-02T10:22:42+00:00,2026-04-25T10:22:42+00:00,2026-05-02T10:22:42+00:00,0,none,mixed,53deg,-0.0419,meme_ephemeris,v1.0-meme-gt-plan-a,475.22,53.161,0.00013,1,163.0,0.0365,-0.0017,-5.5e-05,-1.5153,0.0012,-5.6e-05,-0.049733,0.0172,0.0004,-8e-06,-1.515,0.00023,5e-06,-0.019954,0.0388,0.002,5.4e-05,-1.5138,0.00027,1.4e-05,-0.010335,0.0255,0.0604,0.0193,18,0.02,161.421
62807,STARLINK-32886,2026-05-02T18:24:42+00:00,2026-04-25T18:24:42+00:00,2026-05-02T18:24:42+00:00,1,medium,mixed,53deg,-9.6197,meme_ephemeris,v1.0-meme-gt-plan-a,475.22,53.161,0.00013,1,163.0,0.0342,-0.0003,0.0,-0.0004,0.0015,-1.3e-05,-1.6e-05,0.0289,-0.0006,1e-05,0.0025,0.00047,-1e-05,4e-05,0.0388,0.002,5.4e-05,0.0034,0.00025,1.3e-05,2.2e-05,0.0248,0.0604,0.0183,20,0.019,0.058
62807,STARLINK-32886,2026-05-03T02:28:42+00:00,2026-04-26T02:28:42+00:00,2026-05-03T02:28:42+00:00,0,none,mixed,53deg,-0.5504,meme_ephemeris,v1.0-meme-gt-plan-a,475.15,53.1612,9.2e-05,1,144.5,-0.058,0.0004,-4.8e-05,-3.0347,-0.00252,1.7e-05,-0.13163,-0.0387,-0.0004,-2.8e-05,-3.0315,-0.00055,-6e-06,-0.043257,-0.0288,0.0022,1.5e-05,-3.0306,-0.00018,1.4e-05,-0.018642,0.0248,0.0604,0.0183,20,0.032,323.28
62807,STARLINK-32886,2026-05-03T10:20:42+00:00,2026-04-26T10:20:42+00:00,2026-05-03T10:20:42+00:00,1,medium,mixed,53deg,5.5791,meme_ephemeris,v1.0-meme-gt-plan-a,475.2,53.1615,0.000248,1,144.5,-0.0218,0.0005,0.000118,-1.5168,-0.00101,2.3e-05,-0.070496,-0.0054,-0.0005,0.000111,-1.513,-8e-05,-7e-06,-0.022073,-0.0104,0.0022,0.000115,-1.5133,-7e-05,1.5e-05,-0.010085,0.0285,0.0676,0.0205,20,0.012,161.582
62807,STARLINK-32886,2026-05-03T18:24:42+00:00,2026-04-26T18:24:42+00:00,2026-05-03T18:24:42+00:00,1,small,mixed,53deg,2.1171,meme_ephemeris,v1.0-meme-gt-plan-a,475.2,53.1615,0.000248,1,144.5,-0.0218,0.0005,0.000118,0.0004,-0.00074,1.7e-05,1.2e-05,-0.0054,-0.0005,0.000111,0.0042,-7e-05,-7e-06,5.5e-05,-0.0104,0.0022,0.000115,0.0039,-7e-05,1.4e-05,2.4e-05,0.0297,0.0676,0.0217,21,0.012,0.079
62807,STARLINK-32886,2026-05-04T10:26:42+00:00,2026-04-27T10:26:42+00:00,2026-05-04T10:26:42+00:00,0,none,mixed,53deg,0.4557,meme_ephemeris,v1.0-meme-gt-plan-a,475.26,53.1593,0.000123,1,139.6,0.0618,-0.0022,-0.000125,-1.8167,0.0028,-0.0001,-0.082194,0.0765,-0.0034,-6.2e-05,-1.8145,0.00097,-4.3e-05,-0.023105,0.0446,0.0003,-5.7e-05,-1.8108,0.00027,2e-06,-0.011097,0.0317,0.0676,0.0245,20,0.034,193.523
62807,STARLINK-32886,2026-05-04T20:19:42+00:00,2026-04-27T20:19:42+00:00,2026-05-04T20:19:42+00:00,1,medium,mixed,53deg,-7.1596,meme_ephemeris,v1.0-meme-gt-plan-a,475.15,53.1586,0.000122,1,139.6,-0.0893,-0.0008,-1.4e-05,-2.7284,-0.00499,-4.5e-05,-0.152608,-0.0389,-0.0027,-8e-06,-2.7268,-0.00053,-3.7e-05,-0.037486,-0.0581,-0.0008,-7.6e-05,-2.7203,-0.00035,-5e-06,-0.016309,0.0311,0.0676,0.024,21,0.05,290.641
62807,STARLINK-32886,2026-05-05T02:26:42+00:00,2026-04-28T02:26:42+00:00,2026-05-05T02:26:42+00:00,1,small,mixed,53deg,2.005,meme_ephemeris,v1.0-meme-gt-plan-a,475.15,53.1586,0.000122,1,126.2,-0.0893,-0.0008,-1.4e-05,0.0026,-0.00372,-3.3e-05,0.000108,-0.0635,-0.0022,-1.8e-05,0.0038,-0.00089,-3.1e-05,5.3e-05,-0.0394,-0.0023,2.4e-05,0.0079,-0.00024,-1.4e-05,4.8e-05,0.039,0.1131,0.0273,22,0.05,0.297
62807,STARLINK-32886,2026-05-05T10:19:42+00:00,2026-04-28T10:19:42+00:00,2026-05-05T10:19:42+00:00,1,medium,mixed,53deg,8.8021,meme_ephemeris,v1.0-meme-gt-plan-a,475.08,53.1578,6.7e-05,1,126.2,-0.1832,-0.0015,-5.6e-05,-1.8215,-0.00815,-6.7e-05,-0.081055,-0.1432,-0.0032,-6.3e-05,-1.8173,-0.00206,-4.6e-05,-0.026148,-0.1475,-0.0014,-0.000159,-1.8106,-0.0009,-9e-06,-0.011071,0.039,0.1131,0.0269,20,0.102,194.033
62807,STARLINK-32886,2026-05-05T18:24:42+00:00,2026-04-28T18:24:42+00:00,2026-05-05T18:24:42+00:00,0,none,mixed,53deg,0.0773,meme_ephemeris,v1.0-meme-gt-plan-a,475.14,53.159,0.000155,1,126.2,-0.1217,-0.0003,3.1e-05,-1.516,-0.00398,-1e-05,-0.049614,-0.0816,-0.002,2.4e-05,-1.5118,-0.00105,-2.6e-05,-0.019486,-0.0255,-0.0018,-8.4e-05,-1.509,-0.00016,-1.1e-05,-0.009485,0.0398,0.1131,0.0274,20,0.068,161.492
62807,STARLINK-32886,2026-05-05T22:22:42+00:00,2026-04-28T22:22:42+00:00,2026-05-05T22:22:42+00:00,1,small,mixed,53deg,-1.1756,meme_ephemeris,v1.0-meme-gt-plan-a,475.28,53.1589,0.000119,1,126.2,0.1376,0.0003,-3e-06,-1.2123,0.00674,1.5e-05,-0.059381,0.1322,-0.0023,2.7e-05,-1.208,0.00201,-3.5e-05,-0.018338,0.1207,-0.0019,-0.00012,-1.205,0.00074,-1.2e-05,-0.00739,0.0404,0.1131,0.0277,22,0.077,129.139
62807,STARLINK-32886,2026-05-06T02:20:42+00:00,2026-04-29T02:20:42+00:00,2026-05-06T02:20:42+00:00,1,large,mixed,53deg,-10.5904,meme_ephemeris,v1.0-meme-gt-plan-a,475.28,53.1589,0.000119,1,119.9,0.1376,0.0003,-3e-06,0.0015,0.00564,1.2e-05,6.3e-05,0.1322,-0.0023,2.7e-05,0.0058,0.00189,-3.3e-05,8.3e-05,0.1207,-0.0019,-0.00012,0.0088,0.00072,-1.1e-05,5.3e-05,0.05,0.1462,0.0331,23,0.077,0.165
64033,STARLINK-33860,2026-05-02T10:07:42+00:00,2026-04-25T10:07:42+00:00,2026-05-02T10:07:42+00:00,1,large,phasing,mid-inc,11.8413,meme_ephemeris,v1.0-meme-gt-plan-a,572.02,70.0023,0.000196,2,163.0,-0.0255,0.0009,-2.4e-05,0.0011,-0.00076,2.7e-05,3.3e-05,0.0432,0.0006,-4.6e-05,0.003,0.00059,8e-06,4e-05,0.0052,0.0006,-4.9e-05,0.0073,3e-05,4e-06,4.6e-05,0.0155,0.0582,0.0091,32,0.014,0.181
64033,STARLINK-33860,2026-05-02T18:25:42+00:00,2026-04-25T18:25:42+00:00,2026-05-02T18:25:42+00:00,0,none,phasing,mid-inc,-0.4605,meme_ephemeris,v1.0-meme-gt-plan-a,572.04,70.0013,0.000218,2,163.0,0.01,0.0006,-8e-06,0.0033,0.00045,2.7e-05,0.000145,-0.0063,0.0004,-1.2e-05,0.0067,-9e-05,6e-06,9.4e-05,0.0183,-0.0004,-2.7e-05,0.0104,0.00011,-2e-06,6.2e-05,0.0152,0.0582,0.009,34,0.005,0.417
64033,STARLINK-33860,2026-05-03T02:21:42+00:00,2026-04-26T02:21:42+00:00,2026-05-03T02:21:42+00:00,0,none,phasing,mid-inc,0.219,meme_ephemeris,v1.0-meme-gt-plan-a,572.03,70.0011,0.000222,2,144.5,0.0047,0.0001,-7e-06,0.0011,0.00017,4e-06,3.9e-05,-0.0191,-0.0002,-1.8e-05,0.0028,-0.00026,-3e-06,3.8e-05,0.001,-0.0011,-1.9e-05,0.0093,1e-05,-7e-06,5.7e-05,0.0152,0.0582,0.009,34,0.003,0.137
64033,STARLINK-33860,2026-05-03T10:27:42+00:00,2026-04-26T10:27:42+00:00,2026-05-03T10:27:42+00:00,0,none,phasing,mid-inc,0.1341,meme_ephemeris,v1.0-meme-gt-plan-a,572.03,70.0012,0.000211,2,144.5,0.003,-0.001,1.4e-05,-0.0002,0.00014,-4.8e-05,-8e-06,-0.0171,-0.0004,-3e-05,0.0034,-0.00023,-5e-06,4.6e-05,-0.0028,-0.0012,1e-06,0.0091,-2e-05,-7e-06,5.6e-05,0.0152,0.0582,0.0089,34,0.002,0.134
64033,STARLINK-33860,2026-05-03T18:23:42+00:00,2026-04-26T18:23:42+00:00,2026-05-03T18:23:42+00:00,1,medium,phasing,mid-inc,-8.5937,meme_ephemeris,v1.0-meme-gt-plan-a,572.03,70.0008,0.000224,2,144.5,-0.001,-0.0005,6e-06,0.0013,-4e-05,-2e-05,5e-05,-0.0134,-0.0008,-1.2e-05,0.0044,-0.00018,-1.1e-05,5.8e-05,-0.012,-0.0011,-9e-06,0.0101,-7e-05,-7e-06,6.1e-05,0.015,0.0582,0.0086,34,0.001,0.174
64033,STARLINK-33860,2026-05-04T10:14:42+00:00,2026-04-27T10:14:42+00:00,2026-05-04T10:14:42+00:00,1,medium,phasing,mid-inc,-6.3709,meme_ephemeris,v1.0-meme-gt-plan-a,572.03,69.9998,0.000226,2,139.6,0.0026,-0.0014,1.6e-05,-0.0014,0.0001,-5.2e-05,-5.1e-05,-0.0162,-0.0016,5e-06,0.0026,-0.0002,-2e-05,3.1e-05,-0.0085,-0.003,1.1e-05,0.0048,-5e-05,-1.9e-05,3e-05,0.0154,0.0582,0.0088,32,0.001,0.254
64033,STARLINK-33860,2026-05-04T20:32:42+00:00,2026-04-27T20:32:42+00:00,2026-05-04T20:32:42+00:00,1,large,phasing,mid-inc,15.1354,meme_ephemeris,v1.0-meme-gt-plan-a,572.06,70.0008,0.000223,2,139.6,0.0244,0.0001,-4e-06,0.0006,0.00106,4e-06,2.6e-05,0.0325,0.0001,-3e-06,0.0054,0.00045,1e-06,7.5e-05,0.0104,-0.0017,4e-06,0.0095,6e-05,-1e-05,5.7e-05,0.016,0.0582,0.0095,32,0.013,0.076
64033,STARLINK-33860,2026-05-05T02:28:42+00:00,2026-04-28T02:28:42+00:00,2026-05-05T02:28:42+00:00,1,small,phasing,mid-inc,-4.5948,meme_ephemeris,v1.0-meme-gt-plan-a,572.05,70.001,0.000222,2,126.2,0.0155,0.0004,-4e-06,0.0012,0.00061,1.6e-05,4.8e-05,0.0238,0.0,-6e-06,0.0057,0.00032,0.0,7.5e-05,-0.0049,-0.0009,-1.2e-05,0.0096,-3e-05,-6e-06,5.9e-05,0.0163,0.0582,0.0095,31,0.008,0.158
64033,STARLINK-33860,2026-05-05T10:20:42+00:00,2026-04-28T10:20:42+00:00,2026-05-05T10:20:42+00:00,1,small,phasing,mid-inc,3.1789,meme_ephemeris,v1.0-meme-gt-plan-a,571.99,70.0007,0.00023,2,126.2,-0.0391,0.0009,4e-06,-1.5116,-0.00144,3.3e-05,-0.055789,-0.0298,-0.0016,3.4e-05,-1.5102,-0.0004,-2.1e-05,-0.020092,-0.0166,-0.0011,7e-06,-1.5066,-0.0001,-7e-06,-0.009507,0.0145,0.0582,0.0084,30,0.021,187.748
64033,STARLINK-33860,2026-05-05T18:33:42+00:00,2026-04-28T18:33:42+00:00,2026-05-05T18:33:42+00:00,0,none,phasing,mid-inc,0.2153,meme_ephemeris,v1.0-meme-gt-plan-a,571.87,70.0035,0.000106,2,126.2,-0.1856,0.0027,-0.000117,0.0001,-0.0077,0.000112,3e-06,-0.1632,0.0022,-0.000112,0.0023,-0.00221,3e-05,3.1e-05,-0.1369,0.0017,-0.000117,0.0089,-0.00082,1e-05,5.3e-05,0.0268,0.1203,0.0131,33,0.101,0.357
64033,STARLINK-33860,2026-05-05T22:34:42+00:00,2026-04-28T22:34:42+00:00,2026-05-05T22:34:42+00:00,1,large,phasing,mid-inc,-15.1922,meme_ephemeris,v1.0-meme-gt-plan-a,571.97,70.0028,0.000188,2,126.2,-0.0805,0.0018,-3.5e-05,-0.5049,-0.00345,7.7e-05,-0.021665,-0.0703,0.0018,-1.9e-05,-0.5001,-0.00096,2.5e-05,-0.006854,-0.0345,0.0011,-5.1e-05,-0.4962,-0.00021,7e-06,-0.002991,0.0276,0.1203,0.0134,31,0.044,62.712
64033,STARLINK-33860,2026-05-06T01:19:42+00:00,2026-04-29T01:19:42+00:00,2026-05-06T01:19:42+00:00,1,large,phasing,mid-inc,11.0265,meme_ephemeris,v1.0-meme-gt-plan-a,571.97,70.0028,0.000188,2,119.9,-0.0805,0.0018,-3.5e-05,0.0004,-0.00309,6.9e-05,1.4e-05,-0.0613,0.0017,-3.4e-05,0.005,-0.00085,2.3e-05,6.9e-05,-0.0127,0.0011,-5.4e-05,0.0093,-8e-05,7e-06,5.8e-05,0.0331,0.1203,0.0163,30,0.044,0.243
64034,STARLINK-33946,2026-05-02T10:17:42+00:00,2026-04-25T10:17:42+00:00,2026-05-02T10:17:42+00:00,1,medium,mixed,mid-inc,5.3328,meme_ephemeris,v1.0-meme-gt-plan-a,572.03,70.0016,0.000258,2,163.0,0.9405,0.0014,-0.000117,0.0023,0.04557,6.8e-05,0.000111,-0.1292,0.0004,-5e-06,0.0034,-0.00184,6e-06,4.8e-05,-0.0041,-0.0005,2.4e-05,0.0109,-3e-05,-3e-06,6.9e-05,1.5799,5.8899,0.4949,29,0.512,0.34
64034,STARLINK-33946,2026-05-02T18:23:42+00:00,2026-04-25T18:23:42+00:00,2026-05-02T18:23:42+00:00,1,small,mixed,mid-inc,-3.4997,meme_ephemeris,v1.0-meme-gt-plan-a,572.04,70.0014,0.000248,2,163.0,0.0071,0.0008,-3e-06,-1.5138,0.00032,3.6e-05,-0.067809,0.0505,0.0,-1.4e-05,-1.5105,0.00068,0.0,-0.020305,0.0109,-0.0007,1.4e-05,-1.5028,7e-05,-4e-06,-0.009024,1.5799,5.8899,0.4949,29,0.004,188.021
64034,STARLINK-33946,2026-05-03T02:20:42+00:00,2026-04-26T02:20:42+00:00,2026-05-03T02:20:42+00:00,1,medium,mixed,mid-inc,-6.0503,meme_ephemeris,v1.0-meme-gt-plan-a,572.04,70.0014,0.000248,2,144.5,0.0119,0.0003,-1.4e-05,0.0018,0.00047,1.2e-05,7e-05,0.0203,-0.0001,-1.9e-05,0.0048,0.00028,-1e-06,6.6e-05,-0.008,-0.0005,-4e-06,0.0118,-5e-05,-3e-06,7.3e-05,1.5799,5.8899,0.4947,29,0.006,0.227
64034,STARLINK-33946,2026-05-03T10:15:42+00:00,2026-04-26T10:15:42+00:00,2026-05-03T10:15:42+00:00,1,medium,mixed,mid-inc,6.7185,meme_ephemeris,v1.0-meme-gt-plan-a,572.04,70.0015,0.000183,2,144.5,0.0127,-0.0001,-7.5e-05,0.0018,0.00047,-4e-06,6.8e-05,0.0122,0.0001,-8e-05,0.0042,0.00017,1e-06,5.7e-05,-0.0121,-0.0003,-7e-05,0.0107,-8e-05,-2e-06,6.7e-05,1.5799,5.8899,0.4948,29,0.007,0.224
64034,STARLINK-33946,2026-05-03T18:22:42+00:00,2026-04-26T18:22:42+00:00,2026-05-03T18:22:42+00:00,1,medium,mixed,mid-inc,-9.8982,meme_ephemeris,v1.0-meme-gt-plan-a,572.03,70.0003,0.000238,2,144.5,-0.013,-0.0011,-1e-05,0.0015,-0.00063,-5.3e-05,7.1e-05,-0.0023,-0.0013,-1.5e-05,0.0048,-3e-05,-1.7e-05,6.2e-05,-0.0229,-0.0015,-1.5e-05,0.0125,-0.00014,-9e-06,7.5e-05,1.5525,5.8899,0.4781,30,0.007,0.236
