norad_id,sat_name,t_from,t_to,dt_h,a_km,alt_km,e,i_deg,raan_deg,da_km,de,di_deg,draan_raw_deg,draan_res_deg,da_severity,score,flagged,flag_reason
62579,CENTISPACE-1 S10,2026-01-17 16:24:56.352384+00:00,2026-01-18 14:36:39.622752+00:00,22.2,7253.435,875.3,0.000922,54.9887,101.9387,1.5483,-4.7e-05,-0.0011,-3.3652,0.0043,small,1.5483,True,da=+1.55km[small]
62578,CENTISPACE-1 S9,2026-03-06 03:58:16.308192+00:00,2026-03-07 02:30:03.864960+00:00,22.53,7325.897,947.76,0.000806,54.9833,292.6994,1.5477,3.1e-05,-0.0011,-3.3039,-0.0001,small,1.5477,True,da=+1.55km[small]
58555,HONGHU 2,2026-01-05 12:22:42.102048+00:00,2026-01-06 07:15:42.168096+00:00,18.88,6864.474,486.34,0.003964,97.2699,1.1973,1.5471,-8.7e-05,0.0009,0.7648,-0.0021,small,1.5471,True,da=+1.55km[small]
62577,CENTISPACE-1 S8,2026-03-08 01:49:21.765504+00:00,2026-03-08 22:37:27.560640+00:00,20.8,7327.133,949.0,0.000869,54.9847,285.1457,1.5463,3e-05,0.0012,-3.0698,-0.0214,small,1.5463,True,da=+1.55km[small]
46462,JILIN-01 GAOFEN 3J,2026-05-06 06:04:52.528800+00:00,2026-05-06 12:01:51.407616+00:00,5.95,6613.016,234.88,0.000846,97.2214,186.7149,-1.5463,5e-06,-0.0005,0.273,-0.0007,small,1.5463,True,da=-1.55km[small]
62581,CENTISPACE-1 S12,2026-02-25 05:07:43.974624+00:00,2026-02-25 17:12:59.936832+00:00,12.09,7308.676,930.54,0.000874,54.9783,323.4181,1.0278,0.00049,0.0309,-1.7717,0.0153,small,1.545,True,da=+1.03km[small] | di=+0.0309deg
62581,CENTISPACE-1 S12,2026-02-25 17:12:59.936832+00:00,2026-02-26 03:34:46.413984+00:00,10.36,7309.704,931.57,0.001364,55.0092,321.6464,0.6948,-0.000509,-0.0309,-1.5478,-0.0165,none,1.545,True,di=-0.0309deg
52448,JILIN-01 GAOFEN 3D 31,2026-03-29 05:21:06.780096+00:00,2026-03-31 20:17:29.831424+00:00,62.94,6753.787,375.65,5.1e-05,97.5616,196.7887,-1.5449,2e-05,0.0008,2.8115,-0.0042,small,1.5449,True,da=-1.54km[small]
62580,CENTISPACE-1 S11,2026-02-27 23:59:09.339360+00:00,2026-02-28 22:28:27.175296+00:00,22.49,7317.021,938.88,0.000906,54.9778,313.316,1.5443,-0.000106,0.0048,-3.3096,0.0024,small,1.5443,True,da=+1.54km[small]
62582,CENTISPACE-1 S13,2026-02-14 05:07:20.763264+00:00,2026-02-15 03:29:05.869248+00:00,22.36,7289.834,911.7,0.000827,54.9817,2.7102,1.5418,5.1e-05,0.0055,-3.3282,0.0081,small,1.5418,True,da=+1.54km[small]
53447,OBJECT D,2026-02-15 07:12:04.457376+00:00,2026-02-17 04:59:35.687616+00:00,45.79,6728.159,350.02,0.000128,97.535,173.6225,-1.5411,2.8e-05,0.0008,2.0653,-0.0035,small,1.5411,True,da=-1.54km[small]
62579,CENTISPACE-1 S10,2026-01-20 14:26:31.873920+00:00,2026-01-21 10:57:04.406400+00:00,20.51,7258.522,880.39,0.000845,54.9884,91.3188,1.54,1.6e-05,0.0001,-3.1056,0.0003,small,1.54,True,da=+1.54km[small]
63429,HJS-6B,2026-03-28 22:43:33.658176+00:00,2026-03-31 22:37:09.033888+00:00,71.89,6838.734,460.6,0.001045,54.9923,23.143,1.5387,-4.7e-05,0.0005,-13.4097,0.0003,small,1.5387,True,da=+1.54km[small]
53449,OBJECT F,2026-03-29 05:03:24.030720+00:00,2026-03-31 23:02:20.148288+00:00,65.98,6751.891,373.75,0.000224,97.538,213.9429,-1.5382,1.4e-05,0.0008,2.9408,-0.0048,small,1.5382,True,da=-1.54km[small]
62583,CENTISPACE-1 S14,2026-01-08 22:49:19.880256+00:00,2026-01-09 14:09:38.622240+00:00,15.34,7244.505,866.37,0.000882,54.9834,135.0164,1.5357,2e-06,0.0001,-2.3388,0.0001,small,1.5357,True,da=+1.54km[small]
62576,CENTISPACE-1 S7,2026-02-13 19:01:16.930848+00:00,2026-02-14 05:20:35.558592+00:00,10.32,7288.91,910.77,0.000972,54.9783,4.7804,1.5342,-9.6e-05,0.0001,-1.54,0.0008,small,1.5342,True,da=+1.53km[small]
51846,OBJECT Y,2026-04-26 05:57:44.339904+00:00,2026-04-27 21:32:41.900352+00:00,39.58,6716.412,338.28,0.000149,97.3649,209.0839,-1.5334,1.9e-05,-0.0004,1.7561,-0.0026,small,1.5334,True,da=-1.53km[small]
46462,JILIN-01 GAOFEN 3J,2026-05-05 06:15:40.889088+00:00,2026-05-05 12:13:10.646400+00:00,5.96,6619.373,241.24,0.000843,97.2226,185.6237,-1.5331,-2e-06,-0.0003,0.2726,-0.0006,small,1.5331,True,da=-1.53km[small]
49006,OBJECT D,2026-03-04 20:48:07.883424+00:00,2026-03-06 07:48:05.285952+00:00,35.0,6714.344,336.21,0.000294,97.3033,140.5888,-1.5312,-4e-05,-0.0001,1.5396,-0.0042,small,1.5312,True,da=-1.53km[small]
59812,OBJECT C,2026-05-19 07:46:42.396384+00:00,2026-05-19 19:48:26.255232+00:00,12.03,6660.923,282.79,0.000867,97.5398,245.1734,-1.5304,0.0,0.0004,0.5625,-0.0007,small,1.5304,True,da=-1.53km[small]
46462,JILIN-01 GAOFEN 3J,2026-05-08 17:28:23.697120+00:00,2026-05-08 20:26:06.704736+00:00,2.96,6593.893,215.76,0.000882,97.216,189.4519,-1.5302,6e-06,-0.0003,0.1372,-0.0003,small,1.5302,True,da=-1.53km[small]
51844,OBJECT W,2026-03-18 00:49:48.196704+00:00,2026-03-19 20:54:43.007040+00:00,44.08,6709.508,331.37,0.000274,97.3669,169.8855,-1.5281,-6.5e-05,0.0004,1.9634,-0.0029,small,1.5281,True,da=-1.53km[small]
65126,GEESAT 4-08,2026-02-27 13:36:06.245280+00:00,2026-02-27 19:52:36.550848+00:00,6.28,6856.843,478.71,0.001912,49.972,279.6942,1.5278,-0.000183,0.0016,-1.2974,0.0027,small,1.5278,True,da=+1.53km[small]
62577,CENTISPACE-1 S8,2026-02-08 11:22:40.212192+00:00,2026-02-09 06:17:19.680576+00:00,18.91,7286.921,908.78,0.000873,54.9858,23.3069,1.5269,-3e-05,0.0003,-2.8293,-0.0041,small,1.5269,True,da=+1.53km[small]
49492,GAOFEN 11 3,2026-01-27 02:44:19.522176+00:00,2026-01-28 14:59:43.880352+00:00,36.26,6871.934,493.8,0.000756,97.2316,76.5676,1.5264,0.000114,0.0001,1.456,-0.003,small,1.5264,True,da=+1.53km[small]
52389,JILIN-01 GAOFEN 3D 4,2026-04-28 06:51:21.944160+00:00,2026-04-28 12:48:54.696096+00:00,5.96,6620.02,241.88,0.000946,97.4918,238.2579,-1.5256,7e-06,-0.0003,0.2831,-0.0002,small,1.5256,True,da=-1.53km[small]
62579,CENTISPACE-1 S10,2026-02-07 12:32:23.580960+00:00,2026-02-08 04:00:28.836288+00:00,15.47,7285.392,907.26,0.000975,54.9899,26.5823,1.5248,-5e-05,0.0009,-2.3152,-0.0029,small,1.5248,True,da=+1.52km[small]
62579,CENTISPACE-1 S10,2026-03-17 00:43:35.906880+00:00,2026-03-17 23:18:29.147616+00:00,22.58,7337.141,959.0,0.000866,54.9879,253.686,1.5248,-1.9e-05,0.0004,-3.2924,0.0008,small,1.5248,True,da=+1.52km[small]
61898,OBJECT E,2026-02-10 01:03:34.303392+00:00,2026-02-12 02:04:47.633952+00:00,49.02,6886.765,508.63,0.002372,97.4247,115.4609,1.5246,6.6e-05,0.0001,2.0065,-0.0033,small,1.5246,True,da=+1.52km[small]
62581,CENTISPACE-1 S12,2026-03-08 04:05:06.164736+00:00,2026-03-08 21:25:10.996032+00:00,17.33,7327.116,948.98,0.00104,54.981,284.6909,1.5243,-0.00014,-0.0038,-2.5379,0.0029,small,1.5243,True,da=+1.52km[small]
61900,OBJECT G,2026-01-11 23:06:47.277216+00:00,2026-01-13 11:36:53.226432+00:00,36.5,6903.65,525.51,0.002642,97.4316,86.7338,1.5223,-2.5e-05,-0.0001,1.4828,-0.0023,small,1.5223,True,da=+1.52km[small]
51835,OBJECT M,2026-03-23 17:43:22.359072+00:00,2026-03-24 21:01:43.620384+00:00,27.31,6700.475,322.34,0.000212,97.3709,176.9403,-1.5195,2.1e-05,0.0008,1.2221,-0.0023,small,1.5195,True,da=-1.52km[small]
62580,CENTISPACE-1 S11,2026-01-20 14:47:18.687264+00:00,2026-01-21 11:17:14.078976+00:00,20.5,7256.066,877.93,0.000835,54.9776,91.0484,1.5195,4.5e-05,0.0016,-3.1102,-0.0014,small,1.5195,True,da=+1.52km[small]
62576,CENTISPACE-1 S7,2026-02-16 22:44:26.232576+00:00,2026-02-17 17:41:01.341312+00:00,18.94,7295.22,917.08,0.000788,54.9778,353.4921,1.5195,8.2e-05,-0.0002,-2.8215,-0.0022,small,1.5195,True,da=+1.52km[small]
58555,HONGHU 2,2026-01-15 19:59:07.477152+00:00,2026-01-16 07:03:13.615776+00:00,11.07,6886.715,508.58,0.003946,97.2713,11.1811,1.5191,-0.000166,-0.0018,0.4461,0.0017,small,1.5191,True,da=+1.52km[small]
62576,CENTISPACE-1 S7,2026-02-26 05:13:57.332352+00:00,2026-02-26 20:46:59.748384+00:00,15.55,7311.387,933.25,0.000833,54.9777,320.5029,1.5175,3.8e-05,0.0005,-2.2989,-0.0024,small,1.5175,True,da=+1.52km[small]
62577,CENTISPACE-1 S8,2026-02-13 10:00:57.725856+00:00,2026-02-14 04:56:01.394016+00:00,18.92,7288.432,910.29,0.000863,54.9867,5.5901,1.5169,-5.1e-05,-0.0007,-2.8218,0.0023,small,1.5169,True,da=+1.52km[small]
61894,OBJECT A,2026-01-14 00:15:42.192864+00:00,2026-01-15 15:55:44.608800+00:00,39.67,6902.585,524.45,0.002162,97.4314,88.7232,1.5161,-5.5e-05,-0.0005,1.6111,-0.0036,small,1.5161,True,da=+1.52km[small]
52389,JILIN-01 GAOFEN 3D 4,2026-04-27 21:54:48.955968+00:00,2026-04-28 03:52:32.799072+00:00,5.96,6622.253,244.12,0.000929,97.492,237.8338,-1.5126,1e-05,-0.0001,0.2826,-0.0005,small,1.5126,True,da=-1.51km[small]
62576,CENTISPACE-1 S7,2026-03-15 00:54:58.555008+00:00,2026-03-15 21:45:25.182144+00:00,20.84,7336.491,958.35,0.000828,54.9752,261.2672,1.5102,6e-06,0.0002,-3.0401,0.0012,small,1.5102,True,da=+1.51km[small]
58555,HONGHU 2,2026-05-13 21:47:46.320864+00:00,2026-05-14 23:04:34.834656+00:00,25.28,6884.972,506.83,0.004086,97.2791,125.1472,-1.5102,8e-06,-0.0014,1.0155,-0.0024,small,1.5102,True,da=-1.51km[small]
44315,OBJECT F,2026-04-05 23:07:58.236672+00:00,2026-04-06 14:11:54.768768+00:00,15.07,6677.636,299.5,0.001476,44.9691,276.5082,-1.5083,6e-06,-0.0002,-3.7714,-0.0013,small,1.5083,True,da=-1.51km[small]
51835,OBJECT M,2026-03-07 18:34:10.227072+00:00,2026-03-08 23:30:37.846080+00:00,28.94,6718.74,340.6,0.000391,97.3729,159.8777,-1.5076,3e-06,-0.0016,1.2807,-0.0049,small,1.5076,True,da=-1.51km[small]
63991,OBJECT K,2026-04-22 13:53:41.216928+00:00,2026-04-22 20:12:30.764736+00:00,6.31,6878.112,499.97,0.001265,97.3647,186.6398,1.5067,6.2e-05,-0.0002,0.2606,0.0027,small,1.5067,True,da=+1.51km[small]
44315,OBJECT F,2026-03-22 20:25:02.988192+00:00,2026-03-23 19:09:25.551360+00:00,22.74,6705.41,327.27,0.001072,44.9731,0.571,-1.5063,6e-06,0.0001,-5.6097,-0.0017,small,1.5063,True,da=-1.51km[small]
61900,OBJECT G,2026-01-19 05:46:00.047712+00:00,2026-01-22 02:05:39.956064+00:00,68.33,6909.411,531.27,0.002476,97.4306,93.8209,1.5057,-6.3e-05,0.0003,2.7668,-0.0048,small,1.5057,True,da=+1.51km[small]
51825,OBJECT B,2026-04-11 20:45:05.181120+00:00,2026-04-17 22:23:45.950208+00:00,145.64,6747.842,369.7,0.000464,97.3491,190.5784,-1.5056,-3.8e-05,0.0007,6.342,-0.011,small,1.5056,True,da=-1.51km[small]
53453,OBJECT K,2026-04-11 18:23:49.024032+00:00,2026-04-17 23:24:26.658720+00:00,149.01,6756.923,378.79,0.000157,97.5485,228.485,-1.5052,2.1e-05,0.0021,6.6327,-0.0117,small,1.5052,True,da=-1.51km[small]
46462,JILIN-01 GAOFEN 3J,2026-04-28 21:45:34.843392+00:00,2026-04-29 09:45:08.588160+00:00,11.99,6647.573,269.44,0.000699,97.2248,178.7064,-1.505,9e-06,-0.0003,0.5412,-0.0008,small,1.505,True,da=-1.50km[small]
62581,CENTISPACE-1 S12,2026-03-07 00:21:32.783328+00:00,2026-03-07 22:53:08.619072+00:00,22.53,7325.404,947.27,0.000996,54.9761,288.7655,1.5048,-8.7e-05,0.0009,-3.3051,-0.0004,small,1.5048,True,da=+1.50km[small]
46461,JILIN-01 GAOFEN 3I,2026-05-29 11:42:02.619648+00:00,2026-05-29 20:41:34.156032+00:00,8.99,6646.405,268.27,0.000682,97.2127,210.6112,-1.5031,-1.3e-05,-0.0007,0.405,-0.0009,small,1.5031,True,da=-1.50km[small]
59812,OBJECT C,2026-05-09 11:04:45.491232+00:00,2026-05-10 06:43:04.541088+00:00,19.64,6681.804,303.67,0.000783,97.5429,234.1763,-1.5025,2.2e-05,0.0005,0.9085,-0.0014,small,1.5025,True,da=-1.50km[small]
62581,CENTISPACE-1 S12,2026-01-20 17:11:23.305344+00:00,2026-01-21 11:59:17.714976+00:00,18.8,7257.874,879.74,0.000975,54.977,90.9735,1.5024,-7.3e-05,0.0004,-2.8486,-0.0001,small,1.5024,True,da=+1.50km[small]
52391,JILIN-01 GAOFEN 3D 6,2026-04-24 22:15:56.401632+00:00,2026-04-25 04:13:53.975424+00:00,5.97,6625.094,246.96,0.000915,97.5084,236.8556,-1.5007,1.4e-05,0.0,0.2833,-0.0002,small,1.5007,True,da=-1.50km[small]
62581,CENTISPACE-1 S12,2026-01-29 15:04:30.781056+00:00,2026-01-30 11:38:23.669952+00:00,20.56,7271.424,893.29,0.000818,54.9785,58.6655,1.4999,3.2e-05,-0.0016,-3.0974,-0.0015,small,1.4999,True,da=+1.50km[small]
52389,JILIN-01 GAOFEN 3D 4,2026-04-26 22:02:42.612864+00:00,2026-04-27 04:00:54.565344+00:00,5.97,6628.084,249.95,0.000879,97.4924,236.7042,-1.4953,2.1e-05,0.0,0.2824,-0.0002,small,1.4953,True,da=-1.50km[small]
66988,YAOGAN-47,2026-03-10 22:49:16.245408+00:00,2026-03-11 05:07:36.240960+00:00,6.31,6872.757,494.62,0.000121,97.5108,140.2473,1.4951,2.7e-05,0.0,0.2623,-0.0011,small,1.4951,True,da=+1.50km[small]
51951,OBJECT F,2026-01-26 02:51:03.189024+00:00,2026-01-28 13:20:00.602592+00:00,58.48,6887.942,509.8,0.011784,63.4623,36.3948,1.4944,-3.2e-05,0.0109,-8.3093,-0.0234,small,1.4944,True,da=+1.49km[small]
53450,OBJECT G,2026-03-25 07:33:11.214432+00:00,2026-03-27 06:49:23.278080+00:00,47.27,6723.543,345.41,0.000226,97.5459,213.7401,-1.4933,2.1e-05,0.0005,2.1403,-0.0034,small,1.4933,True,da=-1.49km[small]
60460,YAOGAN-43 O1C,2026-02-05 15:55:09.191712+00:00,2026-02-09 20:36:26.171136+00:00,100.69,6873.822,495.68,0.000473,34.9981,269.7532,1.4924,1.3e-05,0.0179,-26.3558,-0.0168,small,1.4924,True,da=+1.49km[small]
67477,TIANQI 38,2026-03-03 13:12:09.628416+00:00,2026-03-06 16:36:18.342144+00:00,75.4,7273.486,895.35,0.001118,44.9771,191.5455,1.492,1.3e-05,0.0004,-13.9797,-0.0018,small,1.492,True,da=+1.49km[small]
62576,CENTISPACE-1 S7,2026-03-08 04:04:13.511712+00:00,2026-03-08 21:24:43.198560+00:00,17.34,7329.024,950.89,0.000911,54.9774,285.3679,1.4909,4.1e-05,-0.0019,-2.5383,0.0013,small,1.4909,True,da=+1.49km[small]
66545,SJ-30A,2026-03-05 13:47:12.235488+00:00,2026-03-05 16:57:07.923744+00:00,3.17,6897.11,518.97,0.001122,51.7977,304.7532,1.4905,-1e-05,0.0007,-0.6156,0.0023,small,1.4905,True,da=+1.49km[small]
63993,OBJECT M,2026-03-05 03:49:03.993600+00:00,2026-03-05 14:47:29.594400+00:00,10.97,6846.803,468.67,0.000794,97.3739,140.8797,1.4904,1.1e-05,0.0008,0.4551,-0.001,small,1.4904,True,da=+1.49km[small]
63987,OBJECT F,2026-05-11 23:44:38.029056+00:00,2026-05-12 13:57:25.764480+00:00,14.21,6880.79,502.65,0.0012,97.3644,205.6127,1.4894,-4.2e-05,0.0002,0.5791,-0.0007,small,1.4894,True,da=+1.49km[small]
51831,OBJECT H,2026-04-09 02:15:03.451680+00:00,2026-04-09 12:44:43.689408+00:00,10.49,6648.002,269.86,0.000455,97.3605,194.8368,-1.4885,1.6e-05,-0.0005,0.4824,-0.0006,small,1.4885,True,da=-1.49km[small]
62581,CENTISPACE-1 S12,2026-03-11 04:55:07.283424+00:00,2026-03-12 01:44:30.812640+00:00,20.82,7332.137,954.0,0.000999,54.9794,274.0403,1.4852,-9.6e-05,-0.0036,-3.0532,-0.0083,small,1.4852,True,da=+1.49km[small]
62576,CENTISPACE-1 S7,2026-02-03 01:14:54.790656+00:00,2026-02-04 01:16:33.737664+00:00,24.03,7278.525,900.39,0.000847,54.9755,43.3288,1.4847,1.2e-05,-0.0002,-3.6045,0.0006,small,1.4847,True,da=+1.48km[small]
52391,JILIN-01 GAOFEN 3D 6,2026-04-29 04:50:05.709408+00:00,2026-04-29 07:47:39.665760+00:00,2.96,6590.13,211.99,0.001211,97.5053,241.7617,-1.4846,7e-06,0.0,0.143,-0.0002,small,1.4846,True,da=-1.48km[small]
61189,JILIN-01 KUANFU 02B 1,2026-05-11 18:32:02.181408+00:00,2026-05-11 23:18:23.141952+00:00,4.77,6914.866,536.73,0.000889,97.556,221.8557,1.4845,-0.000169,0.0011,0.1935,-0.0028,small,1.4845,True,da=+1.48km[small]
62577,CENTISPACE-1 S8,2026-03-01 05:21:45.679104+00:00,2026-03-02 03:50:41.323200+00:00,22.48,7315.595,937.46,0.000854,54.9841,309.3206,1.483,2.8e-05,0.0012,-3.3146,-0.0016,small,1.483,True,da=+1.48km[small]
61900,OBJECT G,2026-01-22 02:05:39.956064+00:00,2026-01-23 19:25:26.620032+00:00,41.33,6910.917,532.78,0.002413,97.4309,96.5877,1.4827,-0.000122,-0.001,1.6716,-0.0035,small,1.4827,True,da=+1.48km[small]
63991,OBJECT K,2026-04-22 02:50:57.572160+00:00,2026-04-22 13:53:41.216064+00:00,11.05,6876.629,498.49,0.001265,97.3646,186.1886,1.4826,-0.0,0.0001,0.4512,-0.0003,small,1.4826,True,da=+1.48km[small]
51839,OBJECT R,2026-04-05 06:41:51.667872+00:00,2026-04-06 19:14:48.723648+00:00,36.55,6717.763,339.63,0.000114,97.3663,188.016,-1.4825,-1.5e-05,0.0002,1.6207,-0.0024,small,1.4825,True,da=-1.48km[small]
62190,HAISHAO 1,2026-03-25 03:29:02.511744+00:00,2026-03-26 14:42:36.149760+00:00,35.23,6750.041,371.9,0.000323,42.981,147.804,1.4823,-0.000133,0.002,-8.7797,-0.009,small,1.4823,True,da=+1.48km[small]
52448,JILIN-01 GAOFEN 3D 31,2026-04-18 19:06:24.924384+00:00,2026-04-21 22:09:24.969888+00:00,75.05,6743.5,365.36,0.000222,97.5639,218.9002,-1.4813,2.6e-05,-0.0005,3.3703,-0.0058,small,1.4813,True,da=-1.48km[small]
62582,CENTISPACE-1 S13,2026-02-08 11:34:15.929184+00:00,2026-02-09 06:28:53.099328+00:00,18.91,7286.705,908.57,0.000856,54.9819,23.2517,1.4812,5.1e-05,-0.0237,-2.7697,0.0568,small,1.4812,True,da=+1.48km[small] | di=-0.0237deg
46454,JILIN-01 GAOFEN 3B,2026-04-25 20:22:09.145344+00:00,2026-04-25 21:50:39.713568+00:00,1.48,6576.625,198.49,0.000963,97.2021,176.7025,-1.481,1.7e-05,-0.0001,0.0689,-0.0001,small,1.481,True,da=-1.48km[small]
51840,OBJECT S,2026-04-24 05:02:12.642720+00:00,2026-04-24 12:30:05.414400+00:00,7.46,6629.329,251.19,0.00068,97.3531,211.2139,-1.4807,-2e-06,-0.0006,0.3458,-0.0008,small,1.4807,True,da=-1.48km[small]
62584,CENTISPACE-1 S15,2026-03-09 22:19:17.378400+00:00,2026-03-10 17:23:52.174752+00:00,19.08,7329.429,951.29,0.000838,54.9869,279.6582,1.4804,0.000255,0.0085,-2.7751,0.017,small,1.4804,True,da=+1.48km[small]
60462,YAOGAN-43 O1E,2026-04-07 14:47:44.729088+00:00,2026-04-09 18:42:41.861088+00:00,51.92,6874.069,495.93,0.000603,34.9925,244.0404,1.4794,-5.3e-05,-0.0015,-13.6071,-0.0255,small,1.4794,True,da=+1.48km[small]
53451,OBJECT H,2026-04-06 07:01:59.723040+00:00,2026-04-06 22:04:56.219232+00:00,15.05,6664.746,286.61,0.000583,97.5501,230.8336,-1.4786,1.2e-05,0.0007,0.7029,-0.0013,small,1.4786,True,da=-1.48km[small]
44349,FORMOSAT7-1/COSMIC2-1,2026-04-11 10:18:38.704032+00:00,2026-04-18 05:34:00.713280+00:00,163.26,6956.71,578.57,0.000119,23.997,122.3518,-0.0612,-3.6e-05,0.0005,-45.8413,-0.1478,none,1.4775,True,dOmega_res=-0.148deg
51840,OBJECT S,2026-03-08 20:38:14.093376+00:00,2026-03-10 04:36:58.831776+00:00,31.98,6717.576,339.44,0.000186,97.369,161.0294,-1.4773,1.8e-05,0.0,1.4184,-0.0024,small,1.4773,True,da=-1.48km[small]
62576,CENTISPACE-1 S7,2026-03-15 23:29:38.444352+00:00,2026-03-16 18:36:13.200192+00:00,19.11,7338.006,959.87,0.000833,54.9753,257.9735,1.4772,7.6e-05,-0.0002,-2.7891,-0.0024,small,1.4772,True,da=+1.48km[small]
58503,OBJECT B,2026-04-26 15:19:20.572320+00:00,2026-04-27 21:36:52.678080+00:00,30.29,6693.424,315.29,0.000128,97.3997,152.8,-1.4759,-4.9e-05,0.0003,1.3656,-0.003,small,1.4759,True,da=-1.48km[small]
63430,HJS-6C,2026-05-08 01:39:04.016736+00:00,2026-05-08 14:12:33.647040+00:00,12.56,6858.515,480.38,0.000525,54.9921,204.3258,1.4754,-3.9e-05,0.0001,-2.3173,0.0016,small,1.4754,True,da=+1.48km[small]
58555,HONGHU 2,2026-02-13 18:25:44.086368+00:00,2026-02-14 10:10:02.106336+00:00,15.74,6865.375,487.24,0.003866,97.2742,38.9967,1.475,0.000153,-0.0001,0.6379,-0.0013,small,1.475,True,da=+1.48km[small]
63431,HJS-6D,2026-04-23 05:48:18.076032+00:00,2026-04-23 16:46:11.561088+00:00,10.96,6848.437,470.3,0.000623,54.9911,270.225,1.4747,-6e-06,0.0002,-2.0356,-0.0004,small,1.4747,True,da=+1.47km[small]
48427,CZ-2C R/B,2026-04-11 20:27:47.009088+00:00,2026-04-17 15:24:29.145600+00:00,138.95,6740.235,362.1,0.002386,34.9788,260.8648,-1.4739,9e-06,0.0007,-39.0496,-0.0752,small,1.4739,True,da=-1.47km[small]
53451,OBJECT H,2026-04-17 20:36:02.962368+00:00,2026-04-18 07:04:01.153056+00:00,10.47,6635.936,257.8,0.000856,97.5571,243.8988,-1.4722,7e-06,0.0005,0.4968,-0.0009,small,1.4722,True,da=-1.47km[small]
61191,JILIN-01 KUANFU 02B 3,2026-05-11 23:02:25.022112+00:00,2026-05-12 19:44:00.354048+00:00,20.69,6917.016,538.88,0.001648,97.5549,221.866,1.4705,-0.000131,0.0,0.8485,-0.0016,small,1.4705,True,da=+1.47km[small]
62582,CENTISPACE-1 S13,2026-01-23 13:14:03.449184+00:00,2026-01-24 16:36:06.416352+00:00,27.37,7262.248,884.11,0.000852,54.9805,80.7359,1.4686,-4.7e-05,0.0005,-4.1382,-0.0002,small,1.4686,True,da=+1.47km[small]
62585,CENTISPACE-1 S16,2026-01-09 01:38:17.184480+00:00,2026-01-09 13:34:07.104864+00:00,11.93,7244.554,866.42,0.000892,54.987,133.2051,1.4683,-0.000155,0.0001,-1.8191,-0.0,small,1.4683,True,da=+1.47km[small]
51846,OBJECT Y,2026-05-03 00:46:28.100352+00:00,2026-05-04 11:44:23.138016+00:00,34.97,6709.966,331.83,0.000251,97.3646,216.3142,-1.4673,3.2e-05,0.0002,1.5559,-0.0028,small,1.4673,True,da=-1.47km[small]
65259,OBJECT A,2026-03-01 05:02:02.349888+00:00,2026-03-11 21:01:22.029024+00:00,255.99,6885.363,507.23,0.001191,97.5026,189.2879,-1.467,-3e-05,0.0018,10.6063,-0.0154,small,1.467,True,da=-1.47km[small]
52389,JILIN-01 GAOFEN 3D 4,2026-04-30 22:47:27.192192+00:00,2026-05-01 01:45:22.732128+00:00,2.97,6599.034,220.9,0.001121,97.4893,241.3075,-1.467,9e-06,0.0001,0.1422,-0.0003,small,1.467,True,da=-1.47km[small]
62579,CENTISPACE-1 S10,2026-02-13 11:16:33.689568+00:00,2026-02-14 06:12:09.292896+00:00,18.93,7290.666,912.53,0.000816,54.9907,5.2785,1.4663,-7.7e-05,-0.0004,-2.8165,0.0057,small,1.4663,True,da=+1.47km[small]
49006,OBJECT D,2026-03-09 16:24:01.846080+00:00,2026-03-10 19:45:22.626720+00:00,27.36,6708.587,330.45,0.000207,97.3014,145.6831,-1.4657,-2e-05,0.0006,1.2078,-0.0022,small,1.4657,True,da=-1.47km[small]
58555,HONGHU 2,2026-01-01 20:15:44.075232+00:00,2026-01-02 12:00:25.588224+00:00,15.74,6869.022,490.89,0.003787,97.2725,357.6276,-1.4655,0.000108,-0.0034,0.6369,-0.0016,small,1.4655,True,da=-1.47km[small]
51951,OBJECT F,2026-02-24 18:10:14.705760+00:00,2026-02-26 03:22:03.476928+00:00,33.2,6888.286,510.15,0.011769,63.4578,295.6351,1.4643,2e-05,-0.0005,-4.7017,0.0026,small,1.4643,True,da=+1.46km[small]
62585,CENTISPACE-1 S16,2026-01-24 17:17:00.639456+00:00,2026-01-25 12:06:14.574240+00:00,18.82,7263.438,885.3,0.000909,54.9861,76.1986,1.4641,-0.000111,0.0026,-2.8451,-0.0015,small,1.4641,True,da=+1.46km[small]
59812,OBJECT C,2026-05-08 00:18:59.906304+00:00,2026-05-08 16:56:42.821088+00:00,16.63,6684.799,306.66,0.000756,97.5423,232.5706,-1.4641,1.2e-05,0.0,0.7678,-0.0013,small,1.4641,True,da=-1.46km[small]
63293,OBJECT C,2026-04-25 15:52:11.618112+00:00,2026-04-27 09:13:11.926848+00:00,41.35,6912.928,534.79,0.004002,97.6442,256.4808,1.4619,0.000111,0.0002,1.7192,-0.003,small,1.4619,True,da=+1.46km[small]
65263,OBJECT E,2026-02-22 23:23:20.777856+00:00,2026-02-23 12:03:29.826720+00:00,12.67,6895.095,516.96,0.00162,97.477,182.6468,-0.072,-0.00146,0.0005,0.5302,0.0091,none,1.4602,True,de=-0.00146
51841,OBJECT T,2026-05-22 16:58:51.754944+00:00,2026-05-23 06:29:33.207072+00:00,13.51,6654.019,275.88,0.000756,97.3605,239.0696,-1.4602,-3e-06,-0.0008,0.619,-0.0009,small,1.4602,True,da=-1.46km[small]
