norad_id,sat_name,t_from,t_to,dt_h,a_km,alt_km,e,i_deg,raan_deg,da_km,de,di_deg,draan_raw_deg,draan_res_deg,da_severity,score,flagged,flag_reason
59280,YUNHAI 2-2A,2024-07-19 08:46:30.342144+00:00,2024-07-29 19:05:58.457472+00:00,250.32,7513.579,1135.44,0.000553,50.0989,156.9535,-335.6927,0.000556,-0.0892,-42.1206,-1.4191,large,335.6927,True,da=-335.69km[large] | di=-0.0892deg | dOmega_res=-1.419deg
59285,YUNHAI 2-2F,2024-10-26 05:56:49.984800+00:00,2024-11-23 19:25:31.162944+00:00,685.48,6844.411,466.27,0.000522,50.096,222.3754,333.4081,4e-05,-0.0846,-123.0332,8.1789,large,333.4081,True,da=+333.41km[large] | di=-0.0846deg | dOmega_res=+8.179deg
59282,YUNHAI 2-2C,2024-10-23 18:06:27.630144+00:00,2024-11-27 15:12:42.597504+00:00,837.1,7507.766,1129.63,0.000975,50.0978,168.8744,-330.0958,-0.0003,-0.0862,-146.1411,-9.8376,large,330.0958,True,da=-330.10km[large] | di=-0.0862deg | dOmega_res=-9.838deg
59284,YUNHAI 2-2E,2024-05-15 12:35:26.253888+00:00,2024-05-29 19:07:13.082880+00:00,342.53,6849.919,471.78,0.000667,50.1012,315.1992,327.9933,0.000451,-0.094,-62.0364,3.4374,large,327.9933,True,da=+327.99km[large] | di=-0.0940deg | dOmega_res=+3.437deg
59283,YUNHAI 2-2D,2024-08-05 15:37:43.052736+00:00,2024-08-16 02:35:05.203104+00:00,250.96,6854.192,476.06,0.000902,50.0985,268.2847,323.7654,-0.00048,-0.0929,-47.0091,0.9111,large,323.7654,True,da=+323.77km[large] | di=-0.0929deg | dOmega_res=+0.911deg
59281,YUNHAI 2-2B,2024-04-16 11:51:43.400448+00:00,2024-04-17 09:34:30.237312+00:00,21.71,7511.726,1133.59,0.000616,50.096,135.0705,-87.4454,0.000116,0.0027,-3.4208,-0.0916,large,87.4454,True,da=-87.45km[large]
60249,GAOFEN 11-05,2024-11-29 09:58:05.102976+00:00,2024-12-17 19:06:27.698688+00:00,441.14,6800.749,422.61,0.010918,97.4556,47.4964,71.5763,-0.010789,-0.0004,18.2893,-0.3509,large,71.5763,True,da=+71.58km[large] | de=-0.01079 | dOmega_res=-0.351deg
59281,YUNHAI 2-2B,2024-04-17 13:04:28.159104+00:00,2024-04-18 01:11:55.712832+00:00,12.12,7421.843,1043.71,0.001971,50.0831,130.8753,-71.5607,-0.000929,0.0213,-1.6706,0.2618,large,71.5607,True,da=-71.56km[large] | di=+0.0213deg | dOmega_res=+0.262deg
56156,OBJECT D,2024-12-01 18:05:27.750624+00:00,2024-12-02 13:07:19.837632+00:00,19.03,6830.019,451.88,0.0105,97.4859,160.9079,71.2182,-0.010321,0.0151,0.7881,-0.0082,large,71.2182,True,da=+71.22km[large] | de=-0.01032
56156,OBJECT D,2024-12-01 13:20:00.786624+00:00,2024-12-01 18:05:27.750624+00:00,4.76,6901.219,523.08,0.000171,97.5013,160.723,-71.2003,0.01033,-0.0154,0.1849,-0.0142,large,71.2003,True,da=-71.20km[large] | de=+0.01033
59281,YUNHAI 2-2B,2024-04-18 01:11:55.712832+00:00,2024-04-18 23:39:40.622112+00:00,22.46,7350.282,972.15,0.001042,50.1044,129.2047,-65.2729,0.000191,0.0019,-3.6687,0.029,large,65.2729,True,da=-65.27km[large]
59281,YUNHAI 2-2B,2024-04-19 11:22:51.184992+00:00,2024-04-20 01:22:28.435584+00:00,13.99,7284.992,906.86,0.000752,50.0965,123.5257,-50.5764,-0.000217,0.0603,-2.2449,0.1226,large,50.5764,True,da=-50.58km[large] | di=+0.0603deg | dOmega_res=+0.123deg
60249,GAOFEN 11-05,2024-11-29 06:49:38.161344+00:00,2024-11-29 09:58:05.102976+00:00,3.14,6765.049,386.91,0.016094,97.4546,47.3625,35.6993,-0.005177,0.001,0.1339,-0.0026,large,35.6993,True,da=+35.70km[large] | de=-0.00518
43099,SUPERVIEW-1 03,2024-11-12 04:28:35.727168+00:00,2024-11-13 13:19:02.997984+00:00,32.84,6819.721,441.58,0.002791,97.3644,38.702,35.4128,0.000318,-0.0009,1.3674,-0.0027,large,35.4128,True,da=+35.41km[large]
60014,OBJECT C,2024-08-01 04:27:58.275360+00:00,2024-08-05 19:22:22.248480+00:00,110.91,6934.897,556.76,0.003064,97.6024,300.1598,28.8544,-0.001957,-0.0003,4.4755,-0.0364,large,28.8544,True,da=+28.85km[large] | de=-0.00196
61014,GEESAT 3-04,2024-10-04 17:24:53.073792+00:00,2024-10-07 20:31:00.012864+00:00,75.1,6887.841,509.7,0.00521,49.9859,101.8277,-26.8088,0.002384,0.0197,-15.4194,0.0017,large,26.8088,True,da=-26.81km[large] | de=+0.00238
61015,GEESAT 3-05,2024-09-23 01:43:41.028096+00:00,2024-09-27 17:25:22.957824+00:00,111.69,6944.526,566.39,0.001132,50.0046,157.9613,25.871,0.001203,-0.001,-21.936,0.0498,large,25.871,True,da=+25.87km[large] | de=+0.00120
60249,GAOFEN 11-05,2024-08-28 03:27:13.517280+00:00,2024-08-29 12:15:41.672736+00:00,32.81,6807.314,429.18,0.026729,97.4717,311.2917,24.596,-0.003889,0.0013,1.3921,-0.0111,large,24.596,True,da=+24.60km[large] | de=-0.00389
61571,GAOFEN 12-05,2024-10-17 05:49:47.849088+00:00,2024-10-19 11:41:42.559296+00:00,53.87,6976.285,598.15,0.000519,97.915,296.5525,23.5454,0.00049,0.0016,2.2259,-0.0113,large,23.5454,True,da=+23.55km[large]
59281,YUNHAI 2-2B,2024-04-20 12:51:21.550176+00:00,2024-04-21 01:12:59.579712+00:00,12.36,7204.285,826.15,0.003609,50.0963,119.1492,-23.4197,-0.002881,-0.0056,-2.1605,0.0013,large,23.4197,True,da=-23.42km[large] | de=-0.00288
43440,ZHUHAI-1 OVS-02,2024-05-30 01:15:49.461984+00:00,2024-05-31 13:08:38.875488+00:00,35.88,6803.266,425.13,0.000627,97.1347,198.1611,23.0324,6e-06,-0.0063,1.4658,-0.001,large,23.0324,True,da=+23.03km[large]
59281,YUNHAI 2-2B,2024-04-20 03:13:28.766208+00:00,2024-04-20 11:10:01.223616+00:00,7.94,7227.259,849.12,0.000863,50.0972,120.812,-22.9503,0.002549,-0.0085,-1.3623,0.0112,large,22.9503,True,da=-22.95km[large] | de=+0.00255
43711,SHIYUAN 6 (SY-6),2024-04-16 01:34:09.950880+00:00,2024-04-17 07:57:40.969152+00:00,30.39,6856.311,478.17,0.003281,97.3961,122.6738,22.8303,0.004154,-0.0805,1.1823,-0.0648,large,22.8303,True,da=+22.83km[large] | di=-0.0805deg | de=+0.00415
49961,SHIJIAN 6 05A (SJ-6 05A),2024-03-14 20:34:43.685184+00:00,2024-03-15 17:24:12.318912+00:00,20.82,6933.272,555.13,0.00106,97.3367,80.0612,22.5497,0.000302,0.0003,0.8184,-0.0013,large,22.5497,True,da=+22.55km[large]
43099,SUPERVIEW-1 03,2024-11-12 02:55:09.136992+00:00,2024-11-12 04:28:35.727168+00:00,1.56,6797.73,419.59,0.000262,97.3636,38.6358,21.9914,0.002528,0.0008,0.0662,0.0003,large,21.9914,True,da=+21.99km[large] | de=+0.00253
61018,GEESAT 3-08,2024-09-30 07:29:50.457120+00:00,2024-10-07 19:26:20.498208+00:00,179.94,6946.363,568.23,0.001721,50.0043,123.6007,21.8528,-0.000177,-0.0003,-35.2406,0.1817,large,21.8528,True,da=+21.85km[large] | dOmega_res=+0.182deg
61014,GEESAT 3-04,2024-10-01 19:16:27.325920+00:00,2024-10-04 01:05:44.080512+00:00,53.82,6912.475,534.34,0.002637,50.0021,116.0493,-21.485,0.002524,0.0005,-10.907,-0.0098,large,21.485,True,da=-21.48km[large] | de=+0.00252
43441,ZHUHAI-1 OHS-02,2024-05-15 09:22:12.341568+00:00,2024-05-18 12:16:12.162432+00:00,74.9,6803.083,424.95,0.000861,97.1491,187.4857,21.3992,0.0002,-0.0045,3.0503,-0.0197,large,21.3992,True,da=+21.40km[large]
61017,GEESAT 3-07,2024-09-18 09:20:08.731680+00:00,2024-09-21 20:33:08.854272+00:00,83.22,6936.99,558.85,0.000649,49.9935,180.2773,20.5714,0.000641,-0.0015,-16.4499,0.0183,large,20.5714,True,da=+20.57km[large]
57023,OBJECT V,2024-12-24 19:12:01.797120+00:00,2024-12-27 03:06:18.254880+00:00,55.9,6882.076,503.94,0.000914,97.4788,100.7564,20.0657,0.002252,0.0059,2.3442,0.04,large,20.0657,True,da=+20.07km[large] | de=+0.00225
43440,ZHUHAI-1 OVS-02,2024-06-04 01:23:18.952800+00:00,2024-06-05 10:17:16.449504+00:00,32.9,6825.782,447.65,0.000593,97.1279,203.0439,19.8324,6e-06,-0.005,1.328,-0.0014,large,19.8324,True,da=+19.83km[large]
44537,ZHUHAI-1 03C,2024-04-16 06:21:01.764864+00:00,2024-04-17 09:02:57.350688+00:00,26.7,6778.425,400.29,0.001538,97.4864,234.2049,19.2855,-0.000321,0.0002,1.1493,-0.012,large,19.2855,True,da=+19.29km[large]
44536,ZHUHAI-1 03B,2024-05-22 07:23:18.800736+00:00,2024-05-24 12:05:36.853728+00:00,52.71,6777.925,399.79,0.001652,97.4983,272.4376,18.9985,0.000104,-0.0037,2.2879,-0.0084,large,18.9985,True,da=+19.00km[large]
57031,OBJECT AD,2024-12-14 05:31:44.968512+00:00,2024-12-17 18:59:20.791104+00:00,85.46,6876.549,498.41,0.001336,97.4747,90.7966,18.9048,-4.3e-05,0.0007,3.5097,-0.0204,large,18.9048,True,da=+18.90km[large]
44538,ZHUHAI-1 03D,2024-05-16 03:33:40.545216+00:00,2024-05-16 08:34:32.231136+00:00,5.01,6777.16,399.02,0.001659,97.4799,264.3705,18.7882,0.000245,-0.0042,0.2297,0.0117,large,18.7882,True,da=+18.79km[large]
43441,ZHUHAI-1 OHS-02,2024-05-23 01:25:22.124640+00:00,2024-05-23 19:05:56.217984+00:00,17.68,6823.3,445.16,0.001008,97.1435,194.9777,18.777,0.000341,-0.0017,0.7166,-0.0005,large,18.777,True,da=+18.78km[large]
44539,ZHUHAI-1 03E,2024-04-02 06:08:15.399456+00:00,2024-04-03 13:17:42.574272+00:00,31.16,6801.631,423.49,0.002735,97.4932,220.9598,18.4354,-8.4e-05,-0.0033,1.339,-0.0014,large,18.4354,True,da=+18.44km[large]
43711,SHIYUAN 6 (SY-6),2024-04-15 11:25:44.527584+00:00,2024-04-15 21:08:50.006976+00:00,9.72,6838.067,459.93,0.005927,97.3965,122.0853,18.2561,-0.002632,0.0017,0.3972,-0.008,large,18.2561,True,da=+18.26km[large] | de=-0.00263
43099,SUPERVIEW-1 03,2024-12-12 03:11:13.630560+00:00,2024-12-14 12:02:39.427008+00:00,56.86,6865.966,487.83,0.004565,97.3599,68.3903,18.1487,0.002418,-0.001,2.3139,-0.0117,large,18.1487,True,da=+18.15km[large] | de=+0.00242
44537,ZHUHAI-1 03C,2024-06-04 07:14:01.497408+00:00,2024-06-04 20:19:06.632256+00:00,13.08,6775.159,397.02,0.000804,97.4941,285.3877,17.8129,0.00022,-0.0035,0.5726,0.0018,large,17.8129,True,da=+17.81km[large]
61012,GEESAT 3-02,2024-09-17 20:45:54.867168+00:00,2024-09-21 21:12:32.016960+00:00,96.44,6952.277,574.14,0.001327,49.9998,182.8754,17.5535,-0.000255,-0.0067,-18.8759,0.0765,large,17.5535,True,da=+17.55km[large]
60945,YAOGAN-43 02A,2024-09-03 01:23:05.000064+00:00,2024-09-04 13:42:40.993056+00:00,36.33,6856.146,478.01,0.000537,34.99,338.7604,17.3772,0.000355,0.012,-8.4613,1.0899,large,17.3772,True,da=+17.38km[large] | dOmega_res=+1.090deg
44536,ZHUHAI-1 03B,2024-05-27 06:44:28.188384+00:00,2024-05-28 12:17:44.811744+00:00,29.55,6796.026,417.89,0.001738,97.4951,277.6101,17.0828,9.4e-05,-0.0033,1.2739,-0.002,large,17.0828,True,da=+17.08km[large]
43441,ZHUHAI-1 OHS-02,2024-05-28 15:03:28.641312+00:00,2024-05-28 16:02:54.936960+00:00,0.99,6858.467,480.33,0.001544,97.1377,200.3651,-17.0805,-0.000275,0.0054,0.0409,0.0011,large,17.0805,True,da=-17.08km[large]
43441,ZHUHAI-1 OHS-02,2024-05-28 01:57:37.827648+00:00,2024-05-28 15:03:28.641312+00:00,13.1,6841.45,463.31,0.001276,97.1431,199.8378,17.017,0.000268,-0.0054,0.5273,0.0008,large,17.017,True,da=+17.02km[large]
43441,ZHUHAI-1 OHS-02,2024-05-28 16:02:54.936960+00:00,2024-05-29 18:48:29.894112+00:00,26.76,6841.386,463.25,0.001269,97.1431,200.406,17.0164,0.00017,-0.0019,1.0686,-0.0074,large,17.0164,True,da=+17.02km[large]
43440,ZHUHAI-1 OVS-02,2024-06-07 01:27:23.279904+00:00,2024-06-08 13:37:17.240160+00:00,36.16,6845.37,467.23,0.000586,97.1224,205.9441,16.9051,0.00018,-0.0021,1.4416,-0.0055,large,16.9051,True,da=+16.91km[large]
59680,OBJECT D,2024-07-28 16:08:32.282304+00:00,2024-07-28 16:12:01.938816+00:00,0.06,6883.709,505.57,0.008919,97.7266,283.9,0.2507,-0.00791,-0.3305,0.3062,0.3038,none,16.525,True,di=-0.3305deg | de=-0.00791 | dOmega_res=+0.304deg
62078,CZ-2C R/B,2024-11-26 03:39:53.557344+00:00,2024-11-26 13:34:29.748576+00:00,9.91,6900.628,522.49,0.005381,97.5512,335.8093,-16.4076,-0.003563,-0.1113,0.2467,-0.1624,large,16.4076,True,da=-16.41km[large] | di=-0.1113deg | de=-0.00356 | dOmega_res=-0.162deg
62080,SUPERVIEW NEO-2 04,2024-11-25 18:22:30.471744+00:00,2024-11-26 18:14:37.756608+00:00,23.87,6900.708,522.57,0.005382,97.5516,335.4257,-16.3617,-0.00355,-0.1124,0.8213,-0.1641,large,16.3617,True,da=-16.36km[large] | di=-0.1124deg | de=-0.00355 | dOmega_res=-0.164deg
62078,CZ-2C R/B,2024-11-26 13:34:29.748576+00:00,2024-11-26 17:56:09.826080+00:00,4.36,6884.221,506.08,0.001818,97.4399,336.056,16.338,0.003557,0.1114,0.3434,0.1633,large,16.338,True,da=+16.34km[large] | di=+0.1114deg | de=+0.00356 | dOmega_res=+0.163deg
59680,OBJECT D,2024-07-28 15:26:32.390016+00:00,2024-07-28 16:08:32.282304+00:00,0.7,6877.095,498.96,0.001324,97.4019,284.1807,6.6141,0.007595,0.3247,-0.2807,-0.31,medium,16.235,True,da=+6.61km[medium] | di=+0.3247deg | de=+0.00760 | dOmega_res=-0.310deg
44539,ZHUHAI-1 03E,2024-04-08 07:01:09.884064+00:00,2024-04-09 12:43:05.158848+00:00,29.7,6819.156,441.02,0.002633,97.4914,227.161,16.1027,-6.3e-05,-0.002,1.2638,-0.0029,large,16.1027,True,da=+16.10km[large]
62078,CZ-2C R/B,2024-11-25 04:27:28.616832+00:00,2024-11-25 17:03:43.168320+00:00,12.6,6900.724,522.59,0.005383,97.55,334.8478,-15.9758,-0.003553,-0.1101,0.3658,-0.1544,large,15.9758,True,da=-15.98km[large] | di=-0.1101deg | de=-0.00355 | dOmega_res=-0.154deg
62080,SUPERVIEW NEO-2 04,2024-11-25 02:40:11.226720+00:00,2024-11-25 17:06:53.711424+00:00,14.45,6884.756,506.62,0.001797,97.4391,334.6243,15.9559,0.003574,0.1122,0.7498,0.1535,large,15.9559,True,da=+15.96km[large] | di=+0.1122deg | de=+0.00357 | dOmega_res=+0.154deg
62078,CZ-2C R/B,2024-11-25 18:09:02.458080+00:00,2024-11-25 18:18:45.183744+00:00,0.16,6900.66,522.52,0.005376,97.5514,335.4159,-15.9167,-0.003542,-0.1113,-0.1511,-0.1578,large,15.9167,True,da=-15.92km[large] | di=-0.1113deg | de=-0.00354 | dOmega_res=-0.158deg
44536,ZHUHAI-1 03B,2024-05-29 06:57:47.251008+00:00,2024-05-30 12:37:13.552320+00:00,29.66,6812.947,434.81,0.001832,97.4916,279.6848,15.9154,0.00011,-0.0027,1.2662,-0.0028,large,15.9154,True,da=+15.92km[large]
62078,CZ-2C R/B,2024-11-25 17:03:43.168320+00:00,2024-11-25 18:09:02.458080+00:00,1.09,6884.748,506.61,0.001829,97.4399,335.2136,15.9119,0.003546,0.1115,0.2023,0.1574,large,15.9119,True,da=+15.91km[large] | di=+0.1115deg | de=+0.00355 | dOmega_res=+0.157deg
44538,ZHUHAI-1 03D,2024-05-23 07:29:59.066016+00:00,2024-05-24 13:01:27.717888+00:00,29.52,6792.454,414.32,0.001677,97.4774,271.8122,15.9118,5e-05,-0.0029,1.2722,-0.0021,large,15.9118,True,da=+15.91km[large]
62078,CZ-2C R/B,2024-11-25 18:18:45.183744+00:00,2024-11-25 22:54:28.022400+00:00,4.6,6884.744,506.61,0.001833,97.4401,335.2648,15.895,0.003545,0.1112,0.3478,0.1581,large,15.895,True,da=+15.90km[large] | di=+0.1112deg | de=+0.00354 | dOmega_res=+0.158deg
44536,ZHUHAI-1 03B,2024-06-06 06:56:44.079648+00:00,2024-06-07 12:41:46.368096+00:00,29.75,6827.53,449.39,0.001909,97.4902,287.8579,15.6658,1.2e-05,-0.0027,1.2613,-0.0021,large,15.6658,True,da=+15.67km[large]
44537,ZHUHAI-1 03C,2024-06-13 06:26:16.044000+00:00,2024-06-14 15:03:00.676224+00:00,32.61,6789.945,411.81,0.000924,97.4951,294.727,15.6427,0.000137,0.0002,1.4052,-0.0079,large,15.6427,True,da=+15.64km[large]
61014,GEESAT 3-04,2024-09-28 21:44:36.339360+00:00,2024-09-30 23:03:51.090336+00:00,49.32,6930.192,552.06,0.000732,50.0055,129.9948,-15.465,0.001928,0.0062,-9.8934,-0.0132,large,15.465,True,da=-15.47km[large] | de=+0.00193
44539,ZHUHAI-1 03E,2024-04-11 06:55:25.736448+00:00,2024-04-12 08:16:29.329824+00:00,25.35,6834.972,456.83,0.002564,97.4899,230.2148,15.4524,-0.00011,-0.0009,1.0714,-0.0012,large,15.4524,True,da=+15.45km[large]
43441,ZHUHAI-1 OHS-02,2024-09-14 01:17:05.371296+00:00,2024-09-14 14:23:53.310912+00:00,13.11,6842.076,463.94,0.001189,97.1294,304.6542,15.2793,-0.000722,-0.0025,0.4913,-0.035,large,15.2793,True,da=+15.28km[large]
44538,ZHUHAI-1 03D,2024-05-31 06:36:41.888448+00:00,2024-06-01 07:48:30.952800+00:00,25.2,6806.708,428.57,0.001688,97.4742,280.0208,15.2422,9.4e-05,-0.0013,1.0774,-0.002,large,15.2422,True,da=+15.24km[large]
43099,SUPERVIEW-1 03,2024-12-11 03:34:49.640160+00:00,2024-12-12 02:08:52.157184+00:00,22.57,6850.915,472.78,0.002916,97.3613,67.4227,15.0472,0.001653,-0.003,0.9265,-0.0044,large,15.0472,True,da=+15.05km[large] | de=+0.00165
44538,ZHUHAI-1 03D,2024-06-03 06:18:22.938336+00:00,2024-06-04 12:00:44.933184+00:00,29.71,6821.593,443.46,0.001759,97.4727,283.078,14.7067,6.1e-05,-0.0018,1.2603,-0.0025,large,14.7067,True,da=+14.71km[large]
61618,YAOGAN-43 03B,2024-12-03 17:17:18.572640+00:00,2024-12-04 02:39:17.447904+00:00,9.37,6876.587,498.45,0.011973,34.7008,122.7209,-1.2019,-0.011781,0.2874,-2.3375,0.1159,small,14.37,True,da=-1.20km[small] | di=+0.2874deg | de=-0.01178 | dOmega_res=+0.116deg
61618,YAOGAN-43 03B,2024-12-03 03:03:07.932096+00:00,2024-12-03 17:17:18.572640+00:00,14.24,6874.065,495.93,0.000382,34.9872,126.5647,2.522,0.011591,-0.2864,-3.8438,-0.1135,small,14.32,True,da=+2.52km[small] | di=-0.2864deg | de=+0.01159 | dOmega_res=-0.113deg
44539,ZHUHAI-1 03E,2024-05-31 06:56:11.594112+00:00,2024-05-31 19:52:33.254688+00:00,12.94,6839.77,461.63,0.002482,97.4949,280.863,14.2982,5.8e-05,-0.0017,0.5532,0.0066,large,14.2982,True,da=+14.30km[large]
43440,ZHUHAI-1 OVS-02,2024-11-01 04:06:58.937472+00:00,2024-11-02 13:04:50.825280+00:00,32.96,6838.754,460.62,0.000502,97.1007,346.9041,14.2847,-0.000298,0.0,1.3118,-0.0088,large,14.2847,True,da=+14.28km[large]
43441,ZHUHAI-1 OHS-02,2024-11-07 14:07:04.421568+00:00,2024-11-08 14:28:34.192128+00:00,24.36,6847.165,469.03,0.001358,97.1185,356.9684,14.2193,-0.000137,0.0008,0.961,-0.0131,large,14.2193,True,da=+14.22km[large]
58652,SHIYAN 24C 03,2024-03-17 20:53:51.137664+00:00,2024-03-18 14:32:38.996160+00:00,17.65,6941.555,563.42,0.002201,97.3371,82.9763,14.0687,-0.001269,-0.0001,0.6852,-0.0081,large,14.0687,True,da=+14.07km[large] | de=-0.00127
44537,ZHUHAI-1 03C,2024-06-20 06:15:48.219264+00:00,2024-06-21 08:46:50.377440+00:00,26.52,6811.74,433.6,0.001256,97.4944,301.9492,14.026,9.2e-05,0.0008,1.1306,-0.006,large,14.026,True,da=+14.03km[large]
57044,OBJECT AS,2024-12-14 17:39:16.454304+00:00,2024-12-16 10:42:02.128608+00:00,41.05,6871.661,493.52,0.001314,97.474,91.3065,13.9999,-0.000122,-0.0005,1.6965,-0.0051,large,13.9999,True,da=+14.00km[large]
61011,GEESAT 3-01,2024-09-24 18:51:03.413952+00:00,2024-09-27 17:19:14.769408+00:00,70.47,6948.101,569.96,0.001032,49.9991,149.89,13.7766,-9.7e-05,0.0021,-13.8967,-0.0072,large,13.7766,True,da=+13.78km[large]
44538,ZHUHAI-1 03D,2024-06-06 06:13:39.441792+00:00,2024-06-07 12:01:15.303648+00:00,29.79,6835.954,457.82,0.001807,97.4718,286.1228,13.7382,4e-06,-0.0015,1.2545,-0.0029,large,13.7382,True,da=+13.74km[large]
61020,GEESAT 3-10,2024-09-24 15:50:15.448128+00:00,2024-09-26 16:30:56.331936+00:00,48.68,6956.801,578.66,0.001197,49.9983,150.5701,13.7337,0.001802,0.0008,-9.5147,0.0382,large,13.7337,True,da=+13.73km[large] | de=+0.00180
61020,GEESAT 3-10,2024-09-20 10:51:03.977568+00:00,2024-09-21 20:30:51.915456+00:00,33.66,6943.289,565.15,0.000817,49.9989,170.4549,13.6723,0.000383,-0.0004,-6.6283,0.0231,large,13.6723,True,da=+13.67km[large]
44537,ZHUHAI-1 03C,2024-06-24 08:32:09.044736+00:00,2024-06-25 12:41:57.000480+00:00,28.16,6825.301,447.16,0.001319,97.496,306.1395,13.6465,0.000104,0.0004,1.1924,-0.0067,large,13.6465,True,da=+13.65km[large]
43440,ZHUHAI-1 OVS-02,2024-11-06 04:57:15.786144+00:00,2024-11-09 16:22:06.001824+00:00,83.41,6852.127,473.99,0.000241,97.0996,351.7172,13.3393,-0.000171,0.0008,3.3,-0.0193,large,13.3393,True,da=+13.34km[large]
59285,YUNHAI 2-2F,2024-05-19 21:10:24.543264+00:00,2024-05-21 13:59:04.996608+00:00,40.81,6848.833,470.7,0.00072,50.1006,293.3322,12.9264,0.000905,0.0002,-8.4208,0.0222,large,12.9264,True,da=+12.93km[large]
43441,ZHUHAI-1 OHS-02,2024-11-29 01:45:03.033792+00:00,2024-11-30 10:50:09.854880+00:00,33.09,6858.441,480.3,0.001294,97.1166,17.4768,12.7953,0.000174,-0.0084,1.3146,-0.0002,large,12.7953,True,da=+12.80km[large]
58651,SHIYAN 24C 02,2024-03-15 22:28:47.533728+00:00,2024-03-16 14:27:07.409376+00:00,15.97,6927.378,549.24,0.000947,97.3381,81.1566,12.7229,0.000698,0.0004,0.6299,-0.0024,large,12.7229,True,da=+12.72km[large]
44537,ZHUHAI-1 03C,2024-06-26 09:02:13.865568+00:00,2024-06-27 13:16:40.432800+00:00,28.24,6838.807,460.67,0.001419,97.4962,308.1937,12.699,8.8e-05,-0.0002,1.1882,-0.0062,large,12.699,True,da=+12.70km[large]
61019,GEESAT 3-09,2024-09-30 02:46:48.184608+00:00,2024-09-30 20:27:10.955232+00:00,17.67,6954.912,576.77,0.001181,49.9954,124.5522,12.6198,0.00028,-0.0003,-3.4612,0.0116,large,12.6198,True,da=+12.62km[large]
44539,ZHUHAI-1 03E,2024-11-12 11:00:30.411648+00:00,2024-11-13 10:33:17.433504+00:00,23.55,6840.451,462.31,0.001906,97.5069,87.3676,12.5373,-4.3e-05,-0.0002,0.9924,-0.0041,large,12.5373,True,da=+12.54km[large]
44536,ZHUHAI-1 03B,2024-11-14 07:39:12.539232+00:00,2024-11-15 14:55:53.852448+00:00,31.28,6824.916,446.78,0.00137,97.4989,90.9973,12.5364,-2.4e-05,-0.0013,1.3294,-0.0034,large,12.5364,True,da=+12.54km[large]
43440,ZHUHAI-1 OVS-02,2024-12-03 04:57:03.083616+00:00,2024-12-04 10:52:13.157184+00:00,29.92,6855.117,476.98,0.000214,97.0985,17.3906,12.5328,0.000109,0.0006,1.1816,-0.0072,large,12.5328,True,da=+12.53km[large]
44536,ZHUHAI-1 03B,2024-07-11 08:35:33.020448+00:00,2024-07-12 12:52:32.665152+00:00,28.28,6845.873,467.74,0.00166,97.4899,323.3258,12.5304,-4.9e-05,-0.0021,1.1881,-0.0027,large,12.5304,True,da=+12.53km[large]
54695,OBJECT P,2024-07-12 05:16:15.079008+00:00,2024-07-12 14:14:38.599584+00:00,8.97,6893.82,515.68,0.001215,97.6094,336.5798,12.3057,0.000679,-0.0037,0.3746,0.0001,large,12.3057,True,da=+12.31km[large]
57519,HJ-2F,2024-06-11 12:33:30.520224+00:00,2024-06-11 23:56:38.994720+00:00,11.39,6865.089,486.95,0.00019,97.3884,170.3801,7.9188,0.001916,0.2427,1.2147,0.7381,medium,12.135,True,da=+7.92km[medium] | di=+0.2427deg | de=+0.00192 | dOmega_res=+0.738deg
57519,HJ-2F,2024-06-11 23:56:38.994720+00:00,2024-06-15 22:14:14.531712+00:00,94.29,6873.007,494.87,0.002106,97.6311,171.5948,7.5932,-0.002062,-0.2425,3.1158,-0.8156,medium,12.125,True,da=+7.59km[medium] | di=-0.2425deg | de=-0.00206 | dOmega_res=-0.816deg
61017,GEESAT 3-07,2024-09-22 12:35:02.607072+00:00,2024-09-26 17:51:16.129152+00:00,101.27,6957.53,579.39,0.001294,49.9924,160.671,12.11,0.000303,-0.0002,-19.8121,0.0653,large,12.11,True,da=+12.11km[large]
54752,SHIYAN 21 (SY-21),2024-11-17 00:57:56.330784+00:00,2024-11-26 12:59:50.364960+00:00,228.03,6860.592,482.46,0.000842,35.9487,83.5943,11.9729,0.000168,0.002,-59.1035,0.0924,large,11.9729,True,da=+11.97km[large]
61019,GEESAT 3-09,2024-09-28 07:31:05.072160+00:00,2024-09-29 20:22:15.727296+00:00,36.85,6942.976,564.84,0.000628,49.9964,133.079,11.9608,0.000548,-0.001,-7.2634,0.023,large,11.9608,True,da=+11.96km[large]
44538,ZHUHAI-1 03D,2024-10-24 07:42:58.177152+00:00,2024-10-25 21:23:56.685120+00:00,37.68,6843.557,465.42,0.001372,97.4822,66.79,11.9236,-2.3e-05,-0.0014,1.582,-0.0052,large,11.9236,True,da=+11.92km[large]
44536,ZHUHAI-1 03B,2024-12-03 08:34:10.384896+00:00,2024-12-03 10:08:30.715008+00:00,1.57,6844.766,466.63,0.001327,97.5006,110.3547,11.8939,8.6e-05,-0.0002,0.0745,0.0081,large,11.8939,True,da=+11.89km[large]
43711,SHIYUAN 6 (SY-6),2024-04-17 07:57:40.969152+00:00,2024-04-18 10:26:26.362176+00:00,26.48,6879.142,501.0,0.007434,97.3156,123.8561,11.8863,-0.005623,0.0801,1.1387,0.0617,large,11.8863,True,da=+11.89km[large] | di=+0.0801deg | de=-0.00562
