norad_id,sat_name,obj_id,status,last_gps_stop,last_url,last_updated
62425,STARLINK-32283,1212137,Operational,1461965880,https://api.starlink.com/public-files/ephemerides/MEME_62425_STARLINK-32283_1212137_Operational_1461965880_UNCLASSIFIED.txt,2026-05-02T13:03:46.506216+00:00
60936,STARLINK-11241,1541107,Operational,1464779280,https://api.starlink.com/public-files/ephemerides/MEME_60936_STARLINK-11241_1541107_Operational_1464779280_UNCLASSIFIED.txt,2026-06-03T14:36:32.067248+00:00
56490,STARLINK-5873,1541906,Operational,1464808020,https://api.starlink.com/public-files/ephemerides/MEME_56490_STARLINK-5873_1541906_Operational_1464808020_UNCLASSIFIED.txt,2026-06-03T21:57:32.169167+00:00
56472,STARLINK-5038,1541924,Operational,1464809100,https://api.starlink.com/public-files/ephemerides/MEME_56472_STARLINK-5038_1541924_Operational_1464809100_UNCLASSIFIED.txt,2026-06-03T21:57:32.359534+00:00
55501,STARLINK-5367,1541803,Operational,1464804240,https://api.starlink.com/public-files/ephemerides/MEME_55501_STARLINK-5367_1541803_Operational_1464804240_UNCLASSIFIED.txt,2026-06-03T21:57:32.644442+00:00
56475,STARLINK-5541,1541928,Operational,1464809340,https://api.starlink.com/public-files/ephemerides/MEME_56475_STARLINK-5541_1541928_Operational_1464809340_UNCLASSIFIED.txt,2026-06-03T21:57:32.820174+00:00
56492,STARLINK-5846,1541906,Operational,1464808020,https://api.starlink.com/public-files/ephemerides/MEME_56492_STARLINK-5846_1541906_Operational_1464808020_UNCLASSIFIED.txt,2026-06-03T21:57:35.236835+00:00
56493,STARLINK-5841,1541915,Operational,1464808560,https://api.starlink.com/public-files/ephemerides/MEME_56493_STARLINK-5841_1541915_Operational_1464808560_UNCLASSIFIED.txt,2026-06-03T21:57:36.194924+00:00
56496,STARLINK-5526,1541921,Operational,1464808920,https://api.starlink.com/public-files/ephemerides/MEME_56496_STARLINK-5526_1541921_Operational_1464808920_UNCLASSIFIED.txt,2026-06-03T21:57:36.204677+00:00
56495,STARLINK-5529,1541921,Operational,1464808920,https://api.starlink.com/public-files/ephemerides/MEME_56495_STARLINK-5529_1541921_Operational_1464808920_UNCLASSIFIED.txt,2026-06-03T21:57:36.205546+00:00
56498,STARLINK-5522,1541926,Operational,1464809220,https://api.starlink.com/public-files/ephemerides/MEME_56498_STARLINK-5522_1541926_Operational_1464809220_UNCLASSIFIED.txt,2026-06-03T21:57:39.964978+00:00
57301,STARLINK-30201,1541852,Operational,1464807180,https://api.starlink.com/public-files/ephemerides/MEME_57301_STARLINK-30201_1541852_Operational_1464807180_UNCLASSIFIED.txt,2026-06-03T21:57:40.259730+00:00
57300,STARLINK-30236,1541854,Operational,1464807300,https://api.starlink.com/public-files/ephemerides/MEME_57300_STARLINK-30236_1541854_Operational_1464807300_UNCLASSIFIED.txt,2026-06-03T21:57:40.336663+00:00
57294,STARLINK-30235,1541859,Operational,1464807600,https://api.starlink.com/public-files/ephemerides/MEME_57294_STARLINK-30235_1541859_Operational_1464807600_UNCLASSIFIED.txt,2026-06-03T21:57:40.373873+00:00
57676,STARLINK-30313,1541856,Operational,1464807420,https://api.starlink.com/public-files/ephemerides/MEME_57676_STARLINK-30313_1541856_Operational_1464807420_UNCLASSIFIED.txt,2026-06-03T21:57:42.169502+00:00
57302,STARLINK-30233,1541851,Operational,1464807120,https://api.starlink.com/public-files/ephemerides/MEME_57302_STARLINK-30233_1541851_Operational_1464807120_UNCLASSIFIED.txt,2026-06-03T21:57:43.281298+00:00
57678,STARLINK-30320,1541859,Operational,1464807600,https://api.starlink.com/public-files/ephemerides/MEME_57678_STARLINK-30320_1541859_Operational_1464807600_UNCLASSIFIED.txt,2026-06-03T21:57:43.700872+00:00
57677,STARLINK-30303,1541859,Operational,1464807600,https://api.starlink.com/public-files/ephemerides/MEME_57677_STARLINK-30303_1541859_Operational_1464807600_UNCLASSIFIED.txt,2026-06-03T21:57:43.831997+00:00
57679,STARLINK-30321,1541901,Operational,1464807720,https://api.starlink.com/public-files/ephemerides/MEME_57679_STARLINK-30321_1541901_Operational_1464807720_UNCLASSIFIED.txt,2026-06-03T21:57:44.283865+00:00
57680,STARLINK-30283,1541852,Operational,1464807180,https://api.starlink.com/public-files/ephemerides/MEME_57680_STARLINK-30283_1541852_Operational_1464807180_UNCLASSIFIED.txt,2026-06-03T21:57:45.643831+00:00
57682,STARLINK-30297,1541900,Operational,1464807660,https://api.starlink.com/public-files/ephemerides/MEME_57682_STARLINK-30297_1541900_Operational_1464807660_UNCLASSIFIED.txt,2026-06-03T21:57:46.533290+00:00
57681,STARLINK-30273,1541851,Operational,1464807120,https://api.starlink.com/public-files/ephemerides/MEME_57681_STARLINK-30273_1541851_Operational_1464807120_UNCLASSIFIED.txt,2026-06-03T21:57:46.712128+00:00
57683,STARLINK-30295,1541859,Operational,1464807600,https://api.starlink.com/public-files/ephemerides/MEME_57683_STARLINK-30295_1541859_Operational_1464807600_UNCLASSIFIED.txt,2026-06-03T21:57:46.831871+00:00
58388,STARLINK-30913,1541900,Operational,1464807660,https://api.starlink.com/public-files/ephemerides/MEME_58388_STARLINK-30913_1541900_Operational_1464807660_UNCLASSIFIED.txt,2026-06-03T21:57:48.985902+00:00
58395,STARLINK-30934,1541852,Operational,1464807180,https://api.starlink.com/public-files/ephemerides/MEME_58395_STARLINK-30934_1541852_Operational_1464807180_UNCLASSIFIED.txt,2026-06-03T21:57:49.281214+00:00
58403,STARLINK-30844,1541857,Operational,1464807480,https://api.starlink.com/public-files/ephemerides/MEME_58403_STARLINK-30844_1541857_Operational_1464807480_UNCLASSIFIED.txt,2026-06-03T21:57:49.635957+00:00
58402,STARLINK-30964,1541851,Operational,1464807120,https://api.starlink.com/public-files/ephemerides/MEME_58402_STARLINK-30964_1541851_Operational_1464807120_UNCLASSIFIED.txt,2026-06-03T21:57:49.865711+00:00
58405,STARLINK-30952,1541852,Operational,1464807180,https://api.starlink.com/public-files/ephemerides/MEME_58405_STARLINK-30952_1541852_Operational_1464807180_UNCLASSIFIED.txt,2026-06-03T21:57:51.304186+00:00
58251,STARLINK-30881,1541857,Operational,1464807480,https://api.starlink.com/public-files/ephemerides/MEME_58251_STARLINK-30881_1541857_Operational_1464807480_UNCLASSIFIED.txt,2026-06-03T21:57:52.196445+00:00
58243,STARLINK-30864,1541857,Operational,1464807480,https://api.starlink.com/public-files/ephemerides/MEME_58243_STARLINK-30864_1541857_Operational_1464807480_UNCLASSIFIED.txt,2026-06-03T21:57:52.411813+00:00
58379,STARLINK-30882,1541900,Operational,1464807660,https://api.starlink.com/public-files/ephemerides/MEME_58379_STARLINK-30882_1541900_Operational_1464807660_UNCLASSIFIED.txt,2026-06-03T21:57:52.793356+00:00
58381,STARLINK-30923,1541900,Operational,1464721200,https://api.starlink.com/public-files/ephemerides/MEME_58381_STARLINK-30923_1541900_Operational_1464721200_UNCLASSIFIED.txt,2026-06-03T21:57:52.971066+00:00
58383,STARLINK-30921,1541855,Operational,1464807360,https://api.starlink.com/public-files/ephemerides/MEME_58383_STARLINK-30921_1541855_Operational_1464807360_UNCLASSIFIED.txt,2026-06-03T21:57:54.718329+00:00
58385,STARLINK-30930,1541858,Operational,1464807540,https://api.starlink.com/public-files/ephemerides/MEME_58385_STARLINK-30930_1541858_Operational_1464807540_UNCLASSIFIED.txt,2026-06-03T21:57:55.246836+00:00
58387,STARLINK-30898,1541855,Operational,1464807360,https://api.starlink.com/public-files/ephemerides/MEME_58387_STARLINK-30898_1541855_Operational_1464807360_UNCLASSIFIED.txt,2026-06-03T21:57:55.532714+00:00
58389,STARLINK-30938,1541858,Operational,1464807540,https://api.starlink.com/public-files/ephemerides/MEME_58389_STARLINK-30938_1541858_Operational_1464807540_UNCLASSIFIED.txt,2026-06-03T21:57:55.635035+00:00
58391,STARLINK-30916,1541859,Operational,1464807600,https://api.starlink.com/public-files/ephemerides/MEME_58391_STARLINK-30916_1541859_Operational_1464807600_UNCLASSIFIED.txt,2026-06-03T21:57:57.967717+00:00
58406,STARLINK-30925,1541859,Operational,1464807600,https://api.starlink.com/public-files/ephemerides/MEME_58406_STARLINK-30925_1541859_Operational_1464807600_UNCLASSIFIED.txt,2026-06-03T21:57:58.721439+00:00
58408,STARLINK-30906,1541857,Operational,1464807480,https://api.starlink.com/public-files/ephemerides/MEME_58408_STARLINK-30906_1541857_Operational_1464807480_UNCLASSIFIED.txt,2026-06-03T21:57:59.597674+00:00
58393,STARLINK-30939,1541851,Operational,1464807120,https://api.starlink.com/public-files/ephemerides/MEME_58393_STARLINK-30939_1541851_Operational_1464807120_UNCLASSIFIED.txt,2026-06-03T21:57:59.714540+00:00
56100,STARLINK-6076,1541914,Operational,1464808500,https://api.starlink.com/public-files/ephemerides/MEME_56100_STARLINK-6076_1541914_Operational_1464808500_UNCLASSIFIED.txt,2026-06-03T21:58:00.111866+00:00
56101,STARLINK-6095,1541908,Operational,1464808140,https://api.starlink.com/public-files/ephemerides/MEME_56101_STARLINK-6095_1541908_Operational_1464808140_UNCLASSIFIED.txt,2026-06-03T21:58:00.966566+00:00
56102,STARLINK-6075,1541911,Operational,1464808320,https://api.starlink.com/public-files/ephemerides/MEME_56102_STARLINK-6075_1541911_Operational_1464808320_UNCLASSIFIED.txt,2026-06-03T21:58:01.660896+00:00
56103,STARLINK-6096,1541911,Operational,1464808320,https://api.starlink.com/public-files/ephemerides/MEME_56103_STARLINK-6096_1541911_Operational_1464808320_UNCLASSIFIED.txt,2026-06-03T21:58:02.182550+00:00
56104,STARLINK-6062,1541914,Operational,1464808500,https://api.starlink.com/public-files/ephemerides/MEME_56104_STARLINK-6062_1541914_Operational_1464808500_UNCLASSIFIED.txt,2026-06-03T21:58:02.434722+00:00
56105,STARLINK-6066,1541911,Operational,1464808320,https://api.starlink.com/public-files/ephemerides/MEME_56105_STARLINK-6066_1541911_Operational_1464808320_UNCLASSIFIED.txt,2026-06-03T21:58:03.026222+00:00
56107,STARLINK-6030,1541909,Operational,1464808200,https://api.starlink.com/public-files/ephemerides/MEME_56107_STARLINK-6030_1541909_Operational_1464808200_UNCLASSIFIED.txt,2026-06-03T21:58:03.664147+00:00
56109,STARLINK-6083,1541912,Operational,1464808380,https://api.starlink.com/public-files/ephemerides/MEME_56109_STARLINK-6083_1541912_Operational_1464808380_UNCLASSIFIED.txt,2026-06-03T21:58:04.484987+00:00
56108,STARLINK-6081,1541910,Operational,1464808260,https://api.starlink.com/public-files/ephemerides/MEME_56108_STARLINK-6081_1541910_Operational_1464808260_UNCLASSIFIED.txt,2026-06-03T21:58:04.707516+00:00
