ids_id,name,norad,status,ptype,epoch_utc,epoch_tai,win_start_tai,win_end_tai,burn_idx,n_burns,dur_s,dv_radial,dv_along,dv_cross,dv_mag,da_km,di_deg,da_sigma,sigma_km,severity,tle_visible_50,incl_flag
ENVI1,Envisat,27386,"dead 2012, in orbit",006,2003-10-28T06:02:25.206,2003-10-28T06:03:01.206,2003-10-28T04:56:00,2003-10-28T07:09:00,1,1,805.688,-0.046895,0.005241,2.004204,2.004759,0.010057,0.015390,0.20,0.05,below-small,0,0
ENVI1,Envisat,27386,"dead 2012, in orbit",006,2003-10-31T02:12:41.133,2003-10-31T02:13:17.133,2003-10-31T01:13:00,2003-10-31T03:13:00,1,1,15.000,-0.000074,0.034780,-0.001317,0.034805,0.066744,-0.000010,1.33,0.05,below-small,0,0
ENVI1,Envisat,27386,"dead 2012, in orbit",006,2003-11-19T00:01:56.000,2003-11-19T00:02:32.000,2003-11-18T23:02:00,2003-11-19T01:52:00,1,2,3.000,0.000017,0.005460,-0.000197,0.005464,0.010478,-0.000002,0.21,0.05,below-small,0,0
ENVI1,Envisat,27386,"dead 2012, in orbit",006,2003-11-19T00:52:15.985,2003-11-19T00:52:51.985,2003-11-18T23:02:00,2003-11-19T01:52:00,2,2,6.000,0.000037,0.012515,0.000407,0.012522,0.024017,0.000003,0.48,0.05,below-small,0,0
ENVI1,Envisat,27386,"dead 2012, in orbit",006,2003-12-15T22:01:56.000,2003-12-15T22:02:32.000,2003-12-15T21:02:00,2003-12-15T23:02:00,1,1,9.000,-0.000051,0.021161,-0.001060,0.021187,0.040608,-0.000008,0.81,0.05,below-small,0,0
ENVI1,Envisat,27386,"dead 2012, in orbit",006,2003-12-26T22:02:56.000,2003-12-26T22:03:32.000,2003-12-26T21:03:00,2003-12-26T23:03:00,1,1,3.000,0.000018,-0.006676,-0.000346,0.006685,-0.012812,-0.000003,0.26,0.05,below-small,0,0
ENVI1,Envisat,27386,"dead 2012, in orbit",006,2004-01-22T00:53:56.000,2004-01-22T00:54:32.000,2004-01-21T23:54:00,2004-01-22T01:54:00,1,1,10.000,0.000043,0.023435,0.001544,0.023486,0.044973,0.000012,0.90,0.05,below-small,0,0
ENVI1,Envisat,27386,"dead 2012, in orbit",006,2004-01-26T23:25:33.000,2004-01-26T23:26:09.000,2004-01-26T22:26:00,2004-01-27T00:26:00,1,1,40.000,0.000027,-0.008066,0.000329,0.008073,-0.015479,0.000003,0.31,0.05,below-small,0,0
ENVI1,Envisat,27386,"dead 2012, in orbit",006,2004-02-04T05:51:46.000,2004-02-04T05:52:22.000,2004-02-04T04:46:00,2004-02-04T06:58:00,1,1,686.938,-0.032658,0.002818,1.746833,1.747140,0.005408,0.013414,0.11,0.05,below-small,0,0
ENVI1,Envisat,27386,"dead 2012, in orbit",006,2004-02-05T12:16:46.016,2004-02-05T12:17:22.016,2004-02-05T11:17:00,2004-02-05T13:17:00,1,1,2.000,-0.000009,0.003712,0.000158,0.003716,0.007124,0.000001,0.14,0.05,below-small,0,0
ENVI1,Envisat,27386,"dead 2012, in orbit",006,2004-02-24T12:48:06.090,2004-02-24T12:48:42.090,2004-02-24T11:48:00,2004-02-24T13:48:00,1,1,6.000,0.000036,0.013517,-0.000866,0.013545,0.025940,-0.000007,0.52,0.05,below-small,0,0
ENVI1,Envisat,27386,"dead 2012, in orbit",006,2004-04-07T21:04:56.000,2004-04-07T21:05:32.000,2004-04-07T20:05:00,2004-04-07T22:05:00,1,1,4.000,0.000027,0.007811,0.000405,0.007821,0.014989,0.000003,0.30,0.05,below-small,0,0
ENVI1,Envisat,27386,"dead 2012, in orbit",006,2004-04-14T05:48:25.000,2004-04-14T05:49:01.000,2004-04-14T04:43:00,2004-04-14T06:55:00,1,1,718.375,-0.016018,0.008476,1.731958,1.732052,0.016266,0.013299,0.33,0.05,below-small,0,0
ENVI1,Envisat,27386,"dead 2012, in orbit",006,2004-05-07T02:08:24.000,2004-05-07T02:09:00.000,2004-05-07T01:08:00,2004-05-07T03:09:00,1,1,7.000,-0.000002,0.015851,0.001077,0.015887,0.030418,0.000008,0.61,0.05,below-small,0,0
ENVI1,Envisat,27386,"dead 2012, in orbit",006,2004-06-30T09:07:56.000,2004-06-30T09:08:32.000,2004-06-30T08:08:00,2004-06-30T10:08:00,1,1,6.000,-0.000028,0.012997,0.000478,0.013006,0.024941,0.000004,0.50,0.05,below-small,0,0
ENVI1,Envisat,27386,"dead 2012, in orbit",006,2004-08-17T03:03:47.000,2004-08-17T03:04:23.000,2004-08-17T02:04:00,2004-08-17T04:04:00,1,1,5.000,-0.000027,0.010949,-0.000553,0.010963,0.021012,-0.000004,0.42,0.05,below-small,0,0
ENVI1,Envisat,27386,"dead 2012, in orbit",006,2004-09-01T23:51:56.000,2004-09-01T23:52:32.000,2004-09-01T22:52:00,2004-09-02T00:52:00,1,1,9.000,0.000006,0.019851,-0.000063,0.019851,0.038095,-0.000000,0.76,0.05,below-small,0,0
ENVI1,Envisat,27386,"dead 2012, in orbit",006,2004-09-03T00:43:56.000,2004-09-03T00:44:32.000,2004-09-02T23:44:00,2004-09-03T01:44:00,1,1,10.000,0.000063,-0.022224,0.001333,0.022264,-0.042649,0.000010,0.85,0.05,below-small,0,0
ENVI1,Envisat,27386,"dead 2012, in orbit",006,2004-09-21T05:21:22.000,2004-09-21T05:21:58.000,2004-09-21T04:14:00,2004-09-21T06:29:00,1,1,881.938,-0.034806,0.005433,2.001668,2.001978,0.010426,0.015370,0.21,0.05,below-small,0,0
ENVI1,Envisat,27386,"dead 2012, in orbit",006,2004-09-24T04:53:05.817,2004-09-24T04:53:41.817,2004-09-24T03:53:00,2004-09-24T05:53:00,1,1,8.000,-0.000036,0.016285,-0.000649,0.016298,0.031252,-0.000005,0.63,0.05,below-small,0,0
ENVI1,Envisat,27386,"dead 2012, in orbit",006,2004-10-22T04:19:56.000,2004-10-22T04:20:32.000,2004-10-22T03:20:00,2004-10-22T07:00:00,1,2,19.000,0.000134,-0.039161,-0.001951,0.039209,-0.075151,-0.000015,1.50,0.05,below-small,0,0
ENVI1,Envisat,27386,"dead 2012, in orbit",006,2004-10-22T05:59:56.000,2004-10-22T06:00:32.000,2004-10-22T03:20:00,2004-10-22T07:00:00,2,2,18.000,-0.000093,0.038393,0.001926,0.038441,0.073677,0.000015,1.47,0.05,below-small,0,0
ENVI1,Envisat,27386,"dead 2012, in orbit",006,2004-11-12T02:07:25.640,2004-11-12T02:08:01.640,2004-11-12T01:07:00,2004-11-12T03:08:00,1,1,9.000,0.000062,0.019710,-0.001153,0.019744,0.037824,-0.000009,0.76,0.05,below-small,0,0
ENVI1,Envisat,27386,"dead 2012, in orbit",006,2004-12-17T02:03:14.000,2004-12-17T02:03:50.000,2004-12-17T01:03:00,2004-12-17T03:03:00,1,1,5.000,0.000032,0.009636,-0.000449,0.009647,0.018492,-0.000003,0.37,0.05,below-small,0,0
ENVI1,Envisat,27386,"dead 2012, in orbit",006,2005-01-06T00:09:56.000,2005-01-06T00:10:32.000,2005-01-05T23:10:00,2005-01-06T01:10:00,1,1,7.000,-0.000006,0.014850,-0.001018,0.014885,0.028498,-0.000008,0.57,0.05,below-small,0,0
ENVI1,Envisat,27386,"dead 2012, in orbit",006,2005-01-07T05:31:29.000,2005-01-07T05:32:05.000,2005-01-07T04:25:00,2005-01-07T06:38:00,1,1,815.250,-0.047809,0.003401,1.915070,1.915670,0.006527,0.014705,0.13,0.05,below-small,0,0
ENVI1,Envisat,27386,"dead 2012, in orbit",006,2005-02-18T02:22:50.500,2005-02-18T02:23:26.500,2005-02-18T01:23:00,2005-02-18T03:23:00,1,1,4.000,0.000028,0.008192,-0.000383,0.008201,0.015721,-0.000003,0.31,0.05,below-small,0,0
ENVI1,Envisat,27386,"dead 2012, in orbit",006,2005-03-17T05:58:22.500,2005-03-17T05:58:58.500,2005-03-17T04:51:00,2005-03-17T07:06:00,1,1,905.688,-0.014764,0.010100,2.015742,2.015821,0.019382,0.015479,0.39,0.05,below-small,0,0
ENVI1,Envisat,27386,"dead 2012, in orbit",006,2005-03-30T23:45:21.723,2005-03-30T23:45:57.723,2005-03-30T22:45:00,2005-03-31T00:46:00,1,1,6.000,-0.000021,0.011985,-0.000362,0.011991,0.023000,-0.000003,0.46,0.05,below-small,0,0
ENVI1,Envisat,27386,"dead 2012, in orbit",006,2005-04-01T23:36:56.000,2005-04-01T23:37:32.000,2005-04-01T22:37:00,2005-04-02T00:37:00,1,1,1.000,0.000003,-0.002074,-0.000023,0.002074,-0.003981,-0.000000,0.08,0.05,below-small,0,0
ENVI1,Envisat,27386,"dead 2012, in orbit",006,2005-05-20T01:09:28.000,2005-05-20T01:10:04.000,2005-05-20T00:10:00,2005-05-20T02:10:00,1,1,4.000,-0.000002,0.006867,0.000052,0.006867,0.013177,0.000000,0.26,0.05,below-small,0,0
ENVI1,Envisat,27386,"dead 2012, in orbit",006,2005-06-08T20:06:07.420,2005-06-08T20:06:43.420,2005-06-08T19:06:00,2005-06-08T21:06:00,1,1,6.000,0.000005,0.011320,-0.000786,0.011348,0.021724,-0.000006,0.43,0.05,below-small,0,0
ENVI1,Envisat,27386,"dead 2012, in orbit",006,2005-08-09T23:45:11.000,2005-08-09T23:45:47.000,2005-08-09T22:45:00,2005-08-10T00:45:00,1,1,5.000,-0.000020,0.009491,0.000323,0.009497,0.018214,0.000002,0.36,0.05,below-small,0,0
ENVI1,Envisat,27386,"dead 2012, in orbit",006,2005-09-07T06:27:36.000,2005-09-07T06:28:12.000,2005-09-07T05:19:00,2005-09-07T07:36:00,1,1,998.062,-0.013385,0.011400,2.100049,2.100123,0.021877,0.016126,0.44,0.05,below-small,0,0
ENVI1,Envisat,27386,"dead 2012, in orbit",006,2005-10-06T02:18:36.000,2005-10-06T02:19:12.000,2005-10-06T02:19:00,2005-10-06T02:19:00,1,1,4.000,-0.000017,0.007360,-0.000403,0.007371,0.014125,-0.000003,0.28,0.05,below-small,0,0
ENVI1,Envisat,27386,"dead 2012, in orbit",006,2005-12-02T00:09:50.600,2005-12-02T00:10:26.600,2005-12-02T00:10:00,2005-12-02T00:10:00,1,1,5.000,0.000001,0.009203,0.000035,0.009203,0.017661,0.000000,0.35,0.05,below-small,0,0
ENVI1,Envisat,27386,"dead 2012, in orbit",006,2006-01-04T05:00:31.000,2006-01-04T05:01:07.000,2006-01-04T05:01:00,2006-01-04T05:01:00,1,1,4.000,0.000003,0.006835,-0.000478,0.006852,0.013117,-0.000004,0.26,0.05,below-small,0,0
ENVI1,Envisat,27386,"dead 2012, in orbit",006,2006-01-10T06:02:18.200,2006-01-10T06:02:54.200,2006-01-10T05:54:00,2006-01-10T06:11:00,1,1,1019.500,-0.017604,0.006110,2.197003,2.197082,0.011725,0.016870,0.23,0.05,below-small,0,0
ENVI1,Envisat,27386,"dead 2012, in orbit",006,2006-01-19T23:46:41.414,2006-01-19T23:47:17.414,2006-01-19T23:47:00,2006-01-19T23:47:00,1,1,3.000,0.000019,0.006070,-0.000366,0.006081,0.011649,-0.000003,0.23,0.05,below-small,0,0
ENVI1,Envisat,27386,"dead 2012, in orbit",006,2006-03-28T05:42:09.669,2006-03-28T05:42:45.669,2006-03-28T05:33:00,2006-03-28T05:52:00,1,1,1129.688,-0.037337,0.008753,2.283546,2.283868,0.016797,0.017535,0.34,0.05,below-small,0,0
ENVI1,Envisat,27386,"dead 2012, in orbit",006,2006-03-31T05:48:06.822,2006-03-31T05:48:42.822,2006-03-31T05:48:00,2006-03-31T05:48:00,1,1,6.000,0.000004,0.010113,0.000674,0.010135,0.019407,0.000005,0.39,0.05,below-small,0,0
ENVI1,Envisat,27386,"dead 2012, in orbit",006,2006-06-01T00:53:15.200,2006-06-01T00:53:51.200,2006-06-01T00:53:00,2006-06-01T00:53:00,1,1,6.000,-0.000016,0.011620,-0.000753,0.011644,0.022299,-0.000006,0.45,0.05,below-small,0,0
ENVI1,Envisat,27386,"dead 2012, in orbit",006,2006-06-20T01:18:02.000,2006-06-20T01:18:38.000,2006-06-20T01:18:00,2006-06-20T02:58:00,1,2,21.000,0.000052,0.039657,0.000345,0.039659,0.076104,0.000003,1.52,0.05,below-small,0,0
ENVI1,Envisat,27386,"dead 2012, in orbit",006,2006-06-20T02:58:02.000,2006-06-20T02:58:38.000,2006-06-20T01:18:00,2006-06-20T02:58:00,2,2,21.000,-0.000005,-0.039188,-0.000288,0.039190,-0.075204,-0.000002,1.50,0.05,below-small,0,0
ENVI1,Envisat,27386,"dead 2012, in orbit",006,2006-09-12T03:18:50.178,2006-09-12T03:19:26.178,2006-09-12T02:19:00,2006-09-12T04:19:00,1,1,7.000,0.000044,0.012979,-0.000640,0.012995,0.024907,-0.000005,0.50,0.05,below-small,0,0
ENVI1,Envisat,27386,"dead 2012, in orbit",006,2006-09-13T05:30:46.908,2006-09-13T05:31:22.908,2006-09-13T05:22:00,2006-09-13T05:40:00,1,1,1090.938,-0.007316,0.008716,2.093101,2.093132,0.016727,0.016073,0.33,0.05,below-small,0,0
ENVI1,Envisat,27386,"dead 2012, in orbit",006,2006-11-15T03:07:20.781,2006-11-15T03:07:56.781,2006-11-15T03:07:00,2006-11-15T03:08:00,1,1,5.000,0.000029,0.008863,-0.000427,0.008874,0.017009,-0.000003,0.34,0.05,below-small,0,0
ENVI1,Envisat,27386,"dead 2012, in orbit",006,2006-12-20T23:38:25.000,2006-12-20T23:39:01.000,2006-12-20T23:39:00,2006-12-20T23:39:00,1,1,2.000,-0.000008,0.003330,-0.000186,0.003336,0.006391,-0.000001,0.13,0.05,below-small,0,0
ENVI1,Envisat,27386,"dead 2012, in orbit",006,2007-01-23T04:41:51.813,2007-01-23T04:42:27.813,2007-01-23T04:33:00,2007-01-23T04:51:00,1,1,1123.312,-0.052382,0.005299,2.227088,2.227710,0.010170,0.017101,0.20,0.05,below-small,0,0
ENVI1,Envisat,27386,"dead 2012, in orbit",006,2007-01-24T02:02:47.000,2007-01-24T02:03:23.000,2007-01-24T02:03:00,2007-01-24T02:03:00,1,1,6.000,-0.000001,0.010185,-0.000083,0.010185,0.019545,-0.000001,0.39,0.05,below-small,0,0
ENVI1,Envisat,27386,"dead 2012, in orbit",006,2007-02-22T03:05:41.821,2007-02-22T03:06:17.821,2007-02-22T03:06:00,2007-02-22T03:06:00,1,1,1.000,-0.000000,-0.000856,0.000063,0.000858,-0.001643,0.000000,0.03,0.05,below-small,0,0
ENVI1,Envisat,27386,"dead 2012, in orbit",006,2007-04-03T04:41:51.780,2007-04-03T04:42:27.780,2007-04-03T04:34:00,2007-04-03T04:50:00,1,1,930.875,-0.014771,0.009230,1.762925,1.763011,0.017714,0.013537,0.35,0.05,below-small,0,0
ENVI1,Envisat,27386,"dead 2012, in orbit",006,2007-04-05T03:04:34.000,2007-04-05T03:05:10.000,2007-04-05T03:05:00,2007-04-05T03:05:00,1,1,3.000,-0.000008,0.004011,-0.000146,0.004014,0.007697,-0.000001,0.15,0.05,below-small,0,0
ENVI1,Envisat,27386,"dead 2012, in orbit",006,2007-05-16T03:36:17.000,2007-05-16T03:36:53.000,2007-05-16T03:36:00,2007-05-16T03:36:00,1,1,3.000,0.000017,0.004867,0.000223,0.004872,0.009340,0.000002,0.19,0.05,below-small,0,0
ENVI1,Envisat,27386,"dead 2012, in orbit",006,2007-06-15T01:36:12.400,2007-06-15T01:36:48.400,2007-06-15T01:36:00,2007-06-15T01:36:00,1,1,2.000,-0.000008,0.003494,0.000207,0.003500,0.006705,0.000002,0.13,0.05,below-small,0,0
ENVI1,Envisat,27386,"dead 2012, in orbit",006,2007-07-10T02:59:57.000,2007-07-10T03:00:33.000,2007-07-10T03:00:00,2007-07-10T03:00:00,1,1,2.000,0.000005,0.002886,0.000044,0.002887,0.005539,0.000000,0.11,0.05,below-small,0,0
ENVI1,Envisat,27386,"dead 2012, in orbit",006,2007-07-17T04:41:58.351,2007-07-17T04:42:34.351,2007-07-17T04:41:00,2007-07-17T04:43:00,1,1,135.270,-0.031215,-0.005409,0.241265,0.243337,-0.010380,0.001853,0.21,0.05,below-small,0,0
ENVI1,Envisat,27386,"dead 2012, in orbit",006,2007-07-18T03:07:23.085,2007-07-18T03:07:59.085,2007-07-18T03:07:00,2007-07-18T03:08:00,1,1,4.000,0.000022,0.006133,-0.000322,0.006142,0.011770,-0.000002,0.24,0.05,below-small,0,0
ENVI1,Envisat,27386,"dead 2012, in orbit",006,2007-08-09T02:59:01.468,2007-08-09T02:59:37.468,2007-08-09T02:59:00,2007-08-09T02:59:00,1,1,1.000,-0.000001,0.000896,0.000016,0.000896,0.001719,0.000000,0.03,0.05,below-small,0,0
ENVI1,Envisat,27386,"dead 2012, in orbit",006,2007-09-27T05:23:14.000,2007-09-27T05:23:50.000,2007-09-27T05:16:00,2007-09-27T05:31:00,1,1,888.806,-0.013603,0.011042,1.601620,1.601716,0.021191,0.012299,0.42,0.05,below-small,0,0
ENVI1,Envisat,27386,"dead 2012, in orbit",006,2007-09-28T03:15:29.768,2007-09-28T03:16:05.768,2007-09-28T03:16:00,2007-09-28T03:16:00,1,1,3.000,0.000014,-0.004856,-0.000268,0.004864,-0.009319,-0.000002,0.19,0.05,below-small,0,0
ENVI1,Envisat,27386,"dead 2012, in orbit",006,2007-10-25T02:59:39.413,2007-10-25T03:00:15.413,2007-10-25T03:00:00,2007-10-25T03:00:00,1,1,2.000,0.000007,0.002397,-0.000138,0.002401,0.004599,-0.000001,0.09,0.05,below-small,0,0
ENVI1,Envisat,27386,"dead 2012, in orbit",006,2007-11-29T03:18:52.296,2007-11-29T03:19:28.296,2007-11-29T03:19:00,2007-11-29T03:19:00,1,1,4.000,-0.000014,0.006372,-0.000327,0.006380,0.012228,-0.000003,0.24,0.05,below-small,0,0
ENVI1,Envisat,27386,"dead 2012, in orbit",006,2007-12-04T04:41:48.886,2007-12-04T04:42:24.886,2007-12-04T04:34:00,2007-12-04T04:49:00,1,1,899.998,-0.043849,0.001218,1.561849,1.562465,0.002337,0.011993,0.05,0.05,below-small,0,0
ENVI1,Envisat,27386,"dead 2012, in orbit",006,2007-12-07T02:46:51.064,2007-12-07T02:47:27.064,2007-12-07T02:47:00,2007-12-07T02:47:00,1,1,4.000,0.000014,0.006100,0.000124,0.006101,0.011706,0.000001,0.23,0.05,below-small,0,0
ENVI1,Envisat,27386,"dead 2012, in orbit",006,2008-01-02T20:28:57.603,2008-01-02T20:29:33.603,2008-01-02T20:29:00,2008-01-02T20:29:00,1,1,1.000,-0.000001,0.001616,-0.000119,0.001621,0.003102,-0.000001,0.06,0.05,below-small,0,0
ENVI1,Envisat,27386,"dead 2012, in orbit",006,2008-01-10T20:44:57.000,2008-01-10T20:45:33.000,2008-01-10T20:45:00,2008-01-10T20:45:00,1,1,1.000,-0.000001,0.000741,0.000012,0.000741,0.001422,0.000000,0.03,0.05,below-small,0,0
ENVI1,Envisat,27386,"dead 2012, in orbit",006,2008-02-12T04:41:49.790,2008-02-12T04:42:25.790,2008-02-12T04:35:00,2008-02-12T04:49:00,1,1,843.700,-0.015118,0.008540,1.542456,1.542554,0.016389,0.011844,0.33,0.05,below-small,0,0
ENVI1,Envisat,27386,"dead 2012, in orbit",006,2008-03-07T03:16:34.118,2008-03-07T03:17:10.118,2008-03-07T03:17:00,2008-03-07T03:17:00,1,1,1.000,-0.000001,0.000959,-0.000026,0.000959,0.001841,-0.000000,0.04,0.05,below-small,0,0
ENVI1,Envisat,27386,"dead 2012, in orbit",006,2008-04-18T03:20:42.550,2008-04-18T03:21:18.550,2008-04-18T03:21:00,2008-04-18T03:21:00,1,1,2.000,0.000008,0.002808,0.000188,0.002814,0.005388,0.000001,0.11,0.05,below-small,0,0
ENVI1,Envisat,27386,"dead 2012, in orbit",006,2008-04-22T04:41:49.996,2008-04-22T04:42:25.996,2008-04-22T04:37:00,2008-04-22T04:47:00,1,1,642.444,-0.031993,0.000025,1.128353,1.128806,0.000048,0.008664,0.00,0.05,below-small,0,0
ENVI1,Envisat,27386,"dead 2012, in orbit",006,2008-04-24T14:11:02.000,2008-04-24T14:11:38.000,2008-04-24T14:11:00,2008-04-24T14:11:00,1,1,5.000,0.000015,0.007820,-0.000141,0.007821,0.015006,-0.000001,0.30,0.05,below-small,0,0
ENVI1,Envisat,27386,"dead 2012, in orbit",006,2008-05-30T03:04:35.509,2008-05-30T03:05:11.509,2008-05-30T03:05:00,2008-05-30T03:05:00,1,1,3.000,0.000006,0.004090,0.000273,0.004099,0.007849,0.000002,0.16,0.05,below-small,0,0
ENVI1,Envisat,27386,"dead 2012, in orbit",006,2008-07-01T04:41:52.333,2008-07-01T04:42:28.333,2008-07-01T04:41:00,2008-07-01T04:43:00,1,1,141.166,-0.027728,0.007021,0.232913,0.234662,0.013473,0.001788,0.27,0.05,below-small,0,0
ENVI1,Envisat,27386,"dead 2012, in orbit",006,2008-07-03T03:14:26.918,2008-07-03T03:15:02.918,2008-07-03T03:15:00,2008-07-03T04:55:00,1,2,2.000,0.000000,-0.001612,-0.000008,0.001612,-0.003094,-0.000000,0.06,0.05,below-small,0,0
ENVI1,Envisat,27386,"dead 2012, in orbit",006,2008-07-03T04:55:02.957,2008-07-03T04:55:38.957,2008-07-03T03:15:00,2008-07-03T04:55:00,2,2,2.000,0.000000,-0.002080,-0.000008,0.002081,-0.003993,-0.000000,0.08,0.05,below-small,0,0
ENVI1,Envisat,27386,"dead 2012, in orbit",006,2008-08-29T01:36:06.000,2008-08-29T01:36:42.000,2008-08-29T01:36:00,2008-08-29T01:36:00,1,1,1.000,-0.000002,0.001070,-0.000029,0.001070,0.002053,-0.000000,0.04,0.05,below-small,0,0
ENVI1,Envisat,27386,"dead 2012, in orbit",006,2008-09-09T04:41:47.862,2008-09-09T04:42:23.862,2008-09-09T04:34:00,2008-09-09T04:50:00,1,1,964.030,-0.041637,0.002257,1.590966,1.591512,0.004332,0.012217,0.09,0.05,below-small,0,0
ENVI1,Envisat,27386,"dead 2012, in orbit",006,2008-09-10T02:41:10.150,2008-09-10T02:41:46.150,2008-09-10T02:41:00,2008-09-10T02:41:00,1,1,5.000,-0.000018,0.007675,0.000384,0.007685,0.014729,0.000003,0.29,0.05,below-small,0,0
ENVI1,Envisat,27386,"dead 2012, in orbit",006,2008-09-19T02:53:48.000,2008-09-19T02:54:24.000,2008-09-19T02:54:00,2008-09-19T02:54:00,1,1,1.000,0.000002,-0.000803,-0.000053,0.000805,-0.001541,-0.000000,0.03,0.05,below-small,0,0
ENVI1,Envisat,27386,"dead 2012, in orbit",006,2008-11-07T01:36:48.000,2008-11-07T01:37:24.000,2008-11-07T01:37:00,2008-11-07T01:37:00,1,1,3.000,-0.000004,0.003423,-0.000073,0.003424,0.006569,-0.000001,0.13,0.05,below-small,0,0
ENVI1,Envisat,27386,"dead 2012, in orbit",006,2008-11-18T04:41:47.035,2008-11-18T04:42:23.035,2008-11-18T04:35:00,2008-11-18T04:49:00,1,1,818.682,-0.018877,0.008617,1.332373,1.332534,0.016537,0.010231,0.33,0.05,below-small,0,0
ENVI1,Envisat,27386,"dead 2012, in orbit",006,2008-12-19T03:11:57.000,2008-12-19T03:12:33.000,2008-12-19T03:12:00,2008-12-19T03:12:00,1,1,2.000,0.000007,0.002108,0.000079,0.002109,0.004045,0.000001,0.08,0.05,below-small,0,0
ENVI1,Envisat,27386,"dead 2012, in orbit",006,2009-01-27T04:41:47.713,2009-01-27T04:42:23.713,2009-01-27T03:35:00,2009-01-27T05:49:00,1,1,850.868,0.000702,0.000085,1.458977,1.458977,0.000163,0.011203,0.00,0.05,below-small,0,0
ENVI1,Envisat,27386,"dead 2012, in orbit",006,2009-01-28T02:25:58.000,2009-01-28T02:26:34.000,2009-01-28T01:26:00,2009-01-28T03:26:00,1,1,6.000,0.000015,0.008423,0.000551,0.008441,0.016164,0.000004,0.32,0.05,below-small,0,0
ENVI1,Envisat,27386,"dead 2012, in orbit",006,2009-02-17T03:27:16.889,2009-02-17T03:27:52.889,2009-02-17T03:27:00,2009-02-17T03:27:00,1,1,2.000,-0.000005,-0.001983,-0.000091,0.001985,-0.003806,-0.000001,0.08,0.05,below-small,0,0
ENVI1,Envisat,27386,"dead 2012, in orbit",006,2009-03-13T03:05:54.000,2009-03-13T03:06:30.000,2009-03-13T03:06:00,2009-03-13T03:06:00,1,1,1.000,0.000002,-0.000506,-0.000016,0.000506,-0.000970,-0.000000,0.02,0.05,below-small,0,0
ENVI1,Envisat,27386,"dead 2012, in orbit",006,2009-04-07T04:41:47.451,2009-04-07T04:42:23.451,2009-04-07T04:34:00,2009-04-07T04:50:00,1,1,953.470,-0.013828,0.007951,1.591233,1.591313,0.015259,0.012219,0.31,0.05,below-small,0,0
ENVI1,Envisat,27386,"dead 2012, in orbit",006,2009-04-15T22:16:05.000,2009-04-15T22:16:41.000,2009-04-15T22:16:00,2009-04-15T23:56:00,1,2,9.000,0.000009,0.013057,0.000876,0.013086,0.025056,0.000007,0.50,0.05,below-small,0,0
ENVI1,Envisat,27386,"dead 2012, in orbit",006,2009-04-15T23:56:05.000,2009-04-15T23:56:41.000,2009-04-15T22:16:00,2009-04-15T23:56:00,2,2,6.000,0.000001,-0.007775,-0.000594,0.007797,-0.014920,-0.000005,0.30,0.05,below-small,0,0
ENVI1,Envisat,27386,"dead 2012, in orbit",006,2009-04-21T02:49:58.000,2009-04-21T02:50:34.000,2009-04-21T02:50:00,2009-04-21T02:50:00,1,1,2.000,-0.000002,-0.001864,0.000035,0.001864,-0.003577,0.000000,0.07,0.05,below-small,0,0
ENVI1,Envisat,27386,"dead 2012, in orbit",006,2009-05-20T01:31:58.000,2009-05-20T01:32:34.000,2009-05-20T01:32:00,2009-05-20T03:13:00,1,2,2.000,-0.000005,0.002038,-0.000099,0.002041,0.003911,-0.000001,0.08,0.05,below-small,0,0
ENVI1,Envisat,27386,"dead 2012, in orbit",006,2009-05-20T03:12:33.985,2009-05-20T03:13:09.985,2009-05-20T01:32:00,2009-05-20T03:13:00,2,2,2.000,-0.000005,0.002145,-0.000099,0.002147,0.004116,-0.000001,0.08,0.05,below-small,0,0
ENVI1,Envisat,27386,"dead 2012, in orbit",006,2009-07-09T03:00:38.000,2009-07-09T03:01:14.000,2009-07-09T03:01:00,2009-07-09T03:01:00,1,1,3.000,-0.000002,0.003549,0.000037,0.003549,0.006810,0.000000,0.14,0.05,below-small,0,0
ENVI1,Envisat,27386,"dead 2012, in orbit",006,2009-07-21T04:41:51.596,2009-07-21T04:42:27.596,2009-07-21T04:40:00,2009-07-21T04:44:00,1,1,253.102,-0.031853,-0.004954,0.402365,0.403654,-0.009507,0.003090,0.19,0.05,below-small,0,0
ENVI1,Envisat,27386,"dead 2012, in orbit",006,2009-07-23T01:59:58.000,2009-07-23T02:00:34.000,2009-07-23T02:00:00,2009-07-23T02:50:00,1,2,3.000,-0.000001,0.003517,0.000234,0.003525,0.006749,0.000002,0.13,0.05,below-small,0,0
ENVI1,Envisat,27386,"dead 2012, in orbit",006,2009-07-23T02:50:11.539,2009-07-23T02:50:47.539,2009-07-23T02:00:00,2009-07-23T02:50:00,2,2,3.000,-0.000001,0.003592,-0.000230,0.003600,0.006894,-0.000002,0.14,0.05,below-small,0,0
ENVI1,Envisat,27386,"dead 2012, in orbit",006,2009-09-29T04:41:45.314,2009-09-29T04:42:21.314,2009-09-29T04:33:00,2009-09-29T04:51:00,1,1,1037.186,-0.021491,0.009204,1.657911,1.658076,0.017663,0.012731,0.35,0.05,below-small,0,0
ENVI1,Envisat,27386,"dead 2012, in orbit",006,2009-10-15T01:56:07.000,2009-10-15T01:56:43.000,2009-10-15T01:56:00,2009-10-15T01:56:00,1,1,2.000,0.000009,0.002801,-0.000142,0.002805,0.005376,-0.000001,0.11,0.05,below-small,0,0
