NORAD_ID,COSPAR_ID,NAME,MEAN_ALT_KM
64918,2025-157Q,STARLINK-34611,482.3
64919,2025-157R,STARLINK-34599,482.3
64920,2025-157S,STARLINK-34069,482.4
64921,2025-157T,STARLINK-34699,482.3
64922,2025-157U,STARLINK-34700,482.3
64923,2025-157V,STARLINK-34643,482.4
64924,2025-157W,STARLINK-34199,482.3
64925,2025-157X,STARLINK-34579,482.3
64926,2025-157Y,STARLINK-34543,482.3
64927,2025-157Z,STARLINK-34661,482.4
64928,2025-157AA,STARLINK-34248,482.4
64929,2025-157AB,STARLINK-34290,482.3
64930,2025-157AC,STARLINK-34220,482.4
64931,2025-157AD,STARLINK-34715,482.3
64932,2025-158A,STARLINK-34705,556.7
64933,2025-158B,STARLINK-34737,556.7
64934,2025-158C,STARLINK-34775,556.7
64935,2025-158D,STARLINK-34726,556.7
64936,2025-158E,STARLINK-34529,556.6
64937,2025-158F,STARLINK-34743,556.7
64938,2025-158G,STARLINK-34730,556.7
64939,2025-158H,STARLINK-34714,556.7
64940,2025-158J,STARLINK-34755,570.2
64941,2025-158K,STARLINK-34740,556.7
64942,2025-158L,STARLINK-34742,556.7
64943,2025-158M,STARLINK-34719,556.7
64944,2025-158N,STARLINK-34373,556.6
64945,2025-158P,STARLINK-34758,556.6
64946,2025-158Q,STARLINK-34753,556.9
64947,2025-158R,STARLINK-34747,556.7
64948,2025-158S,STARLINK-34630,556.6
64949,2025-158T,STARLINK-34689,556.6
64950,2025-158U,STARLINK-34586,556.7
64951,2025-158V,STARLINK-34738,556.6
64952,2025-158W,STARLINK-34744,556.7
64953,2025-158X,STARLINK-34701,556.6
64954,2025-158Y,STARLINK-34761,556.6
64955,2025-158Z,STARLINK-34732,556.7
65015,2025-161A,STARLINK-34617,482.3
65016,2025-161B,STARLINK-34627,482.4
65017,2025-161C,STARLINK-34549,482.3
65018,2025-161D,STARLINK-34623,482.4
65019,2025-161E,STARLINK-34232,482.3
65020,2025-161F,STARLINK-34772,482.3
65021,2025-161G,STARLINK-34778,482.5
65022,2025-161H,STARLINK-34789,482.4
65023,2025-161J,STARLINK-34858,482.4
65024,2025-161K,STARLINK-34773,482.3
65025,2025-161L,STARLINK-34727,482.4
65026,2025-161M,STARLINK-34804,482.3
65027,2025-161N,STARLINK-34655,482.4
65028,2025-161P,STARLINK-34807,482.4
65029,2025-161Q,STARLINK-34731,482.4
65030,2025-161R,STARLINK-34614,482.4
65031,2025-161S,STARLINK-34677,482.4
65032,2025-161T,STARLINK-34656,482.4
65033,2025-161U,STARLINK-34671,482.3
65034,2025-161V,STARLINK-34610,482.3
65035,2025-161W,STARLINK-34286,482.4
65036,2025-161X,STARLINK-34770,482.4
65037,2025-161Y,STARLINK-34776,482.6
65038,2025-161Z,STARLINK-34827,482.5
65039,2025-161AA,STARLINK-34721,482.3
65040,2025-161AB,STARLINK-34819,482.4
65041,2025-161AC,STARLINK-34820,482.3
65042,2025-161AD,STARLINK-34824,482.5
65056,2025-165A,STARLINK-34788,556.7
65057,2025-165B,STARLINK-34745,556.7
65058,2025-165C,STARLINK-34779,556.7
65059,2025-165D,STARLINK-34803,556.7
65060,2025-165E,STARLINK-34717,556.7
65061,2025-165F,STARLINK-34750,556.6
65062,2025-165G,STARLINK-34708,556.6
65063,2025-165H,STARLINK-34798,556.6
65064,2025-165J,STARLINK-34793,556.6
65065,2025-165K,STARLINK-34806,556.7
65066,2025-165L,STARLINK-34739,556.6
65067,2025-165M,STARLINK-34802,556.7
65068,2025-165N,STARLINK-34810,556.6
65069,2025-165P,STARLINK-34809,556.7
65070,2025-165Q,STARLINK-34794,556.7
65071,2025-165R,STARLINK-34805,556.7
65072,2025-165S,STARLINK-34735,556.6
65073,2025-165T,STARLINK-34781,556.7
65074,2025-165U,STARLINK-34780,556.6
65078,2025-167A,STARLINK-34771,482.3
65079,2025-167B,STARLINK-34634,482.3
65080,2025-167C,STARLINK-34267,482.4
65081,2025-167D,STARLINK-34561,482.4
65082,2025-167E,STARLINK-34626,482.4
65083,2025-167F,STARLINK-34247,482.4
65084,2025-167G,STARLINK-34601,482.4
65085,2025-167H,STARLINK-34792,482.3
65086,2025-167J,STARLINK-34822,482.4
65087,2025-167K,STARLINK-34686,482.4
65088,2025-167L,STARLINK-34594,482.4
65089,2025-167M,STARLINK-34665,482.3
65090,2025-167N,STARLINK-34673,482.4
65091,2025-167P,STARLINK-34648,482.4
65092,2025-167Q,STARLINK-34640,482.3
65093,2025-167R,STARLINK-34266,482.4
65094,2025-167S,STARLINK-34769,482.4
65095,2025-167T,STARLINK-34768,482.4
65096,2025-167U,STARLINK-34759,482.4
65097,2025-167V,STARLINK-34741,482.4
65098,2025-167W,STARLINK-34764,482.4
65099,2025-167X,STARLINK-34815,482.4
65100,2025-167Y,STARLINK-34814,482.3
65101,2025-167Z,STARLINK-34285,482.3
65102,2025-167AA,STARLINK-34857,482.3
65103,2025-167AB,STARLINK-34887,482.4
65104,2025-167AC,STARLINK-34481,482.3
65105,2025-167AD,STARLINK-34545,482.3
65174,2025-175A,STARLINK-34956,556.7
65175,2025-175B,STARLINK-34949,556.7
65176,2025-175C,STARLINK-34707,556.6
65177,2025-175D,STARLINK-34967,556.7
65178,2025-175E,STARLINK-34929,556.7
65179,2025-175F,STARLINK-34932,556.6
65180,2025-175G,STARLINK-34862,556.6
65181,2025-175H,STARLINK-34942,556.6
65182,2025-175J,STARLINK-34944,556.6
65183,2025-175K,STARLINK-34939,556.6
65184,2025-175L,STARLINK-34947,556.6
65185,2025-175M,STARLINK-34945,556.7
65186,2025-175N,STARLINK-34965,556.6
65187,2025-175P,STARLINK-34915,556.7
65188,2025-175Q,STARLINK-34972,556.6
65189,2025-175R,STARLINK-34866,556.7
65190,2025-175S,STARLINK-34917,556.6
65191,2025-175T,STARLINK-34948,556.7
65192,2025-175U,STARLINK-34955,556.7
65193,2025-175V,STARLINK-34950,556.6
65194,2025-175W,STARLINK-34926,556.7
65195,2025-175X,STARLINK-34928,556.7
65196,2025-175Y,STARLINK-34927,556.6
65197,2025-175Z,STARLINK-34952,556.7
65198,2025-176A,STARLINK-34981,482.4
65199,2025-176B,STARLINK-34821,482.4
65200,2025-176C,STARLINK-34865,482.4
65201,2025-176D,STARLINK-34843,482.3
65202,2025-176E,STARLINK-34905,482.3
65203,2025-176F,STARLINK-34914,482.4
65204,2025-176G,STARLINK-34787,482.4
65205,2025-176H,STARLINK-34796,482.3
65206,2025-176J,STARLINK-34763,482.3
65207,2025-176K,STARLINK-34901,482.3
65208,2025-176L,STARLINK-34841,482.3
65209,2025-176M,STARLINK-34976,482.3
65210,2025-176N,STARLINK-34941,482.4
65211,2025-176P,STARLINK-34847,482.3
65212,2025-176Q,STARLINK-34897,482.3
65213,2025-176R,STARLINK-34907,482.4
65214,2025-176S,STARLINK-34511,482.4
65215,2025-176T,STARLINK-33913,482.3
65216,2025-176U,STARLINK-34302,482.4
65217,2025-176V,STARLINK-34871,482.4
65218,2025-176W,STARLINK-34833,482.4
65219,2025-176X,STARLINK-34960,482.3
65220,2025-176Y,STARLINK-34603,482.4
65221,2025-176Z,STARLINK-34974,482.5
65222,2025-176AA,STARLINK-34999,482.3
65223,2025-176AB,STARLINK-34996,482.4
65224,2025-176AC,STARLINK-34975,482.3
65225,2025-176AD,STARLINK-34257,482.4
65235,2025-179A,STARLINK-34842,556.7
65236,2025-179B,STARLINK-34938,556.7
65237,2025-179C,STARLINK-34958,556.7
65238,2025-179D,STARLINK-34818,556.7
65239,2025-179E,STARLINK-34964,556.6
65240,2025-179F,STARLINK-34953,556.7
65241,2025-179G,STARLINK-34969,556.6
65242,2025-179H,STARLINK-34963,556.7
65243,2025-179J,STARLINK-34982,556.7
65244,2025-179K,STARLINK-34990,556.7
65245,2025-179L,STARLINK-34977,556.7
65246,2025-179M,STARLINK-34959,556.7
65247,2025-179N,STARLINK-34923,556.6
65248,2025-179P,STARLINK-34962,556.7
65249,2025-179Q,STARLINK-34925,556.7
65250,2025-179R,STARLINK-34973,556.7
65251,2025-179S,STARLINK-34989,556.7
65252,2025-179T,STARLINK-34961,556.7
65253,2025-179U,STARLINK-34933,556.7
65254,2025-179V,STARLINK-34979,556.7
65255,2025-179W,STARLINK-34987,556.7
65256,2025-179X,STARLINK-34971,556.7
65257,2025-179Y,STARLINK-34966,556.5
65258,2025-179Z,STARLINK-34980,556.7
65273,2025-184A,STARLINK-34922,556.6
65274,2025-184B,STARLINK-34904,556.7
65275,2025-184C,STARLINK-34954,556.6
65276,2025-184D,STARLINK-34968,556.7
65277,2025-184E,STARLINK-34935,556.7
65278,2025-184F,STARLINK-35000,556.6
65279,2025-184G,STARLINK-35023,556.7
65280,2025-184H,STARLINK-35001,556.7
65281,2025-184J,STARLINK-35010,556.6
65282,2025-184K,STARLINK-35021,556.7
65283,2025-184L,STARLINK-35015,556.7
65284,2025-184M,STARLINK-35006,556.6
65285,2025-184N,STARLINK-34995,556.6
65286,2025-184P,STARLINK-35048,556.7
65287,2025-184Q,STARLINK-35007,556.7
65288,2025-184R,STARLINK-35018,556.7
65289,2025-184S,STARLINK-34845,556.6
65290,2025-184T,STARLINK-34984,556.7
65291,2025-184U,STARLINK-35002,556.6
65292,2025-184V,STARLINK-35017,556.7
65293,2025-184W,STARLINK-34951,556.7
65294,2025-184X,STARLINK-34613,556.6
65295,2025-184Y,STARLINK-34834,556.7
65296,2025-184Z,STARLINK-34872,556.6
65323,2025-189A,STARLINK-34899,482.4
65324,2025-189B,STARLINK-34196,482.4
65325,2025-189C,STARLINK-34911,482.4
65326,2025-189D,STARLINK-34902,482.4
65327,2025-189E,STARLINK-34880,482.4
65328,2025-189F,STARLINK-34885,482.4
65329,2025-189G,STARLINK-34908,482.4
65330,2025-189H,STARLINK-34864,482.3
65331,2025-189J,STARLINK-34918,482.4
65332,2025-189K,STARLINK-33890,482.4
65333,2025-189L,STARLINK-34602,482.4
65334,2025-189M,STARLINK-34878,482.4
65335,2025-189N,STARLINK-34874,482.4
65336,2025-189P,STARLINK-34835,482.4
65337,2025-189Q,STARLINK-34854,482.3
65338,2025-189R,STARLINK-34751,482.4
65339,2025-189S,STARLINK-34777,482.4
65340,2025-189T,STARLINK-35020,482.4
65341,2025-189U,STARLINK-35016,482.4
65342,2025-189V,STARLINK-35092,482.4
65343,2025-189W,STARLINK-34838,482.3
65344,2025-189X,STARLINK-35088,482.4
65345,2025-189Y,STARLINK-34831,482.3
65346,2025-189Z,STARLINK-34873,482.4
65347,2025-189AA,STARLINK-34881,482.4
65348,2025-189AB,STARLINK-34859,482.4
65349,2025-189AC,STARLINK-34895,482.3
65350,2025-189AD,STARLINK-34892,482.4
65351,2025-190A,STARLINK-34244,482.3
65352,2025-190B,STARLINK-34716,482.3
65353,2025-190C,STARLINK-34828,482.4
65354,2025-190D,STARLINK-34785,482.4
65355,2025-190E,STARLINK-34823,482.3
65356,2025-190F,STARLINK-34680,482.4
65357,2025-190G,STARLINK-34860,482.3
65358,2025-190H,STARLINK-34782,482.4
65359,2025-190J,STARLINK-34760,482.3
65360,2025-190K,STARLINK-34826,482.4
65361,2025-190L,STARLINK-34800,482.3
65362,2025-190M,STARLINK-34817,482.4
65363,2025-190N,STARLINK-34797,482.4
65364,2025-190P,STARLINK-34729,482.3
65365,2025-190Q,STARLINK-34710,482.4
65366,2025-190R,STARLINK-34943,482.3
65367,2025-190S,STARLINK-34946,482.3
65368,2025-190T,STARLINK-34259,482.4
65369,2025-190U,STARLINK-34913,482.3
65370,2025-190V,STARLINK-34870,482.4
65371,2025-190W,STARLINK-34869,482.3
65372,2025-190X,STARLINK-34903,482.4
65373,2025-190Y,STARLINK-34891,482.4
65374,2025-190Z,STARLINK-34900,482.3
65375,2025-190AA,STARLINK-34305,482.4
65376,2025-190AB,STARLINK-34249,482.2
65377,2025-190AC,STARLINK-34879,482.4
65378,2025-190AD,STARLINK-34912,482.3
65379,2025-191A,STARLINK-34985,556.7
65380,2025-191B,STARLINK-35051,556.6
65381,2025-191C,STARLINK-35028,556.7
65382,2025-191D,STARLINK-35032,556.6
65383,2025-191E,STARLINK-35054,556.7
65384,2025-191F,STARLINK-35012,556.6
65385,2025-191G,STARLINK-35073,556.6
65386,2025-191H,STARLINK-35066,556.6
65387,2025-191J,STARLINK-34703,556.7
65388,2025-191K,STARLINK-34957,556.7
65389,2025-191L,STARLINK-34993,556.6
65390,2025-191M,STARLINK-35083,556.7
65391,2025-191N,STARLINK-34786,556.7
65392,2025-191P,STARLINK-35082,556.7
65393,2025-191Q,STARLINK-35097,556.6
65394,2025-191R,STARLINK-35058,556.6
65395,2025-191S,STARLINK-35094,556.6
65396,2025-191T,STARLINK-34811,556.6
65397,2025-191U,STARLINK-34940,556.7
65398,2025-191V,STARLINK-34931,556.6
65399,2025-191W,STARLINK-34836,556.7
65400,2025-191X,STARLINK-34876,556.6
65401,2025-191Y,STARLINK-34909,556.6
65402,2025-191Z,STARLINK-34848,556.7
65404,2025-192A,STARLINK-35031,482.4
65405,2025-192B,STARLINK-34830,482.4
65406,2025-192C,STARLINK-35036,482.4
65407,2025-192D,STARLINK-35035,482.3
65408,2025-192E,STARLINK-35008,482.4
65409,2025-192F,STARLINK-35022,482.4
65410,2025-192G,STARLINK-35024,482.4
65411,2025-192H,STARLINK-34983,482.3
65412,2025-192J,STARLINK-34992,482.4
65413,2025-192K,STARLINK-35003,482.3
65415,2025-192M,STARLINK-34238,482.4
65416,2025-192N,STARLINK-34855,482.3
65417,2025-192P,STARLINK-34255,482.4
65418,2025-192Q,STARLINK-34997,482.3
65419,2025-192R,STARLINK-35085,484.9
65420,2025-192S,STARLINK-35138,482.4
65421,2025-192T,STARLINK-35146,482.5
65422,2025-192U,STARLINK-35074,482.3
65423,2025-192V,STARLINK-34837,482.4
65424,2025-192W,STARLINK-34670,482.4
65425,2025-192X,STARLINK-35095,482.4
65426,2025-192Y,STARLINK-34883,482.4
65427,2025-192Z,STARLINK-34916,482.4
65428,2025-192AA,STARLINK-35004,482.3
65429,2025-192AB,STARLINK-35014,482.3
65430,2025-192AC,STARLINK-35025,482.4
65431,2025-192AD,STARLINK-35034,482.3
65434,2025-194A,STARLINK-35142,556.7
65435,2025-194B,STARLINK-34978,556.7
65436,2025-194C,STARLINK-35043,570.1
65437,2025-194D,STARLINK-35080,556.7
65438,2025-194E,STARLINK-35068,556.6
65439,2025-194F,STARLINK-35045,556.7
65440,2025-194G,STARLINK-35050,556.7
65441,2025-194H,STARLINK-35065,556.7
65442,2025-194J,STARLINK-34679,556.7
65443,2025-194K,STARLINK-34678,556.6
65444,2025-194L,STARLINK-35049,556.7
65445,2025-194M,STARLINK-35029,556.7
65446,2025-194N,STARLINK-34991,556.7
65447,2025-194P,STARLINK-34920,556.6
65448,2025-194Q,STARLINK-35030,556.7
65449,2025-194R,STARLINK-35009,556.7
65450,2025-194S,STARLINK-34970,556.6
65451,2025-194T,STARLINK-35039,556.6
65452,2025-194U,STARLINK-35084,556.7
65453,2025-194V,STARLINK-34988,570.2
65454,2025-194W,STARLINK-35059,570.2
65455,2025-194X,STARLINK-34728,556.7
65456,2025-194Y,STARLINK-35005,556.6
65457,2025-194Z,STARLINK-35076,556.7
65458,2025-195A,STARLINK-34784,482.4
65459,2025-195B,STARLINK-34867,482.3
65460,2025-195C,STARLINK-34850,482.3
65461,2025-195D,STARLINK-35159,482.4
65462,2025-195E,STARLINK-35180,482.3
65463,2025-195F,STARLINK-35111,482.4
65464,2025-195G,STARLINK-35107,482.3
65465,2025-195H,STARLINK-35169,482.4
65466,2025-195J,STARLINK-35027,482.4
65467,2025-195K,STARLINK-34816,482.4
65468,2025-195L,STARLINK-35033,482.4
65469,2025-195M,STARLINK-34924,482.4
65470,2025-195N,STARLINK-34829,482.4
65471,2025-195P,STARLINK-34888,482.3
65472,2025-195Q,STARLINK-34799,482.3
65473,2025-195R,STARLINK-34762,482.4
65474,2025-195S,STARLINK-34998,482.4
65475,2025-195T,STARLINK-34832,482.5
65476,2025-195U,STARLINK-35098,482.4
65477,2025-195V,STARLINK-35071,482.4
65478,2025-195W,STARLINK-35093,482.4
65479,2025-195X,STARLINK-35096,482.4
65480,2025-195Y,STARLINK-35040,482.4
65481,2025-195Z,STARLINK-35042,482.4
65482,2025-195AA,STARLINK-35038,482.3
65483,2025-195AB,STARLINK-35037,482.4
65484,2025-195AC,STARLINK-35089,482.3
65485,2025-195AD,STARLINK-35143,482.4
65492,2025-198A,STARLINK-35226,482.3
65493,2025-198B,STARLINK-35242,482.4
65494,2025-198C,STARLINK-35223,482.4
65495,2025-198D,STARLINK-34446,482.4
65496,2025-198E,STARLINK-35212,482.3
65497,2025-198F,STARLINK-34455,482.4
65498,2025-198G,STARLINK-35203,482.5
65499,2025-198H,STARLINK-35166,482.3
65500,2025-198J,STARLINK-35207,482.3
65501,2025-198K,STARLINK-35140,482.4
65502,2025-198L,STARLINK-35114,482.4
65503,2025-198M,STARLINK-35126,482.3
65504,2025-198N,STARLINK-35182,482.4
65505,2025-198P,STARLINK-35072,482.4
65506,2025-198Q,STARLINK-35184,482.4
65507,2025-198R,STARLINK-35163,482.4
65508,2025-198S,STARLINK-35119,482.4
65509,2025-198T,STARLINK-35168,482.3
65510,2025-198U,STARLINK-35122,482.4
65511,2025-198V,STARLINK-35124,482.3
65512,2025-198W,STARLINK-35149,482.3
65513,2025-198X,STARLINK-35019,482.5
65514,2025-198Y,STARLINK-35026,482.3
65515,2025-198Z,STARLINK-35241,482.5
65516,2025-198AA,STARLINK-35216,482.4
65517,2025-198AB,STARLINK-35228,482.3
65518,2025-198AC,STARLINK-35232,482.3
65519,2025-198AD,STARLINK-35164,482.2
65520,2025-200A,STARLINK-35112,556.7
65521,2025-200B,STARLINK-35187,556.7
65522,2025-200C,STARLINK-35188,556.6
65523,2025-200D,STARLINK-35078,556.7
65524,2025-200E,STARLINK-35055,556.7
65525,2025-200F,STARLINK-35057,556.7
65526,2025-200G,STARLINK-34674,556.6
65527,2025-200H,STARLINK-35067,556.7
65528,2025-200J,STARLINK-35063,556.7
65529,2025-200K,STARLINK-35077,556.6
65530,2025-200L,STARLINK-35152,556.7
65531,2025-200M,STARLINK-35064,556.6
65532,2025-200N,STARLINK-35170,556.7
65533,2025-200P,STARLINK-35172,556.6
65534,2025-200Q,STARLINK-35125,556.6
65535,2025-200R,STARLINK-35133,556.7
65536,2025-200S,STARLINK-35044,556.7
65537,2025-200T,STARLINK-35136,556.7
65538,2025-200U,STARLINK-35144,556.7
65539,2025-200V,STARLINK-35110,556.6
65540,2025-200W,STARLINK-35052,556.6
65541,2025-200X,STARLINK-35087,556.7
65542,2025-200Y,STARLINK-35100,556.6
65543,2025-200Z,STARLINK-35105,556.6
65592,2025-207A,STARLINK-35267,556.7
65593,2025-207B,STARLINK-35269,556.7
65594,2025-207C,STARLINK-35191,556.6
65595,2025-207D,STARLINK-35261,556.6
65596,2025-207E,STARLINK-35253,556.7
65597,2025-207F,STARLINK-35263,556.6
65598,2025-207G,STARLINK-35248,556.7
65599,2025-207H,STARLINK-35245,556.7
65600,2025-207J,STARLINK-35229,556.7
65601,2025-207K,STARLINK-35234,556.7
65602,2025-207L,STARLINK-35255,556.6
65603,2025-207M,STARLINK-35250,556.7
65604,2025-207N,STARLINK-35251,556.7
65605,2025-207P,STARLINK-35171,556.7
65606,2025-207Q,STARLINK-35195,556.7
65607,2025-207R,STARLINK-35156,556.6
65608,2025-207S,STARLINK-35185,556.6
65609,2025-207T,STARLINK-35053,556.7
65610,2025-207U,STARLINK-35178,556.6
65611,2025-207V,STARLINK-35186,556.7
65612,2025-207W,STARLINK-35154,556.6
65613,2025-207X,STARLINK-35162,556.7
65614,2025-207Y,STARLINK-35206,556.7
65615,2025-207Z,STARLINK-35174,556.7
65622,2025-210A,STARLINK-35247,482.4
65623,2025-210B,STARLINK-35239,482.4
65624,2025-210C,STARLINK-35151,482.4
65625,2025-210D,STARLINK-35153,482.4
65626,2025-210E,STARLINK-35225,482.5
65627,2025-210F,STARLINK-35217,482.4
65628,2025-210G,STARLINK-35128,482.4
65629,2025-210H,STARLINK-35135,482.3
65630,2025-210J,STARLINK-34877,482.4
65631,2025-210K,STARLINK-35104,482.4
65632,2025-210L,STARLINK-35117,482.4
65633,2025-210M,STARLINK-35103,482.4
65634,2025-210N,STARLINK-35123,482.2
65635,2025-210P,STARLINK-35150,482.3
65636,2025-210Q,STARLINK-35209,482.4
65637,2025-210R,STARLINK-35147,482.4
65638,2025-210S,STARLINK-35213,482.4
65639,2025-210T,STARLINK-35127,482.4
65640,2025-210U,STARLINK-35091,482.4
65641,2025-210V,STARLINK-35134,482.3
65642,2025-210W,STARLINK-35109,482.4
65643,2025-210X,STARLINK-35062,482.3
65644,2025-210Y,STARLINK-35141,482.3
65645,2025-210Z,STARLINK-35237,482.5
65646,2025-210AA,STARLINK-35183,482.3
65647,2025-210AB,STARLINK-35202,482.4
65648,2025-210AC,STARLINK-34868,482.3
65649,2025-210AD,STARLINK-35079,482.4
65652,2025-211A,STARLINK-35328,556.6
65653,2025-211B,STARLINK-34210,556.7
65654,2025-211C,STARLINK-35227,556.6
65655,2025-211D,STARLINK-35240,556.7
65656,2025-211E,STARLINK-35344,556.7
65657,2025-211F,STARLINK-34540,556.6
65658,2025-211G,STARLINK-35282,556.6
65659,2025-211H,STARLINK-35120,556.7
65660,2025-211J,STARLINK-35246,556.7
65661,2025-211K,STARLINK-35220,556.7
65662,2025-211L,STARLINK-35176,556.6
65663,2025-211M,STARLINK-35190,556.7
65664,2025-211N,STARLINK-35201,556.7
65665,2025-211P,STARLINK-35115,556.7
65666,2025-211Q,STARLINK-35181,556.7
65667,2025-211R,STARLINK-35361,556.7
65668,2025-211S,STARLINK-35351,556.7
65669,2025-211T,STARLINK-35353,556.7
65670,2025-211U,STARLINK-35359,556.7
65671,2025-211V,STARLINK-35194,556.6
65672,2025-211W,STARLINK-35198,556.7
65673,2025-211X,STARLINK-35177,556.7
65674,2025-211Y,STARLINK-35254,556.7
65675,2025-211Z,STARLINK-34749,556.6
65676,2025-212A,STARLINK-35189,482.4
65677,2025-212B,STARLINK-35222,482.3
65678,2025-212C,STARLINK-35233,482.3
65679,2025-212D,STARLINK-35205,482.4
65680,2025-212E,STARLINK-35070,482.4
65681,2025-212F,STARLINK-35230,482.4
65682,2025-212G,STARLINK-35235,482.3
65683,2025-212H,STARLINK-34886,482.4
65684,2025-212J,STARLINK-34795,482.3
65685,2025-212K,STARLINK-35145,482.3
65686,2025-212L,STARLINK-35137,482.4
65687,2025-212M,STARLINK-34856,482.4
65688,2025-212N,STARLINK-34930,482.4
65689,2025-212P,STARLINK-34875,482.3
65690,2025-212Q,STARLINK-34790,482.4
65691,2025-212R,STARLINK-34691,482.4
65692,2025-212S,STARLINK-34825,482.4
65693,2025-212T,STARLINK-35060,481.1
65694,2025-212U,STARLINK-35204,482.3
65695,2025-212V,STARLINK-35221,482.4
65696,2025-212W,STARLINK-34734,482.3
65697,2025-212X,STARLINK-35113,482.4
65698,2025-212Y,STARLINK-35090,482.4
65699,2025-212Z,STARLINK-35086,482.3
65700,2025-212AA,STARLINK-35101,482.4
65701,2025-212AB,STARLINK-35046,482.4
65702,2025-212AC,STARLINK-35075,482.3
65703,2025-212AD,STARLINK-34839,482.4
65734,2025-216A,STARLINK-34086,482.4
65735,2025-216B,STARLINK-35099,482.4
65736,2025-216C,STARLINK-35167,482.3
65737,2025-216D,STARLINK-35121,482.3
65738,2025-216E,STARLINK-35108,482.5
65739,2025-216F,STARLINK-35106,482.4
65740,2025-216G,STARLINK-35130,482.4
65741,2025-216H,STARLINK-35284,482.5
65742,2025-216J,STARLINK-35316,482.4
65743,2025-216K,STARLINK-35319,482.4
65744,2025-216L,STARLINK-35173,482.3
65745,2025-216M,STARLINK-34808,482.3
65746,2025-216N,STARLINK-34704,482.4
65747,2025-216P,STARLINK-35214,482.4
65748,2025-216Q,STARLINK-35265,482.4
65749,2025-216R,STARLINK-35288,482.3
65750,2025-216S,STARLINK-35165,482.4
65751,2025-216T,STARLINK-35260,482.4
65752,2025-216U,STARLINK-34893,482.3
65753,2025-216V,STARLINK-34894,482.3
65754,2025-216W,STARLINK-35287,482.3
65755,2025-216X,STARLINK-35294,482.3
65756,2025-216Y,STARLINK-35275,482.4
65757,2025-216Z,STARLINK-35211,482.4
65758,2025-216AA,STARLINK-35313,482.4
65759,2025-216AB,STARLINK-34692,482.4
65760,2025-216AC,STARLINK-34890,482.3
65761,2025-216AD,STARLINK-34889,482.4
65791,2025-218A,STARLINK-35330,556.6
65792,2025-218B,STARLINK-35373,556.7
65793,2025-218C,STARLINK-35383,556.7
65794,2025-218D,STARLINK-35378,556.7
65795,2025-218E,STARLINK-35406,556.6
65796,2025-218F,STARLINK-35390,556.7
65797,2025-218G,STARLINK-35412,556.7
65798,2025-218H,STARLINK-35414,556.7
65799,2025-218J,STARLINK-35357,556.6
65800,2025-218K,STARLINK-35300,556.7
65801,2025-218L,STARLINK-35296,556.7
65802,2025-218M,STARLINK-34919,556.7
65803,2025-218N,STARLINK-35286,556.7
65804,2025-218P,STARLINK-35266,556.7
65805,2025-218Q,STARLINK-35273,556.7
65806,2025-218R,STARLINK-35047,556.7
65807,2025-218S,STARLINK-35285,556.6
65808,2025-218T,STARLINK-34580,556.7
65809,2025-218U,STARLINK-35289,556.7
65810,2025-218V,STARLINK-35268,556.7
65811,2025-218W,STARLINK-35224,556.7
65812,2025-218X,STARLINK-35271,556.7
65813,2025-218Y,STARLINK-35215,556.7
65814,2025-218Z,STARLINK-35157,556.7
65823,2025-221A,STARLINK-35392,482.3
65824,2025-221B,STARLINK-35281,482.3
65825,2025-221C,STARLINK-35397,482.4
65826,2025-221D,STARLINK-35381,482.3
65827,2025-221E,STARLINK-35393,482.4
65828,2025-221F,STARLINK-35396,482.4
65829,2025-221G,STARLINK-35244,482.3
65830,2025-221H,STARLINK-35368,482.4
65831,2025-221J,STARLINK-35337,482.3
65832,2025-221K,STARLINK-35277,482.4
65833,2025-221L,STARLINK-35345,482.4
65834,2025-221M,STARLINK-35320,482.3
65835,2025-221N,STARLINK-35349,482.3
65836,2025-221P,STARLINK-35356,482.3
65837,2025-221Q,STARLINK-35314,482.4
65838,2025-221R,STARLINK-35324,482.3
65839,2025-221S,STARLINK-35102,482.4
65840,2025-221T,STARLINK-35364,482.4
65842,2025-221V,STARLINK-35298,482.3
65843,2025-221W,STARLINK-35301,482.4
65844,2025-221X,STARLINK-35148,482.4
65845,2025-221Y,STARLINK-35302,482.3
65846,2025-221Z,STARLINK-35290,482.3
65847,2025-221AA,STARLINK-35262,482.4
65848,2025-221AB,STARLINK-35308,482.4
65849,2025-221AC,STARLINK-35231,482.3
65850,2025-221AD,STARLINK-35252,482.3
65854,2025-223A,STARLINK-35208,482.4
65855,2025-223B,STARLINK-35200,482.3
65856,2025-223C,STARLINK-35459,482.3
65857,2025-223D,STARLINK-35489,482.3
65858,2025-223E,STARLINK-35199,482.4
65859,2025-223F,STARLINK-35408,482.4
65860,2025-223G,STARLINK-35303,482.4
65861,2025-223H,STARLINK-35258,482.4
65862,2025-223J,STARLINK-35386,482.4
65863,2025-223K,STARLINK-35469,482.4
65864,2025-223L,STARLINK-35471,482.4
65865,2025-223M,STARLINK-35475,482.4
65866,2025-223N,STARLINK-35312,482.4
65867,2025-223P,STARLINK-35456,482.4
65868,2025-223Q,STARLINK-35450,482.4
65869,2025-223R,STARLINK-35441,482.2
65870,2025-223S,STARLINK-35433,482.5
65871,2025-223T,STARLINK-35465,482.4
65872,2025-223U,STARLINK-34108,482.3
65873,2025-223V,STARLINK-35423,482.3
65874,2025-223W,STARLINK-35425,482.3
65875,2025-223X,STARLINK-34688,482.4
