NORAD_ID,COSPAR_ID,NAME,MEAN_ALT_KM
39261,2013-052B,CZ-4C R/B,785.8
39265,2013-055A,CASSIOPE,512.6
39266,2013-055B,CUSAT,336.3
39267,2013-055C,DANDE,645.2
39269,2013-055E,POPACS 2,608.8
39358,2013-057A,SHIJIAN-16 (SJ-16),597.6
39416,2013-066A,APRIZESAT 7,600.9
39417,2013-066B,ZACUBE,572.6
39418,2013-066C,SKYSAT 1,535.8
39419,2013-066D,DUBAISAT 2,544.7
39420,2013-066E,OPTOS,661.5
39421,2013-066F,UNISAT 5,560.7
39422,2013-066G,STSAT 3,567.2
39423,2013-066H,WNISAT 1,707.0
39424,2013-066J,CINEMA 2,623.6
39425,2013-066K,APRIZESAT 8,613.0
39426,2013-066L,CINEMA 3,642.6
39427,2013-066M,TRITON 1,632.4
39428,2013-066N,DELFI-N3XT,592.8
39429,2013-066P,DOVE 3,649.8
39430,2013-066Q,GOMX 1,670.9
39431,2013-066R,BRITE-PL,728.8
39432,2013-066S,ICUBE 1,501.9
39438,2013-066Y,VELOX-P 2,596.9
39440,2013-066AA,CUBEBUG 2,595.3
39441,2013-066AB,NEE 02 KRYSAOR,616.7
39442,2013-066AC,PUCP-SAT 1,482.4
39444,2013-066AE,FUNCUBE 1 (AO-73),548.8
39445,2013-066AF,HINCUBE,552.3
39446,2013-066AG,UWE-3,585.3
39451,2013-067A,SWARM B,488.9
39452,2013-067B,SWARM A,426.2
39453,2013-067C,SWARM C,426.2
39455,2013-068A,SHIYAN-5 (SY-5),753.7
39467,2013-072F,ALICE,550.9
39469,2013-072H,MCUBED-2,524.0
39471,2013-072K,IPEX,553.0
39472,2013-072L,SMDC ONE 2.4,385.5
39473,2013-072M,TACSAT-6,419.9
39474,2013-072N,SMDC ONE 2.3,418.4
39475,2013-072P,ATLAS 5 CENTAUR R/B,583.9
39490,2013-078A,COSMOS 2493 (SKRL 756),568.8
39491,2013-078B,COSMOS 2494 (SKRL 756),560.7
39492,2013-078C,AIST 1,586.9
39574,2014-009C,GPM,438.4
39624,2014-014A,SJ-11-06,694.6
39625,2014-014B,CZ-2C R/B,466.5
39630,2014-015A,DMSP 5D-3 F19 (USA 249),849.6
39634,2014-016A,SENTINEL 1A,702.9
39637,1987-060E,COSMOS 1867 COOLANT,785.3
39638,1987-060F,COSMOS 1867 COOLANT,787.1
39639,1987-060G,COSMOS 1867 COOLANT,786.9
39640,1987-060H,COSMOS 1867 COOLANT,784.9
39641,1987-060J,COSMOS 1867 COOLANT,786.6
39642,1987-060K,COSMOS 1867 COOLANT,787.2
39643,1987-060L,COSMOS 1867 COOLANT,783.3
39644,1987-060M,COSMOS 1867 COOLANT,783.0
39645,1987-060N,COSMOS 1867 COOLANT,786.3
39646,1987-060P,COSMOS 1867 COOLANT,786.4
39647,1987-060Q,COSMOS 1867 COOLANT,787.4
39654,1987-060R,COSMOS 1867 COOLANT,786.8
39655,1987-060S,COSMOS 1867 COOLANT,786.6
39656,1987-060T,COSMOS 1867 COOLANT,786.0
39657,1987-060U,COSMOS 1867 COOLANT,786.0
39658,1987-060V,COSMOS 1867 COOLANT,783.3
39659,1987-060W,COSMOS 1867 COOLANT,785.3
39660,1987-060X,COSMOS 1867 COOLANT,786.1
39661,1987-060Y,COSMOS 1867 COOLANT,783.6
39662,1987-060Z,COSMOS 1867 COOLANT,783.7
39663,1987-060AA,COSMOS 1867 COOLANT,784.0
39664,1987-060AB,COSMOS 1867 COOLANT,786.3
39665,1987-060AC,COSMOS 1867 COOLANT,786.3
39666,1987-060AD,COSMOS 1867 COOLANT,784.8
39667,1987-060AE,COSMOS 1867 COOLANT,785.6
39668,1987-060AF,COSMOS 1867 COOLANT,785.7
39669,1987-060AG,COSMOS 1867 COOLANT,785.8
39670,1987-060AH,COSMOS 1867 COOLANT,785.8
39671,1987-060AJ,COSMOS 1867 COOLANT,784.4
39672,1987-060AK,COSMOS 1867 COOLANT,785.0
39673,1987-060AL,COSMOS 1867 COOLANT,786.4
39674,1987-060AM,COSMOS 1867 COOLANT,783.1
39675,1987-060AN,COSMOS 1867 COOLANT,784.1
39676,1987-060AP,COSMOS 1867 COOLANT,786.2
39677,1987-060AQ,COSMOS 1867 COOLANT,786.3
39678,2014-021A,EGYPTSAT 2,713.2
39679,2014-021B,SL-4 R/B,453.9
39731,2014-024A,KAZEOSAT 1,758.9
39766,2014-029A,ALOS 2,638.3
39767,2014-029B,UNIFORM 1,588.1
39768,2014-029C,SOCRATES,591.2
39769,2014-029D,RISING 2,581.3
39771,2014-029F,H-2A R/B,531.9
40010,2014-033A,KAZEOSAT 2,619.6
40011,2014-033B,HODOYOSHI 4,611.7
40012,2014-033C,UNISAT 6,612.1
40013,2014-033D,DEIMOS 2,594.3
40014,2014-033E,BUGSAT 1,529.0
40015,2014-033F,HODOYOSHI 3,620.2
40016,2014-033G,SAUDISAT 4,638.3
40017,2014-033H,TABLETSAT AURORA,523.6
40018,2014-033J,APRIZESAT 9,655.1
40019,2014-033K,APRIZESAT 10,665.7
40020,2014-033L,BRITE TORONTO,660.2
40021,2014-033M,DUCHIFAT-1,417.9
40022,2014-033N,PACE,543.5
40024,2014-033Q,NANOSAT C BR1,486.6
40025,2014-033R,QB50P1 (EO-79),522.5
40028,2014-033U,POPSAT HIP 1,530.9
40030,2014-033W,DTUSAT-2,531.6
40032,2014-033Y,QB50P2,531.3
40034,2014-033AA,ANTELSAT,604.2
40037,2014-033AD,PERSEUS M2,588.8
40039,2014-033AF,PERSEUS M1,588.5
40042,2014-033AJ,POLYITAN 1,482.1
40043,2014-033AK,TIGRISAT,621.4
40044,2014-033AL,LEMUR 1,621.1
40045,2014-033AM,AEROCUBE 6A,583.1
40046,2014-033AN,AEROCUBE 6B,578.8
40049,2014-033AR,SL-24 PLAT,545.1
40053,2014-034A,SPOT 7,697.5
40054,2014-034B,AISAT,552.1
40055,2014-034C,NLS 7.1/CANX 4,633.0
40056,2014-034D,NLS 7.2/CANX 5,632.9
40057,2014-034E,VELOX 1,583.1
40058,2014-034F,PSLV R/B,623.3
40059,2014-035A,OCO 2,709.7
40069,2014-037A,METEOR M2,827.6
40070,2014-037B,MKA PN2 (RELEK),714.7
40071,2014-037C,DX 1,606.0
40072,2014-037D,SKYSAT 2,612.0
40073,2014-037E,DUMMY SAT,627.1
40074,2014-037F,UKUBE 1,536.7
40075,2014-037G,AISSAT 2,595.2
40076,2014-037H,TDS 1,537.5
40086,2014-040A,ORBCOMM FM 109,704.4
40087,2014-040B,ORBCOMM FM 107,704.1
40088,2014-040C,ORBCOMM FM 106,667.1
40089,2014-040D,ORBCOMM FM 111,610.0
40090,2014-040E,ORBCOMM FM 104,709.4
40091,2014-040F,ORBCOMM FM 103,704.4
40115,2014-048A,WORLDVIEW-3 (WV-3),621.2
40118,2014-049A,GAOFEN 2,634.0
40119,2014-049B,BRITE-PL 2,591.8
40136,2014-051A,LING QIAO,798.0
40137,2014-051B,CHUANG XIN 1-04,797.6
40143,2014-053A,YAOGAN 21,497.3
40261,2014-059A,SJ-11-07,688.6
40262,2014-059B,CZ-2C R/B,648.0
40286,2014-066A,SJ-11-08,680.8
40287,2014-066B,CZ-2C R/B,676.0
40298,2014-070A,ASNARO,513.9
40310,2014-072A,YAOGAN 24,648.8
40336,2014-079A,CBERS-4,780.3
40337,2014-079B,CZ-4B R/B,558.6
40358,2014-086A,COSMOS 2502,908.5
40362,2014-088A,YAOGAN 26,441.3
40376,2015-003A,SMAP,689.5
40420,2015-009A,COSMOS 2503,554.5
40536,2015-014A,KOMPSAT 3A,424.9
40697,2015-028A,SENTINEL 2A,796.2
40698,2015-028B,AVUM R/B,457.2
40699,2015-029A,COSMOS 2506,718.6
40701,2015-030A,GAOFEN 8,444.1
40715,2015-032A,DMC 3-FM1,618.7
40716,2015-032B,DMC 3-FM2,618.7
40717,2015-032C,DMC 3-FM3,618.7
40718,2015-032D,CARBONITE 1 (CBNT-1),626.1
40719,2015-032E,DEORBITSAIL,565.9
40720,2015-032F,PSLV R/B,616.1
40894,2015-047A,GAOFEN 9,627.8
40905,2015-049G,OBJECT G,393.4
40908,2015-049K,LILACSAT 2,427.7
40930,2015-052A,ASTROSAT,629.1
40931,2015-052B,LAPAN A2 (IO-86),639.4
40958,2015-057A,LQSAT,647.0
40959,2015-057B,LINGQIAO VIDEO A,645.1
40960,2015-057C,LINGQIAO VIDEO B,644.8
40961,2015-057D,JILIN 1,642.7
40965,2015-058B,AEROCUBE 5C,602.0
40966,2015-058C,AEROCUBE 7,589.4
40967,2015-058D,FOX-1A (AO-85),603.6
40968,2015-058E,BISONSAT,588.8
40969,2015-058F,ARC-1,448.7
40970,2015-058G,SNAP-3 ALICE,434.9
40971,2015-058H,LMRST-SAT,604.7
40972,2015-058J,SNAP-3 EDDIE,431.8
40973,2015-058K,PROPCUBE 3,593.7
40974,2015-058L,SINOD-D 1,530.5
40975,2015-058M,SNAP-3 JIMI,569.9
40976,2015-058N,PROPCUBE 1,609.0
40977,2015-058P,SINOD-D 3,594.6
40978,2015-058Q,ATLAS 5 CENTAUR R/B,560.5
41026,2015-064A,YAOGAN 28,494.1
41038,2015-069A,YAOGAN 29,627.0
41039,2015-069B,CZ-4C R/B,479.4
41099,2015-071B,COSMOS 2512,651.1
41166,2015-077A,VELOX C1,433.8
41167,2015-077B,KENT RIDGE 1,505.2
41173,2015-078A,DAMPE,481.3
41179,2015-081A,ORBCOMM FM114,704.3
41180,2015-081B,ORBCOMM FM119,704.5
41181,2015-081C,ORBCOMM FM105,747.5
41182,2015-081D,ORBCOMM FM110,704.3
41183,2015-081E,ORBCOMM FM118,704.3
41184,2015-081F,ORBCOMM FM112,704.3
41185,2015-081G,ORBCOMM FM113,704.3
41186,2015-081H,ORBCOMM FM115,690.2
41187,2015-081J,ORBCOMM FM108,704.3
41188,2015-081K,ORBCOMM FM117,704.3
41189,2015-081L,ORBCOMM FM116,704.3
41335,2016-011A,SENTINEL-3A,809.9
41336,2016-011B,BREEZE-KM R/B,487.3
41337,2016-012A,ASTRO H,543.0
41338,2016-012B,CHUBUSAT 2,513.1
41339,2016-012C,CHUBUSAT 3,519.5
41340,2016-012D,HORYU 4,376.3
41341,2016-012E,H-2A R/B,418.4
41394,2016-020A,COSMOS 2515 (BARS-M 2),550.5
41456,2016-025A,SENTINEL 1B,577.6
41457,2016-025B,MICROSCOPE,702.1
41473,2016-029A,YAOGAN 30,648.2
41556,2016-033A,ZIYUAN 3-2,509.3
41579,2016-034A,COSMOS 2517 (GEO-IK),950.2
41580,2016-034B,BREEZE-KM R/B,812.7
41599,2016-040A,CARTOSAT 2C,515.3
41601,2016-040C,SKYSAT C1,468.4
41603,2016-040E,LAPAN A3,475.4
41634,2016-043A,SJ 16-02,594.9
41727,2016-049A,GAOFEN 3,758.3
41728,2016-049B,CZ-4C R/B,663.3
41770,2016-058A,PERUSAT 1,705.0
41771,2016-058B,SKYSAT C4,435.6
41772,2016-058C,SKYSAT C5,470.9
41773,2016-058D,SKYSAT C2,452.7
41774,2016-058E,SKYSAT C3,426.5
41783,2016-059A,PRATHAM,677.6
41784,2016-059B,PISAT,672.0
41785,2016-059C,ALSAT 1B,661.2
41786,2016-059D,ALSAT 2B,665.8
41787,2016-059E,PATHFINDER 1,676.0
41789,2016-059G,ALSAT 1N,670.9
41790,2016-059H,SCATSAT 1,638.6
41791,2016-059J,PSLV R/B,688.8
41847,2016-066G,CZ-11 R/B,750.8
41849,2016-067B,RAVAN,430.6
41850,2016-067C,CELTEE 1,516.5
41851,2016-067D,OPTICUBE 04,545.5
41852,2016-067E,AEROCUBE 8D,503.4
41853,2016-067F,AEROCUBE 8C,502.7
41857,2016-068A,YUNHAI 1,790.0
41858,2016-068B,CZ-2D R/B,775.2
41875,2016-073A,GOKTURK-1A,691.4
41877,2016-074A,RESOURCESAT 2A,827.1
41878,2016-074B,PSLV R/B,818.6
41884,2016-078A,CYGFM05,414.9
41885,2016-078B,CYGFM04,403.5
41886,2016-078C,CYGFM02,397.3
41887,2016-078D,CYGFM01,413.3
41888,2016-078E,CYGFM08,407.0
41890,2016-078G,CYGFM07,407.0
41891,2016-078H,CYGFM03,406.8
41892,2016-078J,PEGASUS R/B,373.9
41898,2016-081A,TANSAT,700.7
41899,2016-081B,YIJIAN,698.2
41900,2016-081C,SPARK 1,701.3
41901,2016-081D,SPARK 2,703.3
41914,2017-002B,JILIN-1-03,454.8
41917,2017-003A,IRIDIUM 106,784.9
41918,2017-003B,IRIDIUM 103,784.8
41919,2017-003C,IRIDIUM 109,784.8
41920,2017-003D,IRIDIUM 102,784.8
41921,2017-003E,IRIDIUM 105,784.2
41922,2017-003F,IRIDIUM 104,784.8
41923,2017-003G,IRIDIUM 114,784.8
41924,2017-003H,IRIDIUM 108,784.8
41925,2017-003J,IRIDIUM 112,784.8
41926,2017-003K,IRIDIUM 111,784.8
41948,2017-008A,CARTOSAT 2D,515.3
42063,2017-013A,SENTINEL 2B,796.2
42758,2017-034A,HXMT (HUIYAN),520.0
42767,2017-036C,CARTOSAT 2E,515.3
42794,2017-036AF,DSAT,525.6
42803,2017-039A,IRIDIUM 113,784.8
42804,2017-039B,IRIDIUM 123,784.8
42805,2017-039C,IRIDIUM 120,784.8
42806,2017-039D,IRIDIUM 115,754.8
42807,2017-039E,IRIDIUM 118,784.8
42808,2017-039F,IRIDIUM 117,784.8
42809,2017-039G,IRIDIUM 126,784.8
42810,2017-039H,IRIDIUM 124,754.8
42811,2017-039J,IRIDIUM 128,784.8
42812,2017-039K,IRIDIUM 121,784.8
42825,2017-042A,KANOPUS-V-IK,505.2
42826,2017-042B,NORSAT 1,534.2
42827,2017-042C,OBJECT C,501.8
42828,2017-042D,NORSAT 2,512.6
42829,2017-042E,TECHNOSAT,560.4
42831,2017-042G,FLYING LAPTOP,572.1
42832,2017-042H,OBJECT H,551.2
42833,2017-042J,OBJECT J,548.3
42834,2017-042K,OBJECT K,548.8
42835,2017-042L,WNISAT 1R,570.0
42836,2017-042M,OBJECT M,548.8
42837,2017-042N,LEMUR 2 GREENBERG,487.0
42838,2017-042P,LEMUR 2 ANDIS,478.8
42839,2017-042Q,LEMUR 2 MONSON,496.1
42840,2017-042R,LEMUR 2 FURIAUS,491.7
42841,2017-042S,LEMUR 2 PETERG,481.4
42842,2017-042T,LEMUR 2 DEMBITZ,490.1
42843,2017-042U,OBJECT U,571.6
42844,2017-042V,NANOACE,505.3
42845,2017-042W,LEMUR 2 ZACHARY,442.7
42846,2017-042X,CORVUS BC2,556.4
42847,2017-042Y,CORVUS BC1,555.8
42848,2017-042Z,OBJECT Z,552.7
42849,2017-042AA,OBJECT AA,552.0
42901,2017-044B,VENUS,532.0
42920,2017-049A,FORMOSAT-5,730.5
42921,2017-050A,ORS 5 SENSORSAT,572.2
42945,2017-058A,YAOGAN-30 A,565.9
42946,2017-058B,YAOGAN-30 B,566.7
42947,2017-058C,YAOGAN-30 C,561.7
42948,2017-058D,CZ-2C R/B,616.9
42954,2017-060A,VRSS-2,633.2
42955,2017-061A,IRIDIUM 133,784.8
42956,2017-061B,IRIDIUM 100,784.8
42957,2017-061C,IRIDIUM 122,784.8
42958,2017-061D,IRIDIUM 129,784.8
42959,2017-061E,IRIDIUM 119,784.8
42960,2017-061F,IRIDIUM 107,784.8
42961,2017-061G,IRIDIUM 132,784.8
42962,2017-061H,IRIDIUM 136,784.8
42963,2017-061J,IRIDIUM 139,784.8
42964,2017-061K,IRIDIUM 125,784.8
42969,2017-064A,SENTINEL 5P,834.2
42970,2017-064B,BREEZE-KM R/B,514.1
42986,2017-037E,COSMOS 2523,589.1
42987,2017-068A,SKYSAT C11,413.4
42988,2017-068B,SKYSAT C10,473.7
42989,2017-068C,SKYSAT C9,454.9
42990,2017-068D,SKYSAT C8,467.4
42991,2017-068E,SKYSAT C7,467.5
42992,2017-068F,SKYSAT C6,474.3
43005,2017-070A,MOHAMMED VI-A,645.7
43010,2017-072A,FENGYUN 3D,833.5
43011,2017-072B,HEAD-1,803.1
43012,2017-072C,CZ-4C R/B,704.5
43013,2017-073A,NOAA 20 (JPSS 1),834.1
43016,2017-073D,MAKERSAT-0,487.2
43017,2017-073E,FOX-1B (RADFXSAT AO-91),539.5
43022,2017-074A,JILIN-01-04,452.4
43023,2017-074B,JILIN-01-05,474.9
43024,2017-074C,JILIN-01-06,474.8
43028,2017-075A,YAOGAN-30 D,566.7
43029,2017-075B,YAOGAN-30 E,567.2
43030,2017-075C,YAOGAN-30 F,567.2
43032,2017-076A,COSMOS 2524,909.9
43034,2017-077A,LKW-1,502.6
43065,2017-082A,GCOM-C,808.1
43070,2017-083A,IRIDIUM 135,784.8
43071,2017-083B,IRIDIUM 138,784.8
43072,2017-083C,IRIDIUM 116,784.8
43073,2017-083D,IRIDIUM 130,784.8
43074,2017-083E,IRIDIUM 151,784.8
43075,2017-083F,IRIDIUM 134,784.8
43076,2017-083G,IRIDIUM 137,784.8
43077,2017-083H,IRIDIUM 141,784.8
43078,2017-083J,IRIDIUM 153,784.8
43079,2017-083K,IRIDIUM 131,784.8
43080,2017-084A,LKW-2,497.2
43081,2017-085A,YAOGAN-30 G,567.1
43082,2017-085B,YAOGAN-30 H,567.1
43083,2017-085C,YAOGAN-30 J,567.2
43084,2017-085D,CZ-2C R/B,462.5
43099,2018-002A,SUPERVIEW-1 03,463.1
43111,2018-004A,CARTOSAT 2F,515.3
43113,2018-004C,LEO 1,676.6
43146,2018-006A,LKW-3,472.4
43152,2018-007A,ASNARO-2,505.8
43159,2018-008E,JILIN-01-07,473.0
43160,2018-008F,JILIN-01-08,475.4
43169,2018-011A,WEINA 1A,572.1
43170,2017-011B,YAOGAN-30 K,567.2
43171,2018-011C,YAOGAN-30 L,567.2
43172,2018-011D,YAOGAN-30 M,567.0
43180,2018-014A,KANOPUS-V 3,505.3
43181,2018-014B,KANOPUS-V 4,505.3
43182,2018-014C,LEMUR 2 JIN-LUEN,303.2
43184,2018-014E,LEMUR 2 KADI,371.4
43186,2018-014G,S-NET D,525.5
43187,2018-014H,S-NET B,525.6
43188,2018-014J,S-NET A,525.6
43189,2018-014K,S-NET C,525.7
43194,2018-015C,ZHANGHENG-1,510.7
43215,2018-020A,PAZ,515.5
43236,2018-025A,LKW-4,406.3
43249,2018-030A,IRIDIUM 144,784.8
43250,2018-030D,IRIDIUM 149,784.8
43251,2018-030E,IRIDIUM 157,784.8
43252,2018-030F,IRIDIUM 140,784.8
43253,2018-030G,IRIDIUM 145,784.8
43254,2018-030H,IRIDIUM 146,784.8
43255,2018-030I,IRIDIUM 148,784.8
43256,2018-030J,IRIDIUM 142,784.8
43257,2018-030B,IRIDIUM 150,784.8
43258,2018-030C,IRIDIUM 143,784.8
43259,2018-031A,GAOFEN 1-02,647.8
43260,2018-031B,GAOFEN 1-03,647.7
43262,2018-031D,GAOFEN 1-04,647.7
43264,2018-031F,CZ-4C R/B,504.1
43324,1987-060AR,COSMOS 1867 COOLANT,786.4
43325,1987-060AS,COSMOS 1867 COOLANT,781.8
43326,1987-060AT,COSMOS 1867 COOLANT,784.5
43328,1987-060AV,COSMOS 1867 COOLANT,785.7
43437,2018-039A,SENTINEL 3B,809.8
43438,2018-039B,BREEZE-KM R/B,486.6
43440,2018-040B,ZHUHAI-1 OVS-02,501.2
43441,2018-040C,ZHUHAI-1 OHS-02,498.9
43461,2018-043A,GAOFEN-5,698.6
43462,2018-043B,CZ-4C R/B,614.6
43476,2018-047A,GRACE-FO 1,460.2
43477,2018-047B,GRACE-FO 2,460.2
43478,2018-047C,IRIDIUM 161,754.8
43479,2018-047D,IRIDIUM 152,784.8
43480,2018-047E,IRIDIUM 147,784.8
43481,2018-047F,IRIDIUM 110,784.8
43482,2018-047G,IRIDIUM 162,754.8
43484,2018-048A,GAOFEN 6,647.1
43485,2018-048B,LUOJIA-1 01,614.6
43486,2018-048C,CZ-2D R/B,589.8
43529,2018-056A,PAKTES 1A,578.2
43530,2018-056B,PRSS 1,630.6
43569,2018-061A,IRIDIUM 160,784.8
43570,2018-061B,IRIDIUM 166,784.8
43571,2018-061C,IRIDIUM 158,784.8
43572,2018-061D,IRIDIUM 165,784.8
43573,2018-061E,IRIDIUM 155,784.8
43574,2018-061F,IRIDIUM 154,784.9
43575,2018-061G,IRIDIUM 163,784.8
43576,2018-061H,IRIDIUM 156,784.8
43577,2018-061J,IRIDIUM 164,784.9
43578,2018-061K,IRIDIUM 159,784.8
43585,2018-063A,GAOFEN 11,415.5
43609,2018-068A,HAIYANG 1C,785.1
43610,2018-068B,CZ-2C R/B,711.5
43613,2018-070A,ICESAT-2,488.1
43618,2018-071A,SSTL S1-4,585.9
43619,2018-071B,NOVASAR 1,585.9
43620,2018-071C,PSLV R/B,573.6
43636,2018-075A,CENTISPACE-1 S1,700.6
43641,2018-076A,SAOCOM 1-A,629.7
43642,2018-077A,YAOGAN-32 A,690.5
43643,2018-077B,YAOGAN-32 B,690.5
43655,2018-081A,HAIYANG 2B,973.5
43656,2018-081B,CZ-4B R/B,792.8
43657,2018-082A,COSMOS 2528,912.4
43662,2018-083A,CFOSAT,524.1
43672,2018-084B,GOSAT 2,623.2
43676,2018-084F,KHALIFASAT,570.8
43677,2018-084G,TEN-KOH,566.2
43678,2018-084H,DIWATA 2B (PO-101),573.9
43679,2018-084I,STARS-AO,524.8
43681,2018-084K,AUTCUBE 2,544.9
43682,2018-084L,H-2A R/B,447.0
43689,2018-087A,METOP-C,827.5
43711,2018-094B,SHIYUAN 6 (SY-6),486.4
43717,2018-095A,MOHAMMED VI-B,645.8
43719,2018-096A,HYSIS,640.9
43758,2018-099A,MINXSS-2,448.8
43759,2018-099B,SIRION PATHFINDER-2,532.0
43761,2018-099D,K2SAT,555.0
43762,2018-099E,STPSAT-5,534.4
43763,2018-099F,UPPER FREE FLYER,540.6
43764,2018-099G,POLAR SCOUT KODIAK,396.4
43765,2018-099H,HAWK-A,502.5
43766,2018-099J,SPAWAR-CAL-O,476.7
43767,2018-099K,CORVUS BC4,537.9
43768,2018-099L,AISTECHSAT-2,529.5
43770,2018-099N,FOX-1CLIFF (AO-95),498.3
43771,2018-099P,K2SAT,478.3
43772,2018-099Q,RANGE-A,391.1
43773,2018-099R,RANGE-A,535.3
43775,2018-099T,EXSEEDSAT-1,544.7
43776,2018-099U,SPAWAR-CAL-R,557.7
43778,2018-099W,SPAWAR-CAL-OR,507.4
43779,2018-099X,OBJECT X,552.0
43782,2018-099AA,SNUSAT-2,511.5
43783,2018-099AB,KAZSTSAT,575.1
43784,2018-099AC,SNUGLITE,497.0
43786,2018-099AE,ITASAT-1,519.2
43790,2018-099AJ,EAGLET 1,536.4
43792,2018-099AL,ESEO,561.8
43794,2018-099AN,HAWK-B,507.6
43796,2018-099AQ,THEA,476.5
43797,2018-099AR,SKYSAT C12,434.8
43798,2018-099AS,ASTROCAST-01,440.7
43799,2018-099AT,HAWK-C,492.7
43800,2018-099AU,ICEYE-X2,523.0
43802,2018-099AW,SKYSAT C13,336.6
43803,2018-099AX,JY1SAT (JO-97),480.2
43804,2018-099AY,SUOMI 100,493.4
43805,2018-099AZ,AL FARABI 2,352.0
43806,2018-099BA,OBJECT BA,528.2
43807,2018-099BB,EUCROPIS,514.9
43808,2018-099BC,POLAR SCOUT YUKON,469.3
43809,2018-099BD,CENTAURI-1,526.7
43810,2018-099BE,OBJECT BE,543.0
43811,2018-099BF,NEXTSAT-1,548.9
43812,2018-099BG,GLOBAL-2,548.9
43815,2018-099BK,FALCONSAT-6,492.9
43819,2018-099BP,EXCITE,555.2
43820,2018-099BQ,SEAHAWK-1,508.8
43822,2018-099BS,OBJECT BS,531.9
43831,2018-102A,SAUDISAT 5A,491.4
43833,2018-102C,SAUDISAT 5B,490.6
43834,2018-102D,OBJECT D,400.8
43876,2018-111A,KANOPUS-V 5,505.3
43877,2018-111B,KANOPUS-V 6,456.3
43879,2018-111D,ISAT,413.8
43880,2018-111E,UWE-4,449.9
43881,2018-111F,D-STAR ONE SPARROW,401.7
43890,2018-111Q,GRUS-1A,577.2
43891,2018-111R,OBJECT R,462.3
43900,2018-111AA,OBJECT AA,346.6
43909,2018-112A,YUNHAI 2 1,802.3
43910,2018-112B,YUNHAI 2 2,802.3
43911,2018-112C,YUNHAI 2 3,802.4
43912,2018-112D,YUNHAI 2 4,802.3
43913,2018-112E,YUNHAI 2 5,802.3
43915,2018-112G,YUNHAI 2 6,802.3
43922,2019-002A,IRIDIUM 180,784.8
43923,2019-002B,IRIDIUM 176,661.1
43924,2019-002C,IRIDIUM 168,784.8
43925,2019-002D,IRIDIUM 173,784.8
43926,2019-002E,IRIDIUM 169,770.2
43927,2019-002F,IRIDIUM 172,784.8
43928,2019-002G,IRIDIUM 175,753.8
43929,2019-002H,IRIDIUM 171,784.8
43930,2019-002J,IRIDIUM 170,661.1
43931,2019-002K,IRIDIUM 167,784.8
43943,2019-005B,JILIN-01-09,513.8
43946,2019-005E,JILIN-01-10,498.7
44047,2019-008A,EGYPTSAT A,660.8
44072,2019-015A,PRISMA,625.0
44078,2019-018A,EMISAT,753.7
44207,2019-024A,TIANHUI 2-01A,523.0
44209,2019-024C,TIANHUI 2-01B,523.0
44233,2019-028A,RISAT 2B,570.5
44310,2019-032A,OBJECT A,493.4
44311,2019-032B,OBJECT B,494.8
44312,2019-032C,OBJECT C,480.7
44314,2019-032E,OBJECT E,465.4
44315,2019-032F,OBJECT F,327.2
44316,2019-032G,OBJECT G,496.6
44322,2019-033A,RCM-1,597.0
44323,2019-033B,RCM-3,597.0
44324,2019-033C,RCM-2,597.0
44339,2019-036A,PROX-1 (NANOSAT-7),609.6
44340,2019-036B,NPSAT1,656.3
44341,2019-036C,CELESTIS 16 (OTB),709.9
44343,2019-036E,FORMOSAT7-3/COSMIC2-3,546.0
44349,2019-036L,FORMOSAT7-1/COSMIC2-1,586.1
44350,2019-036M,FORMOSAT7-4/COSMIC2-4,586.1
44351,2019-036N,FORMOSAT7-2/COSMIC2-2,586.0
44353,2019-036Q,FORMOSAT7-6/COSMIC2-6,586.0
44358,2019-036V,FORMOSAT7-5/COSMIC2-5,586.1
44387,2019-038A,METEOR M2-2,817.9
44389,2019-038C,ICEYE-X5,426.8
44390,2019-038D,ICEYE-X4,490.6
44408,2019-038Y,MOMENTUS-X1,393.8
44421,2019-039A,COSMOS 2535,599.6
44424,2019-039D,COSMOS 2538,513.7
44449,2019-045A,YAOGAN-30 N,567.2
44450,2019-045B,YAOGAN-30 P,567.1
44451,2019-045C,YAOGAN-30 Q,567.0
44495,2019-054A,BRO-1,368.3
44499,2019-054E,GLOBAL-4,403.2
44517,2019-057A,COSMOS 2540,950.1
44518,2019-057B,BREEZE-KM R/B,814.0
44520,2019-058B,KX-09,585.1
44528,2019-059A,ZY-1 02D,780.7
44529,2019-059B,BNU-1,738.3
44530,2019-059C,TAURUS-1,664.8
44531,2019-059D,CZ-4B R/B,532.7
44536,2019-060C,ZHUHAI-1 03B,426.0
44537,2019-060D,ZHUHAI-1 03C,352.1
44538,2019-060E,ZHUHAI-1 03D,438.8
44539,2019-060F,ZHUHAI-1 03E,458.6
44547,2019-063A,YUNHAI 1-02,789.8
44548,2019-063B,CZ-2D R/B,763.0
44622,2019-066A,GAOFEN 10R,627.5
44628,2019-068A,ICON,554.3
44629,2019-068B,PEGASUS R/B,559.3
44703,2019-072A,GAOFEN 7,508.5
44777,2019-075A,JILIN-01 GAOFEN 2A,462.2
44779,2019-076A,NINGXIA-1 1,893.9
44780,2019-076B,NINGXIA-1 2,893.9
44781,2019-076C,NINGXIA-1 3,893.9
44782,2019-076D,NINGXIA-1 4,893.8
44783,2019-076E,NINGXIA-1 5,894.0
44784,2019-076F,CZ-6 R/B,839.1
